Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
kernel:rbf | gamma:scale | nu:0.55;0.6633641325963927;0.6431445795939441;0.6569648126788201;0.6625649888245773;0.6869816083663902;0.659435736677116;0.674151346909289;0.6520631578645307;0.6533501779469086;0.6775617071705071;0.6598591767624478;0.6549703254707431;0.6493209150875348;0.6694545125205522;0.6697866939278267;0.653810689818089;0.6567812004053615;0.6428135255655485;0.665423613289261;0.6596700293416192;0.6596899834762766;0.6702258148840763;0.6557331390698472;0.6617759935502753;0.646773568041601;0.6512727508769479;0.6617546192766777;0.6579499789149902;0.6575265163986422;0.6676259392398551;0.6628634523371366;0.666375142088444;0.6622515987408427;0.6698627861702733;0.6563934704731388;0.6598192516023536;0.669309860345966;0.6517924407867961;0.658554091677793;0.6604877776607537
kernel:rbf | gamma:scale | nu:0.6;0.6484012539184953;0.6382073099222532;0.6421109249260432;0.6611637537364035;0.6718267148710069;0.6394262402947757;0.6538818911812738;0.6346471657311273;0.645567530477581;0.6651985890511967;0.6448886265895474;0.6349778197758353;0.6397546214335708;0.655390136033853;0.6651040864520765;0.6394398744153847;0.6447431171572966;0.6305412913406873;0.6510020033846;0.6441319940177831;0.6513011448708533;0.6615139356857644;0.6455110353427523;0.6435229763782754;0.6316394446181098;0.6387400976354848;0.6530745576547103;0.6480584860619127;0.6411312517524672;0.6496768307232291;0.6390995840469782;0.6541389952167371;0.6491998521584622;0.6588661755021521;0.648237563598953;0.6466633122170933;0.6530718979413728;0.6377145850178851;0.6498384488707514;0.6474719261539676
kernel:rbf | gamma:scale | nu:0.65;0.6348703945054718;0.6275172320583863;0.623251764928823;0.6520915678524374;0.6569777410402272;0.6341114745494085;0.6392499401530247;0.6264196054991034;0.6305389262478814;0.6465993571719694;0.6360217141475013;0.6145881912398365;0.6242274712609797;0.6396653808911535;0.6517658318222489;0.626224938985022;0.6284915897669878;0.615061137348774;0.639682920970454;0.6194853760451539;0.6310976897904189;0.6484782882040685;0.6365308475424414;0.618383145905095;0.6235778200664022;0.6160775566231984;0.63086314139909;0.6399924445167576;0.6272261424731183;0.6323044620487488;0.6323497608110796;0.6397635994051503;0.6339014399736829;0.6338465442351693;0.633150265855687;0.6314040441188651;0.6271908508688634;0.6293638146186356;0.6264856675433603;0.632277694422684
kernel:rbf | gamma:scale | nu:0.7;0.6148995997566687;0.6234143393523622;0.6029477161552633;0.6388886022925415;0.6279532783836581;0.611916432213821;0.6152407148225477;0.6138996138996139;0.6095177718154073;0.6198740799285987;0.6167692486354663;0.584218730589803;0.6142145408050792;0.6233759807344443;0.6379659784276921;0.5971753347358807;0.6042666666666667;0.5920464568054742;0.6205821205821206;0.6089981678771295;0.6133286179367659;0.6260442586011529;0.6166671366533191;0.6021323033798025;0.6074561403508771;0.5956008522321046;0.6066232072666459;0.62045243794613;0.6186840684142616;0.6135718853452327;0.6047392427245523;0.6169826033609306;0.6141460938120855;0.6077465852689539;0.608227679004883;0.6097711999734752;0.6018453489009626;0.6165754897085012;0.607622068503883;0.6124713485606348
kernel:rbf | gamma:scale | nu:0.75;0.5965819363199736;0.58471553548882;0.5836553222767283;0.6087570860002589;0.6118784267049432;0.6014584963372025;0.5900493676482947;0.5913200723327305;0.5745247364590875;0.5951002298213341;0.6032562712949624;0.5627223713123215;0.590113331133777;0.6043996249799912;0.6090488860529508;0.5680781240389173;0.5813265883603017;0.576923076923077;0.5928263504955125;0.5839774257703477;0.5947103916255587;0.606120103438368;0.5942995144603977;0.5778102610101548;0.5895360270746153;0.5715223780519774;0.5850430828009303;0.5883052523677523;0.5928416776838918;0.5947950239215034;0.5785698960983234;0.59780433341699;0.5871391801724618;0.5863838251363077;0.5935355900237375;0.58386861345022;0.5766978162600696;0.5960721857660096;0.5792818058443059;0.5893602620091053
kernel:rbf | gamma:scale | nu:0.8;0.57138463536891;0.54625;0.5587756387045701;0.5736489040060468;0.5863974830245456;0.5750812887969258;0.5645157189031547;0.568903596240284;0.5399708809638337;0.5738734212451078;0.579345421130411;0.5429552857097683;0.5544042116595462;0.5818656758737571;0.5744831117467379;0.5474101147071113;0.5498275134708147;0.544563875343836;0.5762990873629421;0.5575647980711271;0.5580397321063315;0.5809391908416665;0.5677929292352006;0.5492947767450178;0.5663026305738441;0.545898201068657;0.5644997023177771;0.5612458353737761;0.5721965382356888;0.5720077225631774;0.557701472774787;0.5696007943730608;0.5564488746952528;0.5626838688133641;0.5668789808917197;0.5562427442464557;0.5396385587234177;0.5717872310471855;0.550941375190541;0.5625041492858038
kernel:rbf | gamma:scale | nu:0.85;0.5264071309845842;0.5089060480655901;0.5323192295785565;0.5448575564499974;0.5553744071762695;0.5335303596709269;0.5359458901815024;0.5257834521638203;0.5198608378498895;0.5388517122900166;0.5443160183435336;0.5121566413126515;0.5237499999999999;0.5447163489173992;0.5393634840871022;0.5173678791498995;0.5184329335175767;0.5217904774194925;0.5364819156361293;0.5356480581738089;0.5292243987896161;0.5389098276009499;0.5255259450004859;0.5200859678760501;0.5366534385765993;0.5258694765700711;0.5409885873414462;0.5209016307761842;0.5326194016273628;0.5421125288103301;0.5254021340977862;0.5433829392624371;0.5198744298587512;0.5245283840726759;0.5360982373217504;0.5243662506705503;0.5178060186227154;0.5451415813174527;0.5230255985347346;0.53047120917171
kernel:rbf | gamma:scale | nu:0.005;0.6437457153200896;0.6067470838876079;0.5986812738680611;0.5913720860022345;0.5969104849867368;0.5875708990026336;0.6043917565342698;0.6098621096640396;0.5885935727110434;0.5993291465030361;0.5692688597332656;0.5800732916355729;0.5772918960680287;0.5970543148353226;0.5950670344473667;0.5842925962591801;0.6238445048574588;0.571258036307312;0.617875012971399;0.5890434662236987;0.5764528628500676;0.6019601960196019;0.5950152019516182;0.5933811414655825;0.575979095528944;0.5862518001851733;0.589717026551078;0.5946022166445755;0.5745885870305063;0.5764811020819179;0.5877794266600711;0.586797772423588;0.590733993129462;0.6024421979781803;0.6050881942998125;0.6155551583536704;0.609793016249454;0.5879009315441373;0.5653718527253074;0.5935426901407977
kernel:rbf | gamma:scale | nu:0.01;0.6437457153200896;0.6067470838876079;0.5986812738680611;0.5913461538461537;0.5969104849867368;0.5871680302922658;0.6039765246262468;0.6098621096640396;0.5889863386582881;0.5989371594568216;0.5692688597332656;0.5800732916355729;0.5772918960680287;0.5970543148353226;0.5950670344473667;0.5842925962591801;0.6234282037597505;0.5708715802551884;0.617875012971399;0.5898684695365193;0.5764528628500676;0.6019601960196019;0.5946022166445755;0.5933811414655825;0.575979095528944;0.5862518001851733;0.589717026551078;0.5946022166445755;0.5745885870305063;0.5764811020819179;0.5881671611865658;0.586797772423588;0.590733993129462;0.6024421979781803;0.604676211793578;0.6155551583536704;0.6089588294208628;0.5883128258656163;0.5649446731857952;0.5934886462165961
kernel:rbf | gamma:scale | nu:0.015;0.6437457153200896;0.6063506206218507;0.6015173706419763;0.5942384909933762;0.5961435349904604;0.5859707860986672;0.6027298830991591;0.610256324891608;0.5881706275126994;0.600538208720467;0.5680810103731075;0.5800732916355729;0.5772918960680287;0.5970543148353226;0.5950670344473667;0.5847183425526129;0.622595136907725;0.5721153846153846;0.6171030408994895;0.5894560456822873;0.5772824623428793;0.6023569909321391;0.5946022166445755;0.5933811414655825;0.575563282432456;0.5862518001851733;0.5905448717948718;0.5934847988947272;0.575430236044737;0.5764811020819179;0.5877794266600711;0.586797772423588;0.5911498533590807;0.6024421979781803;0.6058892324452491;0.6155551583536704;0.609793016249454;0.588724565597831;0.5641405043746783;0.5936119920812338
kernel:rbf | gamma:scale | nu:0.02;0.6437457153200896;0.6071434286537262;0.6027465455751726;0.593412888210576;0.5949002910313166;0.5855734767025089;0.6015421361574615;0.6078785364554524;0.5881706275126994;0.6002064999459739;0.5664205281687206;0.5825844957941182;0.5793818348446984;0.5978788509908842;0.5958997292528185;0.5873141245940048;0.6206054399244355;0.5737715005037829;0.6146974055543554;0.5915605845392707;0.5802065127594789;0.6051311980599499;0.5926117313400551;0.5954181647399608;0.5756226085191898;0.5891361511492014;0.5905448717948718;0.5934613525536796;0.5775681888386535;0.5782163188707061;0.5861510185812985;0.5876188938769653;0.5891306003503414;0.6016220827726013;0.603074089045021;0.6163729312740307;0.6118450767841012;0.5899370553379943;0.565470806954075;0.5939634434188267
kernel:rbf | gamma:scale | nu:0.025;0.6441313120954753;0.6075044822908102;0.6039571640068591;0.5971451930371312;0.5956830154841395;0.5843648206384189;0.6015715237636532;0.6082615439600972;0.5861454629055054;0.6010467381149143;0.5682152598334769;0.5859545533466725;0.5773935881866512;0.5987027766884281;0.595959855084268;0.5886728207211208;0.6239335428828019;0.5755433525604186;0.6159732056728855;0.594472918076804;0.5831180845056886;0.6066836412884389;0.5951537622829388;0.5958631754366759;0.5805943782822396;0.5932811324078078;0.5930488905295107;0.5947424804707523;0.5826222676192341;0.5783125292838521;0.5849622363708971;0.5897053099418126;0.5887448524964871;0.6020513332961808;0.6035087314586265;0.6167977927552863;0.6156422925899201;0.5916225939364123;0.5681187251668267;0.5953642907556441
kernel:rbf | gamma:scale | nu:0.03;0.6437457153200896;0.607461261108126;0.6043923410357224;0.5979460972259242;0.5965355855613534;0.584767844421872;0.60450234213152;0.6090498125759992;0.5890421264232868;0.6043224471996511;0.5699144506181699;0.5880677519259934;0.5803727636513518;0.6016220827726013;0.5976767192988868;0.5887988815329578;0.624847053029312;0.5768776823433018;0.6172724502370026;0.5957671618852459;0.5844159338294077;0.6085893271194287;0.5988672844804395;0.5946442785460463;0.5831180845056886;0.5909319131385945;0.5939415762819593;0.5964270340077487;0.5893028662572998;0.582053338320937;0.5891361511492014;0.5950110483547204;0.5920940943559286;0.6029062141334645;0.6064826046095739;0.6223961333364054;0.6178825212255445;0.5954041756210006;0.5728208725503043;0.5974207185159504
kernel:rbf | gamma:scale | nu:0.035;0.645607824722366;0.6078303317147131;0.6047977236348882;0.5967767123215266;0.597397990415671;0.5879934078945264;0.6082461540827961;0.610960725284479;0.5907003928476033;0.6083773798774617;0.5715829617182551;0.5897394681518552;0.5842369570567245;0.6049648118503832;0.6006709049221857;0.5943459773806354;0.6298076923076923;0.5793657235333791;0.6198037915137001;0.6006527846425307;0.586945955240311;0.6093109526151828;0.5989371594568216;0.5991258543180147;0.5840645230817368;0.5926099280880488;0.5961099099817453;0.5997376840886444;0.5960167653442762;0.5825348929584243;0.5883571381435002;0.601534715447779;0.5951096616045897;0.6074235604450064;0.6101602329496734;0.6259563715511778;0.6232961657554517;0.6019031191430746;0.5770737031330251;0.6002581540825603
kernel:rbf | gamma:scale | nu:0.04;0.6466939547408532;0.6093109526151828;0.6063997480958387;0.5980285140315273;0.5982639882558639;0.5891994084471481;0.6116779101257748;0.6136522870583525;0.5943415851882671;0.6103977558910739;0.5728357827017628;0.5938309686959324;0.5900599793492715;0.6038415366146459;0.6031625899331279;0.5994617150351729;0.6332244218079313;0.579789155006416;0.6219099953539787;0.6027033138784654;0.5906553212167309;0.6116597518081441;0.6006136623102876;0.6023745519713262;0.5841987521960629;0.5926498344349661;0.5978053377834872;0.6030282541438727;0.598969006147541;0.5821751099311694;0.5925494015839502;0.6043665135817096;0.596407126553272;0.609500032008194;0.6122743768981149;0.6302956546455671;0.6254252383992276;0.6071796361923403;0.5800469096025102;0.60258871882654
kernel:rbf | gamma:scale | nu:0.045;0.64700785546068;0.6130293886152766;0.6083894108496695;0.6005044372028201;0.5974753139532502;0.5903958056530498;0.6137848936343586;0.6147441035824153;0.5955890647283103;0.6135990108134677;0.5769643860844735;0.5958965495166764;0.593395982368113;0.6071273342717469;0.6056996377560571;0.6004404532840749;0.6357144000896704;0.5826524926970189;0.6248441121185201;0.6083668521703677;0.5955455766127891;0.6143111934341107;0.6007172047195706;0.6035923255474226;0.5846468842274016;0.5983565582453398;0.5998645301353226;0.6058940012505764;0.5981983920251825;0.58345277554899;0.5954316348291504;0.6063838774836217;0.6013548172668117;0.612332452806577;0.6159370751303894;0.6293720489850078;0.62787401302585;0.6111997511678408;0.5859238147921001;0.6050259080021557
kernel:rbf | gamma:scale | nu:0.05;0.6477390470140241;0.6168309644188271;0.613132592222869;0.6033938282476763;0.6007345843543006;0.5951740911418331;0.6186764511701792;0.6174240548691623;0.5999989759973785;0.6155822245220619;0.5811082459501928;0.5995661072753198;0.5970575840325004;0.610357856305738;0.6098246395860155;0.6018128491548498;0.6402383087054646;0.5847319624847336;0.6269074954764535;0.6107969486480774;0.5983835497901995;0.6185141800523308;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.599907562643273;0.6043310586436581;0.6014765533771742;0.586718996923397;0.601534715447779;0.609593753500056;0.6042221215903275;0.615589605542934;0.6187823724969043;0.632442204539587;0.6319319221283168;0.6139925268953207;0.5893560445748605;0.60812677835732
kernel:rbf | gamma:scale | nu:0.055;0.6480855855855856;0.6183206106870229;0.6186154098583714;0.6055182002540047;0.6051817436038243;0.5995302221459067;0.621529998188465;0.6199533167972937;0.6087358952890841;0.6175449264694115;0.5863870290972325;0.6032;0.5979119266284086;0.6111937791004656;0.6155330104717446;0.6035087314586265;0.6411034711896112;0.5879831237887504;0.631001390188255;0.6131994430071979;0.6019999363199898;0.6211702719764938;0.6059923720123221;0.6099819655660877;0.5863552601849416;0.6043984175936703;0.5999631326023007;0.6035390401628153;0.604718034331599;0.5923889781979705;0.6031794288215901;0.6191024902375009;0.6074838780304765;0.6207990292455149;0.624;0.6374983557245859;0.6343850244105999;0.6187413776742312;0.5943528795179198;0.6113868637543556
kernel:rbf | gamma:scale | nu:0.06;0.6480104716081068;0.6182608606389095;0.6228514544000984;0.6075773336667927;0.6067984271937088;0.6030656138942401;0.6223591543661362;0.6240377653864049;0.6134060226059027;0.6195074033216723;0.5912;0.6059858154893576;0.6023692074714266;0.60999843999376;0.6187779806161604;0.6101445043023396;0.6403373323767934;0.58999835999344;0.6294745549053087;0.6183843690237552;0.6059893459519146;0.6233658530246009;0.6091969361039791;0.6115477298625303;0.5895905441661375;0.607594914430091;0.6023837136369106;0.6059772412454543;0.6063574236189386;0.597998391993568;0.6043923410357224;0.6190476190476191;0.6135700748665978;0.6243734957938631;0.6263846967171776;0.6378205128205128;0.6407990804456459;0.6206825026120091;0.5993455684097629;0.6140759758214706
kernel:rbf | gamma:scale | nu:0.065;0.650990735975296;0.6193548397447777;0.6247243907038025;0.6095960022630632;0.6087977466750208;0.6050088242709472;0.6259985039940159;0.627348986389243;0.6196297323666751;0.6226429590938565;0.5947890430957252;0.6075542251248185;0.6075994349431864;0.6127841396383595;0.6211994545272146;0.6130959382835608;0.6427834823082219;0.5931968106629956;0.6319396969999564;0.6207298501930918;0.6091399013512317;0.6256090774510086;0.6135443503864557;0.6130959382835608;0.5919997388798328;0.60875092171562;0.6051994314871814;0.6107984431937727;0.6103977558910739;0.5979814106604289;0.608;0.6213819159836066;0.6167990190054886;0.6283271521218159;0.6283428539972307;0.641292859090697;0.6443794593575725;0.6214100387010186;0.6042935707988021;0.6169361188618008
kernel:rbf | gamma:scale | nu:0.07;0.6532807843223063;0.6200590220455637;0.6289578893650195;0.6123969611921758;0.6135700748665978;0.6120319579966339;0.6283951840015847;0.6305057656378885;0.6222772922080493;0.625354472306971;0.5963658364043933;0.6098376300281125;0.611191041841604;0.6163552516765556;0.6231913183279743;0.6167585486046171;0.6447963627147542;0.5943685879034473;0.6335765488991295;0.6234432921604656;0.6138635239238956;0.6274227159085362;0.6135010562704053;0.6165936353582953;0.5951873050738872;0.6130632410719246;0.6083859018924682;0.61359381750108;0.6115949662707629;0.6027129782507561;0.6111937791004656;0.6228695734054348;0.6183880326487039;0.6326022518360283;0.6298800811462915;0.6415463641734973;0.6487424499630019;0.622050714388209;0.6103798020889403;0.6197509234045239
kernel:rbf | gamma:scale | nu:0.075;0.6570487905254012;0.6211077653000217;0.6312060012724996;0.6143842051770441;0.6214718455080152;0.6189531959128703;0.6315688159845849;0.6310464327863163;0.624198717948718;0.6268730811187531;0.5995025349369022;0.6148805665371085;0.6143582889925374;0.6183118147616826;0.6275627562756276;0.6211984847939391;0.6483994936952708;0.5951336666999522;0.6368;0.6245539476751484;0.6165936353582953;0.6304095191081492;0.6193100055898582;0.6184746962650234;0.5971530119273112;0.6145853394506604;0.60876394368505;0.6175520257261071;0.6131776571414764;0.6086036129488333;0.6131727054660976;0.6262828352387168;0.6219171847401455;0.6380655146259968;0.6345679360220915;0.6403007518796993;0.65268241215746;0.6266944546983306;0.6111977604991005;0.622770907908482
kernel:rbf | gamma:scale | nu:0.08;0.6614729088053153;0.6236777917203974;0.6338847117794486;0.6179554383223259;0.6245690949761742;0.6226866602372367;0.6366660605765709;0.6327061629972723;0.6248999733262204;0.6275592685360147;0.6053413565114033;0.6206050480120906;0.6187072085862816;0.6198713036285566;0.6295144030076709;0.6247961579126571;0.6503919450304135;0.5994702283539867;0.641990319418237;0.6259976332938029;0.6181174680275454;0.6345263775460726;0.6200395543228128;0.6203916021012046;0.6006763054923894;0.6160726481827465;0.6115238586763005;0.6198822547272244;0.6151288142254792;0.6129051266092458;0.6134909116749112;0.6288550973345544;0.6210422929606385;0.6418937236707769;0.6368731858672806;0.6409838982682348;0.6554080760820546;0.6285695190444067;0.6159977881472598;0.6255164661023901
kernel:rbf | gamma:scale | nu:0.085;0.6625147513713514;0.6244033235043499;0.6380649717514124;0.6218774883062113;0.6288479102816096;0.6263079822702203;0.639356204794441;0.6378403735874161;0.6279427801655013;0.6297343512272624;0.6092388741979788;0.622414864572798;0.6218547317137352;0.6221676179717573;0.6294396807834941;0.6287807559943908;0.6539755845172435;0.6045722336065573;0.644748843833512;0.6286861610571173;0.6203714145121276;0.636723745425656;0.6207193148308441;0.6252612550277115;0.6068918031736882;0.617598570275132;0.6142456982793116;0.6241906892462825;0.6186764511701792;0.6179890173043767;0.6153857852669622;0.6326369798845486;0.6229372023125237;0.6437474022413217;0.643040229967025;0.6415607176877625;0.6585088309696379;0.6316205089970377;0.6163822615157725;0.6284937785537503
kernel:rbf | gamma:auto | nu:0.05;0.44705536632561427;0.41863490865156894;0.4328251578075762;0.41357672485186764;0.4096275885895616;0.4126940988424316;0.4380759721285682;0.42841498740059814;0.4288325336988805;0.43706261246402633;0.42324403125498644;0.42804227489236724;0.42122878218096216;0.4240145597193795;0.4300125164598426;0.4211303945134187;0.4373358127453585;0.4156515522359608;0.4431942343408477;0.4211047534484319;0.4298120897609061;0.42304578066167475;0.4023272508723017;0.4127446179576566;0.41761447946803776;0.4018236036337909;0.39335640027380847;0.39826262007395896;0.4036505090265893;0.4015031981809682;0.40930797517429574;0.42539388322520855;0.42496225977974605;0.4236883942766296;0.439431736851468;0.43543733881550717;0.45860013072886546;0.43405243608984734;0.4274166833186066;0.42292795514672094
