Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Average
n_estimators:1| max_samples:0.2 | max_features:0.7;0.17386065880591428;0.2318802830315035;0.3923933042642288;0.48665324838962204;0.4840041279669763;0.4338872846751941;0.18613053449394268;0.35511216163585263;0.4075625654573023;0.292221179461558;0.3751367657709276;0.25666481073690683;0.45841247306051713;0.41915878774745174;0.4678308823529412;0.47989017751739727;0.3687999528355148
n_estimators:1| max_samples:0.2 | max_features:0.8;0.4432824937451151;0.1712512687923053;0.36697432299271016;0.4786732681525968;0.3706514797311431;0.39429274638495937;0.39711822511605477;0.26080877077193837;0.1888939321841077;0.34011321471623185;0.368136618984357;0.3067998890879823;0.30137267643285937;0.20998616303298037;0.31335187283276683;0.47476366546948356;0.3366544130267245
n_estimators:1| max_samples:0.2 | max_features:0.9;0.23230154661197983;0.32675795545320385;0.35662318299826895;0.4030701181210674;0.366144668158091;0.44083854674481177;0.4263091410936371;0.21944888687049408;0.35300962139994085;0.3084762701073318;0.32124110682292206;0.29615123169132895;0.34841914831088566;0.15157429391771615;0.28131859227194006;0.4996895148238643;0.33321086408734274
n_estimators:1| max_samples:0.2 | max_features:1.0;0.0783787658467651;0.18158836935847184;0.2777748388776638;0.2743982826539224;0.2733181744677843;0.380938758309263;0.18463864039844824;0.4202586682188809;0.31980913667702204;0.3571538456269523;0.1719894382115552;0.23837844447476791;0.3463519260802727;0.3528691874511717;0.3498369320737742;0.4252160552447056;0.28955621649821384
n_estimators:1| max_samples:0.3 | max_features:0.1;0.31792223790274354;0.30692526846373;0.4121266394965611;0.449941327074888;0.43897842703069534;0.42327989400598975;0.45021215739447784;0.4454235535081213;0.44613972899899396;0.3882087887234974;0.37918665787819794;0.4733946367989307;0.4050869786235143;0.2829773511893471;0.46815276479253726;0.5034489019403527;0.41196283211391116
n_estimators:1| max_samples:0.3 | max_features:0.2;0.26876581466386684;0.24939128718083708;0.4092991419206524;0.41677741342748775;0.4112147999934397;0.3690296458700365;0.38011628659110674;0.3802397470054975;0.33912926558490303;0.34941905962786207;0.3284189933337174;0.35901365911561844;0.292422137587113;0.16946933985731885;0.4012465342740572;0.5015565343812074;0.35159435377592013
n_estimators:1| max_samples:0.3 | max_features:0.3;0.2054096631397604;0.20771656700727809;0.4161828880779696;0.40411427385696774;0.3125828738921069;0.40782029721187607;0.4289092061687526;0.479939001094354;0.3223751203780668;0.30176325724647546;0.369537450642955;0.2955908708576863;0.31054400530274073;0.2203425804935248;0.35807978336129176;0.48557036639278994;0.3454048878202872
n_estimators:1| max_samples:0.3 | max_features:0.4;0.26651841892054956;0.21907750795109734;0.47112501650249006;0.3131291235961145;0.2696002337279252;0.38800930225860564;0.3432731703919576;0.48336433147344493;0.21741739279269076;0.2643303745489515;0.4109017213350618;0.3340475292922921;0.3184823714106738;0.2090450310559006;0.4411924319522726;0.4533414131443205;0.3376784606471468
n_estimators:1| max_samples:0.3 | max_features:0.5;0.44219817413810436;0.3532698675496689;0.3446530034794518;0.49471444392406966;0.3149013944520901;0.44008295067397424;0.32129257411699985;0.27652047472441776;0.28412883986512816;0.3349766798489067;0.3921130480152388;0.3979819761254021;0.3477423500904776;0.2771735776251848;0.3795573889618331;0.48348255220293135;0.3677993309871175
n_estimators:1| max_samples:0.3 | max_features:0.6;0.2291342765631333;0.32469700022107684;0.4092916244043641;0.4430220083426734;0.4082678684938914;0.3505201266395296;0.2514790773431699;0.25973955800507914;0.29692574048464854;0.3168057289492481;0.3260967887833559;0.29976292773681457;0.33099790784800276;0.21152011632082895;0.4028805248500794;0.4946792802557276;0.33473878470260143
n_estimators:1| max_samples:0.3 | max_features:0.7;0.2646289892267503;0.41418098121218183;0.4220130039435518;0.4828495212488656;0.4840041279669763;0.5019872205090175;0.1967109700578158;0.474432224649224;0.19196582237527;0.2024577465120629;0.36971544446977705;0.2424704458876082;0.3916545812139848;0.3030296635722041;0.49365804160324706;0.4705833411437277;0.36914638284951656
n_estimators:1| max_samples:0.3 | max_features:0.8;0.49052374159364176;0.1520359475235321;0.3611737381425192;0.3219773082859642;0.2412941276905684;0.3872405039496148;0.18013949248697905;0.29444373158899123;0.186690757303517;0.3864847955326709;0.3220114585401999;0.2692537409157778;0.2563903628191021;0.17296924825994497;0.33982767830565286;0.47499928415742476;0.3023409948185063
n_estimators:1| max_samples:0.3 | max_features:0.9;0.324920391555608;0.3618247694334651;0.40186379928315413;0.3904903017241379;0.3119480461152352;0.3349266716751122;0.21527726082815574;0.421300355637236;0.2823941144521124;0.3338419546068917;0.22926602486441977;0.2700011272689896;0.307126403761906;0.23942879550356186;0.30435440210351594;0.4732974796233905;0.32514136865230575
n_estimators:1| max_samples:0.3 | max_features:1.0;0.3277232351566152;0.24359424985530181;0.37428994177215813;0.3181351004075573;0.26699762226078017;0.298174025228918;0.2838098226820104;0.42141557274934177;0.25318496110845745;0.30434885315698823;0.2778032970959016;0.35720348691884685;0.24799095859289258;0.22994469928445094;0.3200941748251331;0.46526517685961905;0.3118734486221858
n_estimators:1| max_samples:0.4 | max_features:0.1;0.36220475049781165;0.31591258934758243;0.40558086731625165;0.4494058056730108;0.44373634738206713;0.4388457885406632;0.43862597942659254;0.42938575571272647;0.42489309643044976;0.374058282150523;0.4256094672769596;0.474050244472041;0.41869541532584575;0.3366418377364455;0.4729545920971375;0.5020463466989243;0.4195404478803145
n_estimators:1| max_samples:0.4 | max_features:0.2;0.26876581466386684;0.2757198942358836;0.3777579717392588;0.4030395898752819;0.37830188327987746;0.38162960119728434;0.41025850922153245;0.4016687871402221;0.30324795524871123;0.34850546126839316;0.3819017630525918;0.3718160092161824;0.24784403293867016;0.18698533196088524;0.3842296936448388;0.49857786876833643;0.3512656354657385
n_estimators:1| max_samples:0.4 | max_features:0.3;0.4602964611082715;0.1547162143710862;0.3863301240350421;0.41279432678880545;0.3964324852388041;0.46726190476190477;0.43859649122807015;0.48336433147344493;0.31179197166762174;0.2856035303706834;0.38658307210031345;0.31511408791118756;0.2836405594871283;0.16372481056583815;0.3784083064710114;0.46155464945428193;0.36163833293959347
n_estimators:1| max_samples:0.4 | max_features:0.4;0.2688668204421555;0.15365497196740127;0.35189521370135335;0.3454391891891892;0.26171308244417907;0.3250324728471725;0.3522836627433563;0.48336433147344493;0.29425801518824773;0.2259030477862787;0.2875337503341981;0.3966313888829708;0.2944484269445218;0.160519155790815;0.41419608704096195;0.42921652466337057;0.31530975883997603
n_estimators:1| max_samples:0.4 | max_features:0.5;0.40991643550549045;0.2773529135574189;0.26285703027177815;0.3905238123643267;0.24777360848875485;0.4168980111955582;0.32458080955582713;0.402451898177377;0.33660565953973637;0.3440542607037262;0.40448675911996107;0.376928320255138;0.32106938614530806;0.15985150595616426;0.38809137925555404;0.44586696415162463;0.344331797140234
n_estimators:1| max_samples:0.4 | max_features:0.6;0.4377992539665698;0.399552148925099;0.4222538690753013;0.381064931033552;0.3603743074232583;0.30172330580617074;0.35555322175652326;0.2985002418964683;0.33356179207849357;0.25125642823749417;0.30607168849689687;0.27408452925102833;0.29558569706580806;0.17595089967858474;0.3419754432700072;0.47980044228692165;0.3384442625155111
n_estimators:1| max_samples:0.4 | max_features:0.7;0.409087229683871;0.3232750904061453;0.2705149217047806;0.4942626545272302;0.4840041279669763;0.5035269445856635;0.21554736202114141;0.4378275713766885;0.22944371556193574;0.30637362637362636;0.16956152203988553;0.2440256333956537;0.4673381721226485;0.3597374756867024;0.38621605094179917;0.47492343528601844;0.36097909585504795
n_estimators:1| max_samples:0.4 | max_features:0.8;0.49052374159364176;0.16636521413968158;0.3657276151112009;0.42736004525777255;0.3927531013183847;0.23537175192804333;0.209123132656359;0.2799789185207873;0.21478472394632908;0.37182163576287824;0.3145901037382855;0.28861788617886175;0.2932296373120841;0.19627477588756645;0.3590787636883058;0.4560503104815103;0.3163532098451058
n_estimators:1| max_samples:0.4 | max_features:0.9;0.27626160701431757;0.3856593786149395;0.3408018699847494;0.45742796400989777;0.3674809052290296;0.4036710771298117;0.23368983807804644;0.33224360334797615;0.21318452132977836;0.3145101137335404;0.31350729432758107;0.2519160290639883;0.2926294632198546;0.16804737673636044;0.2881308955063273;0.4899284853095826;0.3205681514147363
n_estimators:1| max_samples:0.4 | max_features:1.0;0.24309678179393215;0.2502481464420462;0.41356467988125906;0.31593777653579247;0.4415151617157878;0.2937298111734993;0.4751951706608569;0.2908985299546175;0.28646098990052105;0.28539030984146657;0.25943693120700156;0.2763604063543013;0.31935593378629895;0.16107530364268713;0.28082619327962327;0.44268818250540765;0.31473626929219367
n_estimators:1| max_samples:0.5 | max_features:0.1;0.2877794231718496;0.297386676569307;0.3947607211539774;0.45055343857739066;0.4596563657337138;0.4441348069443127;0.45075172391353047;0.42990929801222183;0.4408381835628393;0.41489725595814625;0.42427595206158153;0.45256552602185285;0.3991043437936357;0.3489828619045825;0.44420608665072525;0.499394928607537;0.4149498495398252
n_estimators:1| max_samples:0.5 | max_features:0.2;0.23693314222607667;0.21539214434656795;0.37701544494001155;0.4082422510880037;0.37623922426415757;0.3544125762272055;0.3777795830466142;0.37888367276064794;0.3295476542678705;0.347585393459714;0.379994777016242;0.3315632464745378;0.2241218783836907;0.18936694023554462;0.3800959385449462;0.4965454378655175;0.3377324565717093
n_estimators:1| max_samples:0.5 | max_features:0.3;0.4602964611082715;0.2719747697543367;0.4071430789600725;0.4328979331713502;0.4291206373468584;0.4338768115942029;0.4309825195901145;0.470816015899179;0.3219997520456236;0.2560916434880044;0.3152754661387141;0.34247299881637105;0.25468054215065733;0.24937855142928222;0.3607820353542734;0.46315891848302865;0.36880925845814627
n_estimators:1| max_samples:0.5 | max_features:0.4;0.26085624878807834;0.16589187651006884;0.3896418296737252;0.3616345022669687;0.2380021278431147;0.37675020051333735;0.32414668869080393;0.4426322064992509;0.2924849972722313;0.27874524569727654;0.2784004253782746;0.28814840317161694;0.3627107873537891;0.14492295503743213;0.43484416222435235;0.4834846262018942;0.3202060801951384
n_estimators:1| max_samples:0.5 | max_features:0.5;0.40991643550549045;0.319981197149995;0.41111795720270056;0.3999785681833804;0.3740069608067429;0.37328029623454717;0.3138688053942291;0.2430389168404691;0.284563747414209;0.3576929231282383;0.3840693183004489;0.3584615641168489;0.2259385735685966;0.2010000272377197;0.36954952093374666;0.4814275489980181;0.3442432725634613
n_estimators:1| max_samples:0.5 | max_features:0.6;0.365665733048907;0.2884391086007981;0.38583910976549013;0.4230395491205908;0.3574397287949894;0.30163797325867603;0.3165583064909132;0.2733583151259649;0.2665141950781851;0.2686002522068096;0.3082210900970061;0.2661006141988328;0.2950033038708805;0.18926778851082615;0.42291915007961217;0.47145798229584446;0.3250038875340204
n_estimators:1| max_samples:0.5 | max_features:0.7;0.409087229683871;0.29785951573190766;0.3101444804637411;0.4910555024170824;0.4840041279669763;0.5031461333829276;0.19863882907391833;0.35631531724514054;0.26146481011180195;0.20616883116883117;0.231215370756568;0.2581954185636356;0.44529395929000726;0.3418447038301167;0.38216047563854993;0.465192105442981;0.35261167567300356
n_estimators:1| max_samples:0.5 | max_features:0.8;0.49052374159364176;0.19089920803310714;0.36260870043709453;0.4504846931259024;0.3371052363863618;0.3130899267927563;0.25284778501175237;0.27051245115203626;0.24711909668804968;0.4024112497126977;0.3185223765493361;0.31044153993011725;0.2780421174932597;0.20123928934501623;0.3054173902237538;0.4784723390967145;0.32560857134822485
n_estimators:1| max_samples:0.5 | max_features:0.9;0.27626160701431757;0.3685730125809479;0.40550297661675644;0.4436618501106195;0.48519604457154586;0.4252074716909216;0.3448587989365685;0.20884588123220307;0.2686477119048969;0.3730146665562276;0.23310050374576802;0.2612212374697012;0.25814883887088813;0.1848492031288292;0.3464829293016075;0.4826070092537901;0.33538623393659933
n_estimators:1| max_samples:0.5 | max_features:1.0;0.24309678179393215;0.2502481464420462;0.38873790622134186;0.3001203918464967;0.2588500942888916;0.28526429826656713;0.21188756587936758;0.2587753753942724;0.3042940348767812;0.29415647693902836;0.30627564954506287;0.35268001814764405;0.2755989568624979;0.12439313524218029;0.33128411584425943;0.48216770198218406;0.2917394155982846
n_estimators:1| max_samples:0.6 | max_features:0.1;0.35955166782528203;0.33990713620394203;0.421018321553558;0.45070448079457714;0.4577122847832875;0.4227736390510174;0.4411763873680398;0.4336444529572387;0.4353881832645687;0.4133560618525002;0.41120675769994813;0.4658224106567064;0.4404259392092148;0.29851843354195085;0.4110627941597198;0.4965436128751459;0.4186757852372936
n_estimators:1| max_samples:0.6 | max_features:0.2;0.3463075716260132;0.22652122089801763;0.39725844575177466;0.41059311239259827;0.37468500556633666;0.3583709594987431;0.30395201442595093;0.3607736761410544;0.3745444631112908;0.3376946759737069;0.344033942248228;0.32995835631001086;0.30506476507335;0.17856344477248376;0.36197285134291224;0.5086056494759004;0.34493125966302324
n_estimators:1| max_samples:0.6 | max_features:0.3;0.4678089304257529;0.3070418183222687;0.42238896862386277;0.4228063694668008;0.40557331079165787;0.48105115463479375;0.3536929953917225;0.47342218137254904;0.3223893078285571;0.265455923244297;0.3386248239696307;0.3787482460208988;0.25999810559515035;0.1811706681277891;0.3862233445566779;0.4878180543221883;0.37213838766841234
n_estimators:1| max_samples:0.6 | max_features:0.4;0.16175009418674702;0.25630560103217226;0.287405680463735;0.29697119479590983;0.29887460474327177;0.37092487428057896;0.37023429176955364;0.3463915681028818;0.29697956468564873;0.275097261645156;0.28646098990052105;0.3027998884479821;0.28662632186778403;0.17266494606641683;0.3952635345553938;0.4381213258809047;0.3026794839015411
n_estimators:1| max_samples:0.6 | max_features:0.5;0.4789760408916732;0.29923581824523576;0.3421991447207914;0.3507049067654167;0.28539030984146657;0.32440420156661165;0.245561580745803;0.457159051510429;0.23860564106613927;0.35576308574020243;0.3395402682621969;0.32847849343127683;0.3840810211356487;0.22192084000403287;0.33730686760047346;0.46551460202876915;0.34092761709726044
n_estimators:1| max_samples:0.6 | max_features:0.6;0.41181907554763847;0.24837355203131953;0.41004653324806634;0.42550903478105057;0.380861443350114;0.37052748928160256;0.3074947003206053;0.23519181585677748;0.2739867688515533;0.2789294770056353;0.34840037814866187;0.2931048801926787;0.31830528681026626;0.212521874392378;0.29799658530082135;0.4678484835544421;0.3300573361671007
n_estimators:1| max_samples:0.6 | max_features:0.7;0.3882532297148732;0.2637849428514691;0.39385775862068967;0.48857564500534323;0.43876413441630835;0.5031461333829276;0.19812457586503274;0.436229005322616;0.27384591840998185;0.22990115713799336;0.279158961714951;0.26751996188221916;0.45729204062402096;0.3797304076602613;0.3806285844098283;0.46957764900914056;0.3655243816267285
n_estimators:1| max_samples:0.6 | max_features:0.8;0.49052374159364176;0.19242251731303248;0.36985690504881247;0.2812219227313567;0.2911452565022485;0.24641596421427595;0.24160092636155547;0.40343517024591075;0.22186120354201272;0.3369299419121483;0.2700297489325507;0.2532916556927423;0.2822532492351374;0.21490029355197893;0.33454497682482326;0.4821469995006704;0.3070362795751811
n_estimators:1| max_samples:0.6 | max_features:0.9;0.34999650788191594;0.39995787459364496;0.3726302626826187;0.3756279781309063;0.4840041279669763;0.31167400881057267;0.30646199899058457;0.24539617727644297;0.2506971719871744;0.29448024415546403;0.20327068764568762;0.2678011776485256;0.3467806613382111;0.15715837206400823;0.31633071883850095;0.48608415609370975;0.323022007881559
n_estimators:1| max_samples:0.6 | max_features:1.0;0.3383405793461015;0.2621971284573685;0.33459530774967017;0.36047448056316145;0.26957162721348277;0.38148625597354063;0.20487372225764233;0.27610054119982497;0.1784547546629331;0.31844627138829557;0.16099436680281043;0.34396765784701616;0.34859685042250976;0.12558600937615003;0.2651513595662532;0.47975955579817087;0.29053727928905826
n_estimators:1| max_samples:0.7 | max_features:0.1;0.3525303353743332;0.319533694914265;0.4213963096707164;0.45029536873480214;0.42462679046609997;0.41709793369450576;0.43990350632805697;0.44246251766178424;0.4311238957196897;0.40137437882341365;0.4201326100060277;0.429244681758057;0.375884374368304;0.29034071949536994;0.4293878283990943;0.504782783655539;0.4093823580668787
n_estimators:1| max_samples:0.7 | max_features:0.2;0.2754667540124468;0.27634021181351676;0.3894435788454676;0.40808075831355706;0.34312187192030225;0.35241341854238273;0.3414451207618726;0.3208367291496875;0.33371547461352347;0.33579891047509774;0.3646011917430899;0.3161372873002893;0.2758498402228686;0.16888297872340424;0.3775277647937807;0.48357238046654727;0.33520214198111464
n_estimators:1| max_samples:0.7 | max_features:0.3;0.46987680817737887;0.37950100628057515;0.3695986062398276;0.3319568045875029;0.4086824799404417;0.40465813822941366;0.42573951730500253;0.48057293543743146;0.30835342236458324;0.23525660910626273;0.3399196111806082;0.2842094604197072;0.31429670397753084;0.21632750229101566;0.3392445932465989;0.4741216598601998;0.361394741165255
n_estimators:1| max_samples:0.7 | max_features:0.4;0.1664603396242975;0.21729926418616907;0.2876036471930029;0.26824219092743706;0.24073799277835486;0.3577670196390288;0.3051627963714596;0.41677933564343306;0.22735597621367187;0.22461598861461451;0.40888469599768884;0.34460241893978383;0.3109447080794931;0.15411774520857544;0.4258157549687155;0.4545045991057506;0.3006809045932173
n_estimators:1| max_samples:0.7 | max_features:0.5;0.48843871495805197;0.2759896092690139;0.4553328636271656;0.31625831003867816;0.3412006704585243;0.3297636017961446;0.3548804516363467;0.35953510432821034;0.22785453318396204;0.3428308823529412;0.3448587989365685;0.33484891614031576;0.320093524196937;0.1977876676986584;0.33752023832493533;0.46425960728921023;0.343215843389729
n_estimators:1| max_samples:0.7 | max_features:0.6;0.3854541348774941;0.23814090126915566;0.4037980764697671;0.421018321553558;0.3077790991979996;0.36637783697748166;0.3623476602741065;0.2992000654480969;0.33039715896318095;0.31187114604289323;0.3081218356748661;0.33273335543102056;0.32142785762686077;0.14775079064227967;0.3774991577929782;0.48185670695750793;0.33723588157495293
n_estimators:1| max_samples:0.7 | max_features:0.7;0.3594363039474738;0.285037744476504;0.28539488167308746;0.48779901940005366;0.2365550135576306;0.5031461333829276;0.23081084787749018;0.48336433147344493;0.3187796677823278;0.2820828576437438;0.28492218270811825;0.2724362326595967;0.47312802548578026;0.31340347109999334;0.3951425397824485;0.462824344755862;0.3546414748566552
n_estimators:1| max_samples:0.7 | max_features:0.8;0.4909472203329713;0.19242251731303248;0.3814826609686024;0.31463452156750377;0.2183810717949553;0.3064236111111111;0.2736606209322682;0.20742753623188406;0.28693778598965025;0.3569860274341273;0.33164556777732707;0.29239716958867834;0.2690876149116688;0.1669440847096796;0.26729507751946047;0.49561126373626374;0.30326777199494903
n_estimators:1| max_samples:0.7 | max_features:0.9;0.34999650788191594;0.34002316906898233;0.3413884722463088;0.4212844761262825;0.43011863668819605;0.38736149603741044;0.29196984880833077;0.20856239143540628;0.3198516762330814;0.3984993067449637;0.2817333770452716;0.29144449248210597;0.2457397521601821;0.18197383569215614;0.26021982085383855;0.49588265429829187;0.32787811961267027
n_estimators:1| max_samples:0.7 | max_features:1.0;0.3905831671496094;0.2621971284573685;0.357796826306881;0.302119774064989;0.32017762257815485;0.27708817701135335;0.3387563904866384;0.35746482977753335;0.21982337942038294;0.18523295403327023;0.23327751538830527;0.3317326949999191;0.2312781954887218;0.15858100794386032;0.3417476940040204;0.4704942493527223;0.29864697540398316
n_estimators:1| max_samples:0.8 | max_features:0.1;0.3402213450971287;0.31135834037636406;0.38303389552506134;0.4633342097568818;0.43851406610471844;0.4230262001055038;0.43826050884955753;0.41057542906120176;0.4129754657043403;0.40620895856037104;0.4188212294101666;0.4747956527279678;0.43386087299265425;0.33918582309991024;0.43229192024928187;0.5015354974223599;0.4142499634402168
n_estimators:1| max_samples:0.8 | max_features:0.2;0.32193361604274306;0.27006235567142034;0.392284153630566;0.41164271959709675;0.37052748928160256;0.3163714597434984;0.3871408508970782;0.35204152706190933;0.30714497830503146;0.32230956898888585;0.367817380807477;0.3417562810435454;0.3052629044104367;0.2205999846473209;0.3655624276540555;0.49708635283489466;0.34684650316359766
n_estimators:1| max_samples:0.8 | max_features:0.3;0.25733808090006866;0.19043792951993707;0.35714285714285715;0.38701016046904335;0.40448675911996107;0.3830152620259829;0.4402073899506719;0.48342628272875576;0.2750726820627821;0.26889332886964556;0.388965357551745;0.3545932360083539;0.32059063320952985;0.1706361377307353;0.36662689430616663;0.46785168146247474;0.34476841706616945
n_estimators:1| max_samples:0.8 | max_features:0.4;0.32194495463521744;0.18434011560935765;0.2909601405181781;0.36613345044194756;0.24589039236215274;0.317831088664422;0.3154612440555637;0.34322065012181013;0.28440179041993746;0.27167724702909035;0.31932446318459157;0.32447549488781;0.25254694229278263;0.17175480221857464;0.3951524215897594;0.43327478876044534;0.30239937417447754
n_estimators:1| max_samples:0.8 | max_features:0.5;0.39908921413861875;0.3053321444054164;0.3384764460345856;0.448350115425661;0.36685074071696855;0.3930086295158695;0.29402172462020937;0.277779148640521;0.23416478354570752;0.34088943162500995;0.34137673177558225;0.30511894907422;0.3217886875480081;0.2497860987498186;0.3368305504747999;0.46987766305562567;0.3389213162091639
n_estimators:1| max_samples:0.8 | max_features:0.6;0.34160012285012287;0.28044774337817685;0.35606491815936525;0.43826694682179895;0.3704175597729593;0.3517522551094951;0.3281139048630662;0.2583071257480668;0.28266742729118743;0.3074089630479683;0.33935285117889846;0.33222200101101185;0.3331329891114376;0.2020845510802442;0.32655933158336126;0.4601159806133374;0.33178216697628116
n_estimators:1| max_samples:0.8 | max_features:0.7;0.2886608842817855;0.1541338168396173;0.25852977238886204;0.4873638415120107;0.36947370071418356;0.5031461333829276;0.2445577040926304;0.33731944770553957;0.2234326037181461;0.30787472453414033;0.2357916604837513;0.24148426551664598;0.47950934407060075;0.2035860550142853;0.3521761291701606;0.4635062884097259;0.3219091482396883
