Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Average
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4897959183673469;0.491559894244458;0.4870908252650991;0.48843871495805197;0.4832575444398512;0.4880674816871859;0.49675570822810955;0.4824016563146998;0.4896370809282481;0.49125852398050257;0.4960932405354454;0.45173338440911703;0.45824366331898614;0.4865394337714864;0.47460509852987176;0.4184322949443341;0.47961940399517466
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.49767652560205755;0.5105101205896961;0.49054232038131035;0.48654754569726844;0.4832575444398512;0.49782428138090423;0.4836844279223461;0.4814353868492014;0.4832575444398512;0.496016617416645;0.515625;0.45148138184718173;0.45724677809101893;0.4862654176215429;0.47976198078833765;0.42704000929780495;0.48301080514781364
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4902120717781403;0.49145646867371845;0.48585637631574025;0.4971296337501669;0.495471780890602;0.4820799668531179;0.49007365025418365;0.4826158940397351;0.4840041279669763;0.4980872686250596;0.5023529631719197;0.4500659920809503;0.45450578223870824;0.48175787728026537;0.4632565167323533;0.42190114981689214;0.4794267200292831
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4895875867701103;0.5114532354540511;0.48544959789240155;0.4973106117729855;0.48978216586507917;0.49319364895912465;0.4845360824742268;0.4820799668531179;0.4836844279223461;0.4906621392190153;0.5004185966285092;0.4490965182899956;0.4577454059132731;0.48667685372048675;0.48967295609080264;0.4214414388436505;0.4820494520418235
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4902120717781403;0.4917666192315511;0.49135523860113345;0.48843871495805197;0.4887752286345001;0.4827229464100973;0.48442977933594555;0.4827229464100973;0.4834710743801653;0.5035187696208725;0.4946086404816924;0.45018693644160984;0.455930359085963;0.48132780082987553;0.4833497722042177;0.4129560272973809;0.47911080785633087
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4900040799673603;0.5030808984297356;0.49135523860113345;0.48833401555464595;0.49022006807522783;0.4820799668531179;0.48485472903358745;0.4827229464100973;0.48336433147344493;0.48379103861243034;0.5096483742404684;0.45198525551908536;0.4576207842882639;0.48667685372048675;0.4750893705597538;0.4186767023959647;0.4799690408584253
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4900040799673603;0.49166327775518504;0.49168417532284997;0.48833401555464595;0.48379103861243034;0.4826158940397351;0.48474855729596045;0.48250879735044505;0.48336433147344493;0.5035187696208725;0.49234893268490126;0.4494604712618366;0.45640356599260706;0.48165042504665145;0.47515770261411927;0.4111270491803279;0.4780238177358358
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4900040799673603;0.491145939344596;0.4910284926060321;0.49749289699419263;0.496016617416645;0.48250879735044505;0.48464234178519894;0.4826158940397351;0.4834710743801653;0.5026178346483476;0.5193163610468221;0.45386624540436793;0.45811913284149547;0.48681455530770595;0.47350822507044754;0.4186437134323741;0.4819882626022457
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4901080970834183;0.50332116569924;0.4910284926060321;0.48843871495805197;0.49007365025418365;0.4827229464100973;0.48485472903358745;0.488917881183629;0.4838976052848885;0.49656952732100934;0.49086591791458684;0.45173338440911703;0.46052100680830443;0.4869525439701733;0.4807482954219905;0.40963587405040525;0.4800243645255447
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.2;0.4901080970834183;0.4917666192315511;0.4915194283794061;0.48801966004505426;0.49656952732100934;0.48304383788254757;0.4845360824742268;0.4893481813230043;0.4842170414689499;0.5035187696208725;0.5020523255132766;0.45198525551908536;0.45557491289198604;0.48175787728026537;0.47736172197251725;0.40895976950128693;0.48002119421927864
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.48990002040399916;0.5030808984297356;0.49135523860113345;0.48833401555464595;0.4836844279223461;0.4826158940397351;0.4917114146297988;0.48229447090494926;0.4899276859504132;0.5095612814546607;0.5158544422402306;0.4500659920809503;0.4560487380330722;0.4864022901406079;0.484787170263789;0.4168518438595734;0.4826547390318525
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.48927477017364657;0.5102040816326531;0.4907038634288726;0.48728465955701394;0.4834710743801653;0.49901900931591625;0.48411060668592654;0.48165042504665145;0.48978216586507917;0.49656952732100934;0.513627279319432;0.45173338440911703;0.4574961392686416;0.48612881111872813;0.4820317134124727;0.4251971796143398;0.4830177931593541
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.4900040799673603;0.49166327775518504;0.49119159645475435;0.4882292732855681;0.4836844279223461;0.482829954489036;0.4849608570251339;0.4826158940397351;0.48379103861243034;0.5042101934384229;0.5006293655297925;0.4500659920809503;0.45521900196121157;0.48197264815582264;0.47072348157376964;0.42114269783569847;0.47893336125795105
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.4900040799673603;0.5017008610609122;0.49086591791458684;0.4882292732855681;0.48978216586507917;0.4877868245743894;0.48464234178519894;0.48218724109362054;0.483577773187358;0.4911086503387181;0.4988174409212952;0.4492178894029522;0.457870004384758;0.4875074823907571;0.4749055755312475;0.422027222240684;0.48001442149653034
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.49031600407747195;0.4917666192315511;0.4915194283794061;0.4885433715220949;0.4838976052848885;0.48293691830403307;0.48474855729596045;0.48293691830403307;0.48379103861243034;0.5037476973893159;0.5178447161745701;0.45018693644160984;0.455930359085963;0.48111249481112495;0.4761290649220241;0.4143310305044995;0.479983672521311
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.4900040799673603;0.49104234527687296;0.4915194283794061;0.48833401555464595;0.49007365025418365;0.48218724109362054;0.4849608570251339;0.482829954489036;0.4836844279223461;0.4842170414689499;0.5061513364713079;0.45173338440911703;0.4576207842882639;0.48681455530770595;0.47110851452244956;0.4188796177773564;0.47882257713798476
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.4901080970834183;0.4917666192315511;0.49135523860113345;0.4885433715220949;0.4840041279669763;0.4890609188927826;0.4849608570251339;0.48250879735044505;0.4838976052848885;0.5035187696208725;0.49218185757619526;0.44994499449944997;0.45640356599260706;0.4815429282455413;0.4699256531125235;0.412162603557324;0.4782428753476836
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.4896917738313942;0.49104234527687296;0.4910284926060321;0.4885433715220949;0.48978216586507917;0.4827229464100973;0.4845360824742268;0.482829954489036;0.48336433147344493;0.5035187696208725;0.5351239171759429;0.45451944487660095;0.4573714706152856;0.4869525439701733;0.4724825242928561;0.41909216094052404;0.48203764346503336
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.49031600407747195;0.491559894244458;0.49054232038131035;0.48833401555464595;0.4903669489485777;0.4826158940397351;0.4849608570251339;0.4893481813230043;0.483577773187358;0.5077538121040223;0.5010539235305105;0.4521111422049745;0.45811913284149547;0.4872294048732327;0.48026498561522646;0.4228291438612267;0.481311464613274
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.4901080970834183;0.4917666192315511;0.49119159645475435;0.4885433715220949;0.49022006807522783;0.482829954489036;0.48474855729596045;0.4831507132520157;0.48411060668592654;0.5035187696208725;0.5029326970871856;0.45018693644160984;0.4560487380330722;0.48197264815582264;0.4717054122994717;0.4075662510823249;0.47878756480064655
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4997968872208715;0.491353001017294;0.49135523860113345;0.48843871495805197;0.49022006807522783;0.48293691830403307;0.48442977933594555;0.48229447090494926;0.48379103861243034;0.5037476973893159;0.5166575905703118;0.4500659920809503;0.455811928602525;0.49234893268490126;0.47123808690293206;0.415295369089292;0.4812363571468853
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.48896156991005724;0.5008326536160957;0.4907038634288726;0.4960693408586978;0.483577773187358;0.4875074823907571;0.48250879735044505;0.48165042504665145;0.4836844279223461;0.496016617416645;0.5045138022429865;0.4498239436619718;0.45724677809101893;0.49268491778056245;0.48336990175941746;0.4251384298429475;0.4815181702816769
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4901080970834183;0.4917666192315511;0.4915194283794061;0.48833401555464595;0.48379103861243034;0.48304383788254757;0.4850669412976313;0.4826158940397351;0.4838976052848885;0.4977015632606113;0.49628223793677206;0.45018693644160984;0.45569344654909644;0.48197264815582264;0.4741232364994741;0.42298131207478135;0.4786928036427764
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4900040799673603;0.4908350305498982;0.4910284926060321;0.4882292732855681;0.483577773187358;0.4880674816871859;0.48442977933594555;0.48229447090494926;0.4836844279223461;0.491559894244458;0.5190185142431275;0.44933920704845814;0.4577454059132731;0.48736828860233294;0.47847300646599716;0.4202777298151433;0.48037080348621464
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.49041989400733793;0.491559894244458;0.49135523860113345;0.48843871495805197;0.4840041279669763;0.482829954489036;0.4850669412976313;0.48293691830403307;0.4838976052848885;0.5037476973893159;0.49268491778056245;0.45030782761653476;0.455930359085963;0.48197264815582264;0.4680169910850597;0.4148869685206942;0.4780035436742187
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.48990002040399916;0.4909387090205661;0.4910284926060321;0.48801966004505426;0.4838976052848885;0.48218724109362054;0.48485472903358745;0.48293691830403307;0.48379103861243034;0.4903669489485777;0.48132780082987553;0.45248860885592407;0.4576207842882639;0.48165042504665145;0.4717744003757107;0.416926051434327;0.47685683963647135
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4901080970834183;0.491869918699187;0.49119159645475435;0.4882292732855681;0.4840041279669763;0.4827229464100973;0.4850669412976313;0.4824016563146998;0.48379103861243034;0.5039781617230933;0.4820799668531179;0.449702839533348;0.45640356599260706;0.48736828860233294;0.46748852967855803;0.41335922352813553;0.4774853857522472
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4897959183673469;0.491353001017294;0.48599246564439963;0.48833401555464595;0.48379103861243034;0.4827229464100973;0.48485472903358745;0.48293691830403307;0.483577773187358;0.5030654043878351;0.5103039115688275;0.45248860885592407;0.4573714706152856;0.4870908252650991;0.4727623221818509;0.41853238609628934;0.479685858443894
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4900040799673603;0.49166327775518504;0.49135523860113345;0.4885433715220949;0.4840041279669763;0.482829954489036;0.4849608570251339;0.48293691830403307;0.4842170414689499;0.5035187696208725;0.5040565629848165;0.45248860885592407;0.4561670654774853;0.48197264815582264;0.4713775635779864;0.4223007082066933;0.47952479962371897
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.4897959183673469;0.49104234527687296;0.4857205383521173;0.48843871495805197;0.4840041279669763;0.488917881183629;0.4850669412976313;0.4890609188927826;0.483577773187358;0.49732015047105427;0.5090168702734148;0.449702839533348;0.457870004384758;0.48736828860233294;0.4828576900976824;0.4192512623088903;0.48056326657214044
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.48990002040399916;0.49145646867371845;0.49135523860113345;0.48801966004505426;0.49022006807522783;0.48304383788254757;0.49125852398050257;0.4826158940397351;0.4838976052848885;0.5037476973893159;0.5194143321719549;0.4504286656408002;0.4560487380330722;0.48681455530770595;0.47683204442699767;0.42089137115395053;0.4816215450694128
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.48927477017364657;0.49031600407747195;0.48585637631574025;0.4875999180159869;0.483577773187358;0.4876469923111714;0.482829954489036;0.48218724109362054;0.49007365025418365;0.4962000002567134;0.5014826176420182;0.449702839533348;0.4573714706152856;0.49234893268490126;0.47632844130134555;0.43015987073259615;0.48018480329277646
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.49031600407747195;0.491559894244458;0.48599246564439963;0.48843871495805197;0.48379103861243034;0.4827229464100973;0.48474855729596045;0.4827229464100973;0.4836844279223461;0.49789386833420185;0.49723953952697186;0.45018693644160984;0.4560487380330722;0.48175787728026537;0.46779850631227676;0.4202129283330053;0.47781971186479477
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.48990002040399916;0.4909387090205661;0.49647203813965746;0.48833401555464595;0.48379103861243034;0.48849104859335035;0.4836844279223461;0.48229447090494926;0.48379103861243034;0.49125852398050257;0.4938813229108612;0.4492178894029522;0.4577454059132731;0.4933645397348627;0.4694469262807406;0.422077674467196;0.47904306815342274
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.49031600407747195;0.4917666192315511;0.49135523860113345;0.48843871495805197;0.4840041279669763;0.482829954489036;0.4850669412976313;0.48304383788254757;0.4836844279223461;0.4975103311875908;0.5047441384405218;0.45018693644160984;0.45640356599260706;0.48165042504665145;0.4618892080553496;0.4148869685206942;0.47798609000698566
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.4901080970834183;0.491145939344596;0.4907038634288726;0.48833401555464595;0.4836844279223461;0.48250879735044505;0.48485472903358745;0.48304383788254757;0.4840041279669763;0.48411060668592654;0.4880674816871859;0.44958168207837956;0.45799457994579945;0.4870908252650991;0.47847300646599716;0.4189579414921313;0.47766649744924716
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.4902120717781403;0.4917666192315511;0.49086591791458684;0.4885433715220949;0.4840041279669763;0.48293691830403307;0.4849608570251339;0.48250879735044505;0.4838976052848885;0.5039781617230933;0.48834950633296154;0.45198525551908536;0.4567579313342025;0.48186528497409326;0.46579056319029877;0.4130000688562969;0.4775889411442426
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.48990002040399916;0.491353001017294;0.49135523860113345;0.4882292732855681;0.48379103861243034;0.48304383788254757;0.48485472903358745;0.48304383788254757;0.4836844279223461;0.4969428592847251;0.49268491778056245;0.4543888289597911;0.4577454059132731;0.4872294048732327;0.47056566189610705;0.41672076671982233;0.4784708281293105
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4896917738313942;0.491559894244458;0.49135523860113345;0.4882292732855681;0.49007365025418365;0.48304383788254757;0.4845360824742268;0.482829954489036;0.4836844279223461;0.5037476973893159;0.49841729159095155;0.45067018237749945;0.455930359085963;0.49218185757619526;0.4825956359039474;0.42638197376613624;0.48093307066718144
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4895875867701103;0.49041989400733793;0.4857205383521173;0.4875999180159869;0.48379103861243034;0.4935361073420775;0.482829954489036;0.4826158940397351;0.4962000002567134;0.49656952732100934;0.5014826176420182;0.4498239436619718;0.4573714706152856;0.4925166158042871;0.4800814190171562;0.42985415117677184;0.4812500423202528
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.4900040799673603;0.4917666192315511;0.49135523860113345;0.4885433715220949;0.4838976052848885;0.48293691830403307;0.4849608570251339;0.48293691830403307;0.4842170414689499;0.5037476973893159;0.4938813229108612;0.4522369965406474;0.4561670654774853;0.48186528497409326;0.46896926090635993;0.4227686594293911;0.47876593358358327
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.4896917738313942;0.491145939344596;0.49119159645475435;0.48843871495805197;0.4840041279669763;0.48863295359481845;0.48474855729596045;0.48293691830403307;0.483577773187358;0.496016617416645;0.5214489581321488;0.45173338440911703;0.45799457994579945;0.48165042504665145;0.47302243376665876;0.4162334462091223;0.4801542624915054
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.49031600407747195;0.4917666192315511;0.48599246564439963;0.48833401555464595;0.4903669489485777;0.48293691830403307;0.48485472903358745;0.4827229464100973;0.4840041279669763;0.48474855729596045;0.49942522237298353;0.45018693644160984;0.4561670654774853;0.48175787728026537;0.46764346764346765;0.4160115727412154;0.4773272171515205
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4897959183673469;0.4909387090205661;0.49628223793677206;0.4881244881244881;0.48379103861243034;0.4882083196855552;0.49022006807522783;0.48250879735044505;0.483577773187358;0.49140893470790376;0.4930234228972639;0.4494604712618366;0.4577454059132731;0.4876469923111714;0.4626142828106272;0.4190780460961109;0.4784015566473985
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4902120717781403;0.49166327775518504;0.49119159645475435;0.48843871495805197;0.4840041279669763;0.48293691830403307;0.4849608570251339;0.48304383788254757;0.4838976052848885;0.49732015047105427;0.4880674816871859;0.45030782761653476;0.4566398608998044;0.48186528497409326;0.46246915886395656;0.41008492193800666;0.4766939808662717
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4901080970834183;0.4909387090205661;0.4910284926060321;0.4881244881244881;0.48379103861243034;0.48834950633296154;0.48485472903358745;0.48304383788254757;0.4840041279669763;0.4842170414689499;0.4882083196855552;0.45173338440911703;0.45824366331898614;0.4815429282455413;0.4649014251134409;0.4176114908567296;0.47691882998508295
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.49031600407747195;0.4917666192315511;0.4910284926060321;0.48843871495805197;0.4840041279669763;0.48293691830403307;0.4850669412976313;0.4826158940397351;0.48379103861243034;0.5039781617230933;0.48250879735044505;0.44958168207837956;0.4567579313342025;0.48186528497409326;0.46817542674748497;0.41470770501962406;0.47734623377007723
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.48990002040399916;0.491559894244458;0.49135523860113345;0.48833401555464595;0.4836844279223461;0.48304383788254757;0.4850669412976313;0.4827229464100973;0.48379103861243034;0.49638429752066116;0.49285384970032275;0.45198525551908536;0.4577454059132731;0.4875074823907571;0.46904257059992965;0.41742291564345424;0.4782750086385483
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.4900040799673603;0.491559894244458;0.49135523860113345;0.48833401555464595;0.49022006807522783;0.48304383788254757;0.48464234178519894;0.4827229464100973;0.4836844279223461;0.5037476973893159;0.4968541008865266;0.45054945054945056;0.45652173913043476;0.49782428138090423;0.47072348157376964;0.4241081499146015;0.4803684844542512
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.48990002040399916;0.4907313098390711;0.48585637631574025;0.48770491803278687;0.483577773187358;0.4938813229108612;0.48304383788254757;0.48250879735044505;0.49656952732100934;0.5021758403715734;0.5073591292069081;0.44994499449944997;0.45724677809101893;0.49234893268490126;0.4761290649220241;0.42801739520359994;0.48168725113895594
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.49031600407747195;0.491869918699187;0.48585637631574025;0.48833401555464595;0.4903669489485777;0.48304383788254757;0.4849608570251339;0.482829954489036;0.48379103861243034;0.48485472903358745;0.494580440872001;0.45018693644160984;0.4562853414528056;0.48186528497409326;0.4626142828106272;0.4153619257680171;0.47669486830984453
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.4902120717781403;0.49104234527687296;0.49628223793677206;0.48843871495805197;0.48379103861243034;0.4826158940397351;0.4899276859504132;0.4827229464100973;0.48379103861243034;0.49125852398050257;0.49234893268490126;0.4518593363108046;0.45799457994579945;0.4877868245743894;0.462904699473769;0.41994407685866114;0.4783075592127357
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.49031600407747195;0.49166327775518504;0.49119159645475435;0.4885433715220949;0.4903669489485777;0.48293691830403307;0.48474855729596045;0.48304383788254757;0.4838976052848885;0.4975103311875908;0.48197264815582264;0.45030782761653476;0.4566398608998044;0.48175787728026537;0.4670243095057668;0.4096713420436653;0.47697451963843523
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4900040799673603;0.4917666192315511;0.49135523860113345;0.48833401555464595;0.4838976052848885;0.482829954489036;0.48485472903358745;0.48293691830403307;0.4838976052848885;0.5046790863296856;0.5014826176420182;0.45030782761653476;0.4566398608998044;0.48186528497409326;0.46881026960402566;0.4162334462091223;0.47874344743915054
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.4896917738313942;0.491353001017294;0.49119159645475435;0.48843871495805197;0.4840041279669763;0.48863295359481845;0.48474855729596045;0.48293691830403307;0.4836844279223461;0.4962000002567134;0.5131421654837269;0.4518593363108046;0.45799457994579945;0.48165042504665145;0.47881403886359625;0.4130000688562969;0.47983391788182617
