Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Average
kernel:sigmoid | gamma:scale | nu:0.55;0.3959543653553304;0.380710547685938;0.4296628972230175;0.40049002232689346;0.42901620014056774;0.30821508423173133;0.4229081564686657;0.3167628116632979;0.4163764096841925;0.374910912500128;0.4492580973595398;0.47334558823529416;0.49279155754000176;0.3774837817125614;0.45837768588637906;0.5005899035194136;0.41417837634580956
kernel:sigmoid | gamma:scale | nu:0.6;0.41894861392833;0.3953264133736836;0.4430425035177353;0.4192399570885627;0.4456211051608746;0.3388134765939971;0.43677446028689154;0.34081905350909303;0.43590501527244063;0.39696725211526923;0.4592382670660857;0.47988087698853793;0.5039338765515216;0.3969220363976604;0.47339692866772165;0.5011921119841795;0.4303763717814115
kernel:sigmoid | gamma:scale | nu:0.65;0.43330427201394944;0.4147321121715683;0.4521939821489904;0.43499415868811975;0.4604891856837382;0.369468260349755;0.4525708909524194;0.3647228395608964;0.44512863000055286;0.4155455000302399;0.4704003930238271;0.49114737642849404;0.5118280957212248;0.4156041287188828;0.4791929544332184;0.5006766136979457;0.4444999621014889
kernel:sigmoid | gamma:scale | nu:0.7;0.4508635023807724;0.4352746136787292;0.4630700064226076;0.44956117836004666;0.47352717894986424;0.3973018408812572;0.4629168334245761;0.3867965767463548;0.45765419913995875;0.4374548860294337;0.4779605868034669;0.5018632889562232;0.5172354375926537;0.4244493899163533;0.4841719095685841;0.4951660216621444;0.45720421565706415
kernel:sigmoid | gamma:scale | nu:0.75;0.4645899897067426;0.4499863339670133;0.47614710253289644;0.46065428824049515;0.48421453341039433;0.43096104357085807;0.4712257434119196;0.4081799673991708;0.4709666497375995;0.45353253505860036;0.4881316884777271;0.5032262176581521;0.5163126320037931;0.44024008217632615;0.49568598857698387;0.4930011254924626;0.46919099508882095
kernel:sigmoid | gamma:scale | nu:0.8;0.4763384344358297;0.4615901064403787;0.478620220551668;0.4751215968300677;0.48438624098893907;0.44583069978102824;0.481169136272814;0.43045349694418683;0.4771116916290667;0.48067381222461436;0.49308755760368667;0.49496211695219533;0.5166346260634375;0.4585302670879715;0.4952820729612106;0.4874051524430937;0.47732482682563676
kernel:sigmoid | gamma:scale | nu:0.85;0.48765122477091694;0.47878057820607856;0.48829189610100676;0.48799273430084583;0.493292678103916;0.46465894210811653;0.481021140176847;0.45287668787885027;0.47627198762390416;0.486510814248191;0.49907239995002506;0.4908424483684511;0.5109143634908309;0.47127904855109726;0.49097005903207713;0.47343648586197207;0.4833664680483204
kernel:sigmoid | gamma:scale | nu:0.005;0.10373940105763556;0.05716605797808721;0.06860852916035799;0.05757428428491908;0.06567550978653755;0.06560819791277671;0.06685966531366663;0.06409462256313286;0.06318671222427799;0.061539883111182976;0.06759159871193066;0.1556836766831359;0.14155721521160614;0.06798922209881114;0.1310517495178173;0.30266980622029993;0.09628725823976098
kernel:sigmoid | gamma:scale | nu:0.01;0.10298730855186272;0.05636602917705037;0.06898985319018672;0.06052523164237482;0.07262757445080548;0.06793344225907885;0.08018614437577676;0.06677342511091548;0.0693472246659153;0.06555333754201803;0.07998650913666638;0.15965472236129524;0.15139837133827172;0.07292770634846579;0.1390902834188056;0.30984427676503035;0.10151196502090748
kernel:sigmoid | gamma:scale | nu:0.015;0.10298730855186272;0.05556600037601354;0.06746285860655737;0.06931170999528814;0.07550647578259759;0.07051619581382328;0.08488254791756737;0.06810820668380727;0.07766464367244288;0.07205530614482092;0.09153589877301743;0.16494346226869674;0.15947012213852976;0.07577608723325326;0.14134047764063606;0.31694722481110105;0.10587965790062596
kernel:sigmoid | gamma:scale | nu:0.02;0.1014799154334038;0.05758492135874174;0.07785821147859695;0.07102817737168667;0.08024376424500512;0.07229070364663584;0.09290610157691093;0.07209422676524746;0.08414126730500458;0.07634915507977524;0.1059678148413343;0.16989066884785425;0.16636521413968158;0.079834726443769;0.15032391468473774;0.32108050597189897;0.11121495557439276
kernel:sigmoid | gamma:scale | nu:0.025;0.10561497561809495;0.06398502376038016;0.08356700841230284;0.07754096262160778;0.07992676585566169;0.0754614390007507;0.09910255893277417;0.07305483103285677;0.09346028251379743;0.08272984083621086;0.11834167873827531;0.17375372262325517;0.17499905447505995;0.08421912278777172;0.15699939679342634;0.32550908728336836;0.11676660945534964
kernel:sigmoid | gamma:scale | nu:0.03;0.1071644584642011;0.0698915121459767;0.09318824771969045;0.08159941222362382;0.08508640387945787;0.07670340600985064;0.10355854854728483;0.07620002578941594;0.09974591228628368;0.09029332977295035;0.13237338419564043;0.17573440833969783;0.17775100499352992;0.08993290268846084;0.1612738935888989;0.3319393348853475;0.12202726159564443
kernel:sigmoid | gamma:scale | nu:0.035;0.1044904278196857;0.06794034818228367;0.09635821560388952;0.08598815440648111;0.08888568637812044;0.07947911989223169;0.11278580457287317;0.07677792207604785;0.10344378404493199;0.09533236312630729;0.14262212301199012;0.1818857729281421;0.18368689616124612;0.09337827207113106;0.16582926740680654;0.3338295020003165;0.1257946037301553
kernel:sigmoid | gamma:scale | nu:0.04;0.1044904278196857;0.07498628483124742;0.10342427115714681;0.08636257741117076;0.09231144571254032;0.08245848214822564;0.1190370570940801;0.08025159507216839;0.10794290834613415;0.09579109157379721;0.15305980337494224;0.1859425020400477;0.19192487861886615;0.09690631742665637;0.1744069872970689;0.33808002188648445;0.1304610407381414
kernel:sigmoid | gamma:scale | nu:0.045;0.10785693213992073;0.07493891075817238;0.10612311269538852;0.09457965690530448;0.09231144571254032;0.08598768227152698;0.12634583962126872;0.0793851366830515;0.11399872415816278;0.10112391912851504;0.16642395959164677;0.1907910552280614;0.19736512785363558;0.10034655275380437;0.1796542665384598;0.3418764934758507;0.1349443009697069
kernel:sigmoid | gamma:scale | nu:0.05;0.1112021547857877;0.08221717119239402;0.11538345765464698;0.09842480046496149;0.10182395749566915;0.08814102564102563;0.13294996772891843;0.08080928531679783;0.11917970590042395;0.1051758039537389;0.18120740521354772;0.19470526864893062;0.20435527774977316;0.10295570690692883;0.18698533196088524;0.34345951463315916;0.14056098970297431
kernel:sigmoid | gamma:scale | nu:0.055;0.1115725430472557;0.08530322058131001;0.12136025286883487;0.10497620421528989;0.1063176382335396;0.08954006912926384;0.14449406966816952;0.08419273392265492;0.12231911292944758;0.11119488048251158;0.1864118714373628;0.2013143340490598;0.21007927565437742;0.10630224609898728;0.19154916538300318;0.3437274507024776;0.1450409417752216
kernel:sigmoid | gamma:scale | nu:0.06;0.11666175611331814;0.08913591789715396;0.12988468948145615;0.10599539585627063;0.1135948943065912;0.0929514518783714;0.14999427981049085;0.08686859366229133;0.12816551139594506;0.11634896031594785;0.19968768299824322;0.20619444579859925;0.21823687993872715;0.11131206510909536;0.1992313905790436;0.3489085977695635;0.15082328205694429
kernel:sigmoid | gamma:scale | nu:0.065;0.12015779867573517;0.0932248193658982;0.13393752417757743;0.11191760902743562;0.11878293963771139;0.09507335511563841;0.15238782623436734;0.08857103315358908;0.13082395967791505;0.11988959895129245;0.20875533049040512;0.21119211270019653;0.22638057510345602;0.11626411677059464;0.20498362153947258;0.35266128419367965;0.1553127190509353
kernel:sigmoid | gamma:scale | nu:0.07;0.12449004857093171;0.10146042738742206;0.14367599301066178;0.1162578260279184;0.12549030150342058;0.09723026241094207;0.15779674485227368;0.09284757148969641;0.13962566309678712;0.12223764907557302;0.21745348459887787;0.21742971659689322;0.23542797972379084;0.1207437275985663;0.2107876075136547;0.35521862957873546;0.16113585206475908
kernel:sigmoid | gamma:scale | nu:0.075;0.12459136888852337;0.10660209821795187;0.14904818749674564;0.118166350382331;0.12935426894886815;0.09975340688696249;0.16427289972690465;0.0954071660403362;0.14561767155860966;0.1261293098150083;0.22268336611498296;0.21956160735334881;0.2415173887854315;0.12317979806254736;0.21691633750449224;0.36349277359323795;0.16539337496101764
kernel:sigmoid | gamma:scale | nu:0.08;0.13037887190368264;0.1087901686159375;0.15275896583676452;0.12395773433007476;0.13779908044710842;0.10017285647404815;0.17012829067688057;0.09829778793596881;0.15035508744930184;0.1319165122206464;0.23071634768249788;0.22347135482894043;0.24803639696238772;0.12759986041597765;0.22366353617695892;0.36397991148026115;0.17012642271483985
kernel:sigmoid | gamma:scale | nu:0.085;0.13521309314728375;0.10928595868755933;0.15547051517827498;0.1258999458041913;0.13928608945403675;0.10313377306058782;0.17555734339338824;0.09996438276125645;0.15531597439476344;0.13536030496802753;0.24198902080939613;0.22654116320450218;0.25202705875245324;0.12998315647390934;0.22624425767563294;0.3704145288018004;0.1738554104104415
kernel:sigmoid | gamma:auto | nu:0.05;0.17579791540272757;0.09632241677994682;0.14511381751452584;0.10741503551767687;0.1378349715269399;0.07809523809523809;0.14903842143659637;0.08622436560896235;0.12387383783264791;0.10598841360984038;0.2168329363265096;0.19203418303113534;0.2128097080413884;0.10043299318731122;0.20518103265190105;0.34142625437329616;0.15465134630854024
kernel:sigmoid | gamma:auto | nu:0.1;0.19396071176296914;0.12646811270781372;0.21014750832389295;0.14964836027079834;0.19770490277443825;0.09723026241094207;0.20838507287105418;0.10738277267155735;0.16725998890322719;0.14955353564500873;0.28818809934039924;0.23165984567950582;0.2664947444528515;0.13114439324116745;0.26220492400350426;0.38220000566458556;0.19810207754523224
kernel:sigmoid | gamma:auto | nu:0.15;0.21127952006173067;0.16427943506914147;0.25418410251980306;0.18549392771679904;0.24302628700357679;0.10898316214233897;0.25824326086865057;0.12474398361495136;0.2092760087274485;0.17924208546809633;0.3321883717683633;0.2694026135337111;0.314691994304774;0.16071552248224275;0.3135729826213688;0.4065686066270179;0.23349324153312592
kernel:sigmoid | gamma:auto | nu:0.2;0.2414170799906346;0.19614200821992106;0.2901941793850284;0.2224484525645426;0.27679207215760737;0.12359985977597757;0.29688045222974385;0.14590340355691792;0.24129846113202563;0.2084719184690319;0.35631798952655663;0.29758876142018276;0.34656509437858823;0.1938703498336526;0.3464639447089506;0.4254232897275025;0.263086082317304
kernel:sigmoid | gamma:auto | nu:0.25;0.2675998382268674;0.2293790910904135;0.31959982788296043;0.25313462290954253;0.31327108850366997;0.13895697921781444;0.32451429426404393;0.17125527842931676;0.2697594501718213;0.2346141830677913;0.3765078992653089;0.3378230958325504;0.379460916168969;0.2230826029006111;0.3774641334061956;0.4450831900583515;0.29134415571226424
kernel:sigmoid | gamma:auto | nu:0.3;0.30100137233612023;0.2557807040675061;0.3487400668702373;0.2830103357020157;0.34162854257616365;0.16280853250795635;0.35057240557743924;0.18742128143663916;0.29800633799991977;0.2618770129202852;0.3965531293381466;0.3654759882076153;0.40502235968381617;0.25332935770126924;0.39550075939941126;0.4601794222670983;0.3166817255369775
kernel:sigmoid | gamma:auto | nu:0.35;0.32147607796060457;0.2805501051775645;0.37343618672570905;0.3120614676034149;0.3635666271060308;0.18359963822731384;0.36953313550100864;0.20629783404073002;0.33052926171836683;0.2837578046581262;0.409778756824059;0.3928702870228189;0.4269034966709385;0.286087998514793;0.41519541498470114;0.4725069053759333;0.33925943738200703
kernel:sigmoid | gamma:auto | nu:0.4;0.3441877546737553;0.3067289301880151;0.3898467582678109;0.33669534579013766;0.3872452592650877;0.20917755112206224;0.3880648161746708;0.2337326774412867;0.3541600877926524;0.3074334661050354;0.4246089196754052;0.41506833916877256;0.4430581040393548;0.3101545253863135;0.430617226512644;0.4758035939895737;0.35978645972453616
kernel:sigmoid | gamma:auto | nu:0.45;0.3628892110315051;0.3330450861521761;0.4099506546812405;0.3651224990072457;0.3998203054806828;0.23656805486699928;0.4076455516771402;0.26921757003422253;0.373528730495713;0.32540919364001686;0.432734629158807;0.43368140833590285;0.46685911839787886;0.3367618738319887;0.4425857041363362;0.4914963007620433;0.3804572432306187
kernel:sigmoid | gamma:auto | nu:0.5;0.3786426411320303;0.3562765123132567;0.42454819840427216;0.38789042686605746;0.4160333957457789;0.2653211108045445;0.4192377585070868;0.29573318710597857;0.393504565630183;0.3485824265304612;0.4418452493642303;0.4522812900867387;0.483188886018747;0.353860294117647;0.4518028867206372;0.5016973599687878;0.39815288683227734
kernel:sigmoid | gamma:auto | nu:0.55;0.40147142951074616;0.37755623390399323;0.4412922289956917;0.4059612311540332;0.4371482176360225;0.29674713584288054;0.43103871688909967;0.3201348133450619;0.41131503113451906;0.36956278045291535;0.4483931230677863;0.4706694587717788;0.4890035877327051;0.3754446900911496;0.4621392161220486;0.4965786501414608;0.41465353404949334
kernel:sigmoid | gamma:auto | nu:0.6;0.41904993181775724;0.3997422050733368;0.4449048432332779;0.4172341275767838;0.45066236781920455;0.3247393845951894;0.443135872860755;0.34088943162500995;0.4305727306698102;0.3927332825530083;0.4566032013983295;0.4811823113955169;0.4952846313164827;0.3935111014099686;0.4711195866938749;0.5006310003252372;0.42887475064772146
kernel:sigmoid | gamma:auto | nu:0.65;0.43058348856151807;0.4177924154977211;0.45475393723819996;0.4299567099567099;0.4606943131645565;0.36051510995517755;0.4522715988083416;0.3633555835805794;0.44550782406219785;0.4143015605875153;0.46754563894523327;0.4915525662583073;0.49891793789122235;0.40200992642279154;0.46883468834688347;0.5046465960070139;0.44145249345524806
kernel:sigmoid | gamma:auto | nu:0.7;0.4473148550004509;0.4319301167705423;0.461159878332529;0.44398578212099554;0.47545193216616305;0.3955493247736457;0.46117445494802645;0.3888275869018648;0.4531631699773293;0.4321349904355223;0.47777777777777775;0.49675938825706023;0.5076133813804308;0.421463035375363;0.478352955399323;0.5034298595053935;0.45475553057015106
kernel:sigmoid | gamma:auto | nu:0.75;0.4600791340620114;0.45535243531585046;0.4758328091661425;0.463340278341496;0.48867609406360973;0.4234650071235808;0.4655952566703074;0.4073740207058646;0.46378285627304866;0.44734773397076005;0.4852758618601525;0.5013001071332917;0.5104949874686716;0.4404100554932954;0.4786821083699593;0.49798793140762054;0.46656229233910396
kernel:sigmoid | gamma:auto | nu:0.8;0.474517855371569;0.46315935875627207;0.48608565113419483;0.4775785053228481;0.4966039078607236;0.4385746427029864;0.47124623997326204;0.42872921381893864;0.47197656025309176;0.4656639620027706;0.4928909749301231;0.4999849736416949;0.5139756275927232;0.45607403372174904;0.48194761926746854;0.4897679315620109;0.47554856611952667
kernel:sigmoid | gamma:auto | nu:0.85;0.4845483937163159;0.4739561316988399;0.49487132585724136;0.4849672553050961;0.5052309551686369;0.4592632915986209;0.4840139334713167;0.45232216796141894;0.48;0.4870023742397159;0.5016835016835017;0.505726041898473;0.5175854629319644;0.4726595254066745;0.484191517594357;0.4749150471776007;0.48518355785686085
kernel:sigmoid | gamma:auto | nu:0.005;0.18469274703646624;0.09149280105141791;0.10504406287751578;0.06429636687650761;0.09759442283740004;0.06695085320198058;0.07805767658359414;0.06329161494628441;0.0693472246659153;0.06431544451991926;0.08449004494961815;0.15616951440896232;0.14793764931534092;0.07158497471113122;0.13596196343319364;0.30266980622029993;0.1114935729772217
kernel:sigmoid | gamma:auto | nu:0.01;0.17901052949508417;0.08618225920722408;0.10422442798788562;0.06845659583949026;0.09593002826589375;0.06695085320198058;0.08576281325032295;0.06418600080068101;0.07649268830614575;0.0682287401057915;0.1087537977968778;0.1583520425777372;0.15683573007261975;0.07480118059383234;0.1449372404244751;0.31017168598548983;0.11557978836947072
kernel:sigmoid | gamma:auto | nu:0.015;0.17708537300150468;0.08656337120719657;0.10344378404493199;0.07340786185423409;0.09765335451266959;0.06793344225907885;0.09453212638426953;0.06694720052857742;0.08334034143469851;0.077733860342556;0.1275287851436931;0.16329721971033045;0.1634687878556846;0.07879304556154787;0.149997786832578;0.3134529165359756;0.12032370357559544
kernel:sigmoid | gamma:auto | nu:0.02;0.1778765898792825;0.08694420680709714;0.10617117982203444;0.0787349955412854;0.10219257057150484;0.06918175175579054;0.10556336387538434;0.06968720789823124;0.08938442387053648;0.08243893815286152;0.1430576441102757;0.16555681612653939;0.173694730171111;0.08334488174427199;0.15985222455605588;0.31560369399156313;0.1255803261796141
kernel:sigmoid | gamma:auto | nu:0.025;0.17612008242863705;0.08580087045846366;0.11235461505164832;0.0859998537599766;0.10427947184573155;0.06918175175579054;0.10759643038572154;0.07233002302610839;0.09688080155050001;0.08660139509028637;0.15645341669722296;0.17068684527962832;0.17870050150347264;0.08639899453378769;0.1664598970287203;0.32165192325233766;0.12984355460300212
kernel:sigmoid | gamma:auto | nu:0.03;0.17547554620579772;0.08960234599146388;0.1198987763469793;0.08599283418382;0.109982769266413;0.07229070364663584;0.11315899247181191;0.07539811608958037;0.10550325123165322;0.09163665466186474;0.17152583896010407;0.17544755625266353;0.18732091110715385;0.08869929417075323;0.17302667722441314;0.3255908695945877;0.13503444608785597
kernel:sigmoid | gamma:auto | nu:0.035;0.17708537300150468;0.09149280105141791;0.12468226166399946;0.09547828755837386;0.11679491273869738;0.07273348538738715;0.12130250817716845;0.07888466962663485;0.10795375632272777;0.09375625668279741;0.18383603856500097;0.18157621304638685;0.19421268517752213;0.09300627716574397;0.18373475024214395;0.3295522982837807;0.14038016091820546
kernel:sigmoid | gamma:auto | nu:0.04;0.17851693622215442;0.09337645828634696;0.13179468860369498;0.09930817584897507;0.1215437788018433;0.07405980963825105;0.13317769769113771;0.08062008047580116;0.11159644638578554;0.09665199546293665;0.19676972228953052;0.18582330870622463;0.19982559266197272;0.09525336029870816;0.19360165705819132;0.33421790621690317;0.1453836009155286
kernel:sigmoid | gamma:auto | nu:0.045;0.17612008242863705;0.09219938585106047;0.14021804038399474;0.10044017607042818;0.1301773253953012;0.07721863349434084;0.1436894682219435;0.0840753151325823;0.11758588137410199;0.10194812852390353;0.20526506795411822;0.1885295633211444;0.2068895053135581;0.09822983959062517;0.200836941675627;0.3376974237480193;0.15007004865496162
kernel:sigmoid | gamma:auto | nu:0.05;0.17579791540272757;0.09632241677994682;0.14511381751452584;0.10741503551767687;0.1378349715269399;0.07809523809523809;0.14903842143659637;0.08622436560896235;0.12387383783264791;0.10598841360984038;0.2168329363265096;0.19203418303113534;0.2128097080413884;0.10043299318731122;0.20518103265190105;0.34142625437329616;0.15465134630854024
kernel:sigmoid | gamma:auto | nu:0.055;0.17740673386314357;0.09738455456308365;0.1532102418939784;0.10966151764919896;0.14004654317927195;0.07947911989223169;0.1563225875642431;0.08793785191699682;0.12889211562934805;0.10839985734397717;0.22564027322671623;0.19770541305837627;0.21923156940005611;0.10424907735253491;0.2121296448283645;0.3452539184104383;0.15893443873574747
kernel:sigmoid | gamma:auto | nu:0.06;0.17997040893715865;0.10293467825257127;0.15861513687600642;0.11377552450632933;0.14898336366649378;0.08252556302628522;0.16288350022883058;0.08889661735948703;0.13508506424384822;0.11279091497896938;0.2319140140553948;0.201637752911643;0.22468730662399192;0.10841426434732723;0.22067778125923093;0.34952245930176506;0.1639571469109583
kernel:sigmoid | gamma:auto | nu:0.065;0.18156623303521172;0.10139646676465534;0.16496650838644447;0.12149922249474984;0.152699433871758;0.0843226255584029;0.1673340604236173;0.08974774839714711;0.13878301511946292;0.11831874425547059;0.24154411134515208;0.20294597022326455;0.23243677238057006;0.11048561003401042;0.22495714845721637;0.35538951614102865;0.16802457418051014
kernel:sigmoid | gamma:auto | nu:0.07;0.18252135342204628;0.10536340852130326;0.17181978798586572;0.1258494497823766;0.1600583771461431;0.0840148327088927;0.17382643436069165;0.09322684894048061;0.1436902225283968;0.12260781601602015;0.2499754453757075;0.20893255981630676;0.2373096102519711;0.11544587528931041;0.2329053129050056;0.35888847668623175;0.1729022382335469
kernel:sigmoid | gamma:auto | nu:0.075;0.18537610671426222;0.11016666281526899;0.1799301242236025;0.12767738870807857;0.16507388453870975;0.08573717948717949;0.18128129396673012;0.0937295048368585;0.14700778021856153;0.12765106042416968;0.2565603187492374;0.21245613761886964;0.2375063755056083;0.11629692487331722;0.23951129659763515;0.3666232539717964;0.17703658082811785
kernel:sigmoid | gamma:auto | nu:0.08;0.1879004181455857;0.11233618348861832;0.18728925255093892;0.13058912436403017;0.16886681960481284;0.08788290291180464;0.18541507555396633;0.0966621888007244;0.15263802941283988;0.13111606640434456;0.2643669515518935;0.21785877518709418;0.2432812351702361;0.11954914515862436;0.24639951769569132;0.3694288032765151;0.1813487805798575
kernel:sigmoid | gamma:auto | nu:0.085;0.1880273841744945;0.11485582627184981;0.1914003970906002;0.13574796997157929;0.17890715881922906;0.09082170492958874;0.19204285167724763;0.09874778768995131;0.15735641088536695;0.13570289252499496;0.27144637632177704;0.2221268880218873;0.24962328925728172;0.12319494960290972;0.25036113872143134;0.37412550726724536;0.18590553332671467
kernel:linear | gamma:scale | nu:0.05;0.19500131027253667;0.10762399534504591;0.19022843749042023;0.12007724086995991;0.16427713019503623;0.07429689881439412;0.17278339780306734;0.08413461538461539;0.125138269756314;0.10839985734397717;0.2618844179132198;0.19371091250728023;0.21445721007428414;0.09992382985293202;0.2536357229803319;0.35794547131819193;0.17021991987010043
kernel:linear | gamma:scale | nu:0.1;0.20955843524913928;0.13570691434468524;0.23767850786727374;0.146618848353083;0.21560144368310685;0.09431837327728304;0.2332681755948971;0.10534749327650236;0.1659104844048151;0.13464617239706295;0.3082305313057128;0.2375333271723123;0.26310185685523413;0.12678309452070993;0.3055328937125197;0.39295699144495594;0.20704959646620585
kernel:linear | gamma:scale | nu:0.15;0.22457491321475692;0.16747451870103575;0.276594236339134;0.18633352774537576;0.2636580006988389;0.10893638774094928;0.2760155852240022;0.12794418842805938;0.19797690789500347;0.15812871886702193;0.3386416480843014;0.2722418285901882;0.3073931655959685;0.15186999645363874;0.3425410704822469;0.41493436859409527;0.23845369141591355
kernel:linear | gamma:scale | nu:0.2;0.2525315731340716;0.19974497331054708;0.3037362637362637;0.2174504494259455;0.28804265083300706;0.11997240233453721;0.3084412425402205;0.14892137699635008;0.23643674434419554;0.18873530092549595;0.36249907539936266;0.3063840190877998;0.3405797101449275;0.19306381691702793;0.36516180793108144;0.429331086271769;0.2663145308332877
kernel:linear | gamma:scale | nu:0.25;0.2780362029028241;0.23384807081094028;0.33547794117647056;0.25208841886310307;0.32183961427714963;0.13549916462256156;0.33149163462661346;0.1700095165817402;0.26749944252542296;0.21429182399159305;0.37916164773980027;0.33949547560416315;0.37537347121433917;0.22243809849660504;0.37753585628359937;0.4499182358793409;0.2927502884747667
kernel:linear | gamma:scale | nu:0.3;0.3087295115358354;0.2565678430159896;0.358726550480606;0.28602737537328493;0.3481870326855567;0.15667753544398183;0.35674576260557844;0.1867290961959566;0.2985676925474982;0.24236149103258564;0.39695087521174477;0.36913034921359655;0.4031042566267889;0.2530263998979356;0.4000265773350867;0.4657311059651035;0.31795559094794557
kernel:linear | gamma:scale | nu:0.35;0.326593866104305;0.2837389130323328;0.38278136352414205;0.314324612497026;0.368572292800968;0.18359963822731384;0.37567583091303663;0.20776897521083568;0.32542466786715013;0.2717346740608075;0.4141048824593128;0.397758959144066;0.4216806460365254;0.28434744948166546;0.4172053939882304;0.4729222890618102;0.3405146534005955
kernel:linear | gamma:scale | nu:0.4;0.353149973695418;0.3129714675667202;0.3968581092663839;0.3386419234263073;0.3886924041930386;0.20063303404172855;0.3927558198282228;0.23435794929908504;0.3492415142220309;0.29623875449975445;0.42755103898524865;0.4117883451884453;0.4408853396584749;0.31113475898186926;0.4297311009639777;0.4828502531331028;0.36046761168436303
kernel:linear | gamma:scale | nu:0.45;0.3672820370606784;0.33405457386705134;0.4166827816559672;0.3652110465059591;0.4043445477602116;0.22955707811499984;0.40832367905039346;0.2651793897515238;0.3685036466097415;0.3221401559904408;0.43453616314754456;0.4347306927230201;0.4634099178288913;0.3332982967236272;0.44671665235910507;0.4908368079885124;0.3803004666961043
kernel:linear | gamma:scale | nu:0.5;0.3873445757309998;0.3540020332255255;0.43243079488158426;0.3860489456993435;0.4181982395057575;0.262942195234695;0.4214409360622807;0.2918282619466607;0.39201108870967744;0.34733423627220195;0.4418452493642303;0.4558143187506797;0.4744213152972786;0.35189177931099225;0.4539355108141375;0.4986938886929656;0.3981364605936881
kernel:linear | gamma:scale | nu:0.55;0.40635423584804153;0.37814862994615384;0.44379467186484733;0.4045983113397161;0.43577126585064796;0.29425801518824773;0.4374795400951858;0.32148009217310125;0.4123158430909072;0.36844218044904625;0.44927776255542795;0.47426057954023926;0.48341554206293713;0.3737929979540718;0.4645608023138833;0.495781275481995;0.41523323410965307
kernel:linear | gamma:scale | nu:0.6;0.41686188568981586;0.40031218938457613;0.44768772893772896;0.4249868779056753;0.4496018320505116;0.3247393845951894;0.444041490808985;0.34032723047245683;0.42934363008423654;0.3918413458871099;0.4571288926127636;0.4831925092242307;0.4954688585306728;0.39100925665929875;0.4723315496070422;0.4987841345451314;0.42922867481221405
kernel:linear | gamma:scale | nu:0.65;0.43236646421070557;0.41671322838726393;0.4579309941386603;0.4324685248025987;0.4619324580019693;0.3597851550322;0.4524749888976315;0.36218187101790467;0.44049680176053474;0.4123435045202255;0.46701326661258485;0.4965569701337177;0.4994078168180024;0.4047840680003617;0.47340945499880055;0.5038763284458241;0.4421088684861866
kernel:linear | gamma:scale | nu:0.7;0.4468198799622093;0.4324685248025987;0.46492389475675194;0.4453934898088129;0.4756606362944264;0.3929426772552603;0.46459807485278243;0.3880436430739848;0.44948193122611213;0.4318454506700695;0.47595964889296477;0.5018438248042958;0.5025869897979487;0.42167222418112565;0.4753404018340248;0.504955842548271;0.4546585709226025
kernel:linear | gamma:scale | nu:0.75;0.46200164637942776;0.45788855614896995;0.4773453899043673;0.4677054408777951;0.4868913683884391;0.4199254504951587;0.465431793938279;0.4095269355576801;0.46345514950166117;0.4463209085430176;0.481658692185008;0.5050256091423158;0.5095962397787033;0.43815606919334604;0.47712900765237076;0.49657478290806656;0.4665395650371629
kernel:linear | gamma:scale | nu:0.8;0.4766415128766552;0.46436630355007374;0.4819267110052044;0.48274381868131866;0.4961677454727073;0.4377530265674347;0.4733444018216141;0.4281447721642454;0.4673198397608833;0.46982234741873286;0.4924990444351377;0.5030210846724408;0.5124281234034759;0.45485722215063784;0.47797072589886574;0.49070187295779133;0.4756067845523262
kernel:linear | gamma:scale | nu:0.85;0.48702703892989335;0.4754289037510904;0.49693693693693697;0.48740999052573897;0.5070854229924038;0.45695154435410135;0.4833358219775416;0.4545170886701729;0.47925492854318474;0.4833219170380978;0.5010344964181133;0.5042217708930757;0.5165608311216715;0.4712211495799774;0.4805909134033965;0.47060717672142105;0.48471912074105106
kernel:linear | gamma:scale | nu:0.005;0.1953104741992377;0.10660209821795187;0.1618538037821216;0.09698024111147688;0.13686841937198596;0.06560819791277671;0.11039487587448504;0.06774982659263885;0.08029976459519411;0.07778349608072002;0.1560977962096735;0.1721957638760685;0.15789473684210525;0.07515876441210925;0.16408762202262217;0.31185344827586203;0.13354620808606432
kernel:linear | gamma:scale | nu:0.01;0.19561945165820346;0.1055045908343048;0.16150683263193097;0.09659127644851068;0.13648167260378866;0.06605609381133273;0.10999643998575995;0.07040839923925143;0.08243711750524144;0.08130017121842735;0.17104459997879812;0.1733638552832921;0.16015751386412466;0.07630328710837185;0.1709442074484695;0.324904985558034;0.13641378094861512
kernel:linear | gamma:scale | nu:0.015;0.1953104741992377;0.1055045908343048;0.16081221780096078;0.09659127644851068;0.13841276823455534;0.06605609381133273;0.11391139113911392;0.07040839923925143;0.08880164444880026;0.08412239711428103;0.18725881115168425;0.17605942533115365;0.16860766677144487;0.0793944653917303;0.18475953783101656;0.3295139524693197;0.14034531951354362
kernel:linear | gamma:scale | nu:0.02;0.1953104741992377;0.1055045908343048;0.16081221780096078;0.1008257996647885;0.14263811931787618;0.06614788491730068;0.12240557396116111;0.07357142307129602;0.09094708183205505;0.08705646993994344;0.19416855994386245;0.17780398322851151;0.1719023459136997;0.08027465493653856;0.19973505815098125;0.3344024190350192;0.14396916604672105
