Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
max_k:2| method:gmm;0.45242513213114527;0.4669244013092433;0.2858957607433217;0.3165990459406861;0.2872482277438425;0.32443047918303225;0.3166930785172687;0.3180069615310078;0.29914088708166275;0.28541480641985484;0.31447474314434604;0.27724827538946506;0.297423887587822;0.32868680163734926;0.3147141281549163;0.29757192963983214;0.3212577730210126;0.2830287302613465;0.29217510395708995;0.44726344126917683;0.3114333074489938;0.30414015761469354;0.31328810237563876;0.28646875780213243;0.3032531469806779;0.3182586402925386;0.3212215334770327;0.29439833590036213;0.27081762330651843;0.28091107713142716;0.3453088087646601;0.2982837619664825;0.30596113670423175;0.3047919357984628;0.28215857441743025;0.318543906390157;0.3272407122137065;0.2888479944264242;0.42940807047191265;0.3187527994396642
max_k:2| method:kmeans;0.32562665956671005;0.3490200195089498;0.35694386534819417;0.3578941594257805;0.3579255968122269;0.3708130645563883;0.35048397271161535;0.35590946615299945;0.37185439506847173;0.35334917228694057;0.37253662526957687;0.35005838487226665;0.34907100349085035;0.37253562182795036;0.3708130645563883;0.3722467396899821;0.3606499002474477;0.35278262297258833;0.33868933302882354;0.3578653771878937;0.38159902315755456;0.361311888450793;0.3533236432900776;0.35934184572538597;0.3390104513707668;0.35363062029986386;0.3514575827055355;0.34921726545583104;0.3251084148923623;0.3363327644757029;0.33470648530540514;0.3415507796038769;0.3716743745296171;0.36978182745966603;0.3621915355501862;0.3647227702028531;0.3656539103874129;0.34591106862680465;0.3539253539253539;0.355577452564028
max_k:5| method:gmm;0.45242513213114527;0.4669244013092433;0.2858957607433217;0.3165990459406861;0.2872482277438425;0.32443047918303225;0.3166930785172687;0.3180069615310078;0.29914088708166275;0.28541480641985484;0.31447474314434604;0.27724827538946506;0.297423887587822;0.32868680163734926;0.3147141281549163;0.29757192963983214;0.3212577730210126;0.2830287302613465;0.29217510395708995;0.44726344126917683;0.3114333074489938;0.30414015761469354;0.31328810237563876;0.28646875780213243;0.3032531469806779;0.3182586402925386;0.3212215334770327;0.29439833590036213;0.27081762330651843;0.28091107713142716;0.3453088087646601;0.2982837619664825;0.30596113670423175;0.3047919357984628;0.28215857441743025;0.318543906390157;0.3272407122137065;0.2888479944264242;0.42940807047191265;0.3187527994396642
max_k:5| method:kmeans;0.32562665956671005;0.3490200195089498;0.35694386534819417;0.3578941594257805;0.3579255968122269;0.3708130645563883;0.35048397271161535;0.35590946615299945;0.37185439506847173;0.35334917228694057;0.37253662526957687;0.35005838487226665;0.34907100349085035;0.37253562182795036;0.3708130645563883;0.3722467396899821;0.3606499002474477;0.35278262297258833;0.33868933302882354;0.3578653771878937;0.38159902315755456;0.361311888450793;0.3533236432900776;0.35934184572538597;0.3390104513707668;0.35363062029986386;0.3514575827055355;0.34921726545583104;0.3251084148923623;0.3363327644757029;0.33470648530540514;0.3415507796038769;0.3716743745296171;0.36978182745966603;0.3621915355501862;0.3647227702028531;0.3656539103874129;0.34591106862680465;0.3539253539253539;0.355577452564028
max_k:10| method:gmm;0.45242513213114527;0.4669244013092433;0.2858957607433217;0.3165990459406861;0.2872482277438425;0.32443047918303225;0.3166930785172687;0.3180069615310078;0.29914088708166275;0.28541480641985484;0.31447474314434604;0.27724827538946506;0.297423887587822;0.32868680163734926;0.3147141281549163;0.29757192963983214;0.3212577730210126;0.2830287302613465;0.29217510395708995;0.44726344126917683;0.3114333074489938;0.30414015761469354;0.31328810237563876;0.28646875780213243;0.3032531469806779;0.3182586402925386;0.3212215334770327;0.29439833590036213;0.27081762330651843;0.28091107713142716;0.3453088087646601;0.2982837619664825;0.30596113670423175;0.3047919357984628;0.28215857441743025;0.318543906390157;0.3272407122137065;0.2888479944264242;0.42940807047191265;0.3187527994396642
max_k:10| method:kmeans;0.32562665956671005;0.3490200195089498;0.35694386534819417;0.3578941594257805;0.3579255968122269;0.3708130645563883;0.35048397271161535;0.35590946615299945;0.37185439506847173;0.35334917228694057;0.37253662526957687;0.35005838487226665;0.34907100349085035;0.37253562182795036;0.3708130645563883;0.3722467396899821;0.3606499002474477;0.35278262297258833;0.33868933302882354;0.3578653771878937;0.38159902315755456;0.361311888450793;0.3533236432900776;0.35934184572538597;0.3390104513707668;0.35363062029986386;0.3514575827055355;0.34921726545583104;0.3251084148923623;0.3363327644757029;0.33470648530540514;0.3415507796038769;0.3716743745296171;0.36978182745966603;0.3621915355501862;0.3647227702028531;0.3656539103874129;0.34591106862680465;0.3539253539253539;0.355577452564028
max_k:50| method:gmm;0.45242513213114527;0.4669244013092433;0.2858957607433217;0.3165990459406861;0.2872482277438425;0.32443047918303225;0.3166930785172687;0.3180069615310078;0.29914088708166275;0.28541480641985484;0.31447474314434604;0.27724827538946506;0.297423887587822;0.32868680163734926;0.3147141281549163;0.29757192963983214;0.3212577730210126;0.2830287302613465;0.29217510395708995;0.44726344126917683;0.3114333074489938;0.30414015761469354;0.31328810237563876;0.28646875780213243;0.3032531469806779;0.3182586402925386;0.3212215334770327;0.29439833590036213;0.27081762330651843;0.28091107713142716;0.3453088087646601;0.2982837619664825;0.30596113670423175;0.3047919357984628;0.28215857441743025;0.318543906390157;0.3272407122137065;0.2888479944264242;0.42940807047191265;0.3187527994396642
max_k:50| method:kmeans;0.32562665956671005;0.3490200195089498;0.35694386534819417;0.3578941594257805;0.3579255968122269;0.3708130645563883;0.35048397271161535;0.35590946615299945;0.37185439506847173;0.35334917228694057;0.37253662526957687;0.35005838487226665;0.34907100349085035;0.37253562182795036;0.3708130645563883;0.3722467396899821;0.3606499002474477;0.35278262297258833;0.33868933302882354;0.3578653771878937;0.38159902315755456;0.361311888450793;0.3533236432900776;0.35934184572538597;0.3390104513707668;0.35363062029986386;0.3514575827055355;0.34921726545583104;0.3251084148923623;0.3363327644757029;0.33470648530540514;0.3415507796038769;0.3716743745296171;0.36978182745966603;0.3621915355501862;0.3647227702028531;0.3656539103874129;0.34591106862680465;0.3539253539253539;0.355577452564028
max_k:100| method:gmm;0.45242513213114527;0.4669244013092433;0.2858957607433217;0.3165990459406861;0.2872482277438425;0.32443047918303225;0.3166930785172687;0.3180069615310078;0.29914088708166275;0.28541480641985484;0.31447474314434604;0.27724827538946506;0.297423887587822;0.32868680163734926;0.3147141281549163;0.29757192963983214;0.3212577730210126;0.2830287302613465;0.29217510395708995;0.44726344126917683;0.3114333074489938;0.30414015761469354;0.31328810237563876;0.28646875780213243;0.3032531469806779;0.3182586402925386;0.3212215334770327;0.29439833590036213;0.27081762330651843;0.28091107713142716;0.3453088087646601;0.2982837619664825;0.30596113670423175;0.3047919357984628;0.28215857441743025;0.318543906390157;0.3272407122137065;0.2888479944264242;0.42940807047191265;0.3187527994396642
max_k:100| method:kmeans;0.32562665956671005;0.3490200195089498;0.35694386534819417;0.3578941594257805;0.3579255968122269;0.3708130645563883;0.35048397271161535;0.35590946615299945;0.37185439506847173;0.35334917228694057;0.37253662526957687;0.35005838487226665;0.34907100349085035;0.37253562182795036;0.3708130645563883;0.3722467396899821;0.3606499002474477;0.35278262297258833;0.33868933302882354;0.3578653771878937;0.38159902315755456;0.361311888450793;0.3533236432900776;0.35934184572538597;0.3390104513707668;0.35363062029986386;0.3514575827055355;0.34921726545583104;0.3251084148923623;0.3363327644757029;0.33470648530540514;0.3415507796038769;0.3716743745296171;0.36978182745966603;0.3621915355501862;0.3647227702028531;0.3656539103874129;0.34591106862680465;0.3539253539253539;0.355577452564028
