Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
kernel:rbf | gamma:scale | nu:0.015;0.3254008822643719;0.2974650144615749;0.291320853741043;0.2924937010122015;0.29184728272449423;0.29117299048683865;0.28804117553084346;0.2891207687894435;0.30409729090178333;0.28290834147824356;0.2957319187296304;0.2828488333605483;0.28968011460611204;0.29482901093312996;0.30109660197676935;0.31028964951541876;0.30013921555063644;0.2815987900460617;0.28201476931809183;0.3000163898601399;0.306025715622677;0.2932219583464988;0.2930359707545173;0.28601105498863;0.29046874287797986;0.2862489100827951;0.292455096508037;0.28643281136096327;0.27485171601919767;0.2783795000870229;0.28247161676835997;0.28642150885727075;0.2966619621666155;0.2935332262478434;0.2851657158293047;0.29701306257881566;0.2893305547869397;0.2888184719219804;0.29581025798805777;0.2921659345918175
kernel:rbf | gamma:scale | nu:0.02;0.3254008822643719;0.2979522347436849;0.29240617863372353;0.29537204622359375;0.2921595465268154;0.2916196463072838;0.2870677197605971;0.2901939646872169;0.30476099669463513;0.28486791215713836;0.2994777302393705;0.28323550931564473;0.2910193433781749;0.29725126526326073;0.3012797167853785;0.31284098412316624;0.3025375402086433;0.2826688506407563;0.28236165368851834;0.2997753711729512;0.3073449893931009;0.2968785691443191;0.2943069138820973;0.28666979079293803;0.29295427155103804;0.2888184719219804;0.29289406094428766;0.29013215403018033;0.2771619745338468;0.2787935326378709;0.28265996682739747;0.28682406572174113;0.2970804720241621;0.2939207818048871;0.28840265608074933;0.29899914907411157;0.2904209437140474;0.29078090299242165;0.2959626951846695;0.29346808859155826
kernel:rbf | gamma:scale | nu:0.025;0.32513177964444484;0.2987972640902283;0.294083794316648;0.2969363436330609;0.293102759694876;0.2949946070721489;0.28698090210554317;0.2929798530542198;0.3040419332100364;0.2865800717557764;0.29965987594797966;0.28476797873230075;0.291217379747128;0.29785951573190766;0.3018790249912915;0.31650807022780914;0.3035391698186904;0.2845551823256512;0.2853696602420286;0.3017441676790479;0.31031064039812317;0.30090468540710846;0.29735025620912126;0.2872676635846067;0.2923619786623194;0.2898865535636605;0.2940021317515119;0.2909136546184739;0.2811124995506953;0.2798573975044563;0.28571569317104795;0.28930691719973084;0.29815416339976275;0.29570760499785315;0.28964559886944125;0.3002573003791823;0.29060797324270377;0.2933886187507325;0.29739551356390836;0.2949968250985963
kernel:rbf | gamma:scale | nu:0.03;0.32318607355712736;0.3019951473127207;0.29679831782355637;0.298728549760029;0.2932487431000859;0.297188536782761;0.2888149209112533;0.29872723668610285;0.30686131681226775;0.28626016533830023;0.30378184266636743;0.28928572996369606;0.29335861519172757;0.29935846582604064;0.30492244227623355;0.3187548968685269;0.3080195833589043;0.28496316290597384;0.2911777747458899;0.3031405668864213;0.3156723999803071;0.3024760457575714;0.2982257173770935;0.28785741913091245;0.29403002737427353;0.29070867672323847;0.2964417575779594;0.2928112225536054;0.2826373626373626;0.28221467699660463;0.29022470682262796;0.2904868907487994;0.29849722516680177;0.29671969594289327;0.2929031041553728;0.30281051205720844;0.29474015142507326;0.2971918315341207;0.2993447323124848;0.2972965703858538
kernel:rbf | gamma:scale | nu:0.035;0.3229752449216204;0.3050718739248282;0.30004549704269223;0.3031497279238805;0.29505476269498837;0.29801217284837567;0.2917626328299182;0.3012996804391129;0.3085900271529014;0.29044024654871736;0.3042801188508033;0.290903799896122;0.29773817811371395;0.2997074472905363;0.3074563921506229;0.32225106816798754;0.31090662209369846;0.2887578967420403;0.2933922294232716;0.30500170086987344;0.3181514948601929;0.30415678675539465;0.30318252197584283;0.289331907711713;0.2939207818048871;0.29184728272449423;0.3004335958579174;0.2950939969847869;0.28926433337376317;0.2839133057708853;0.2916031959159299;0.2950749234652774;0.30013049929387364;0.2974754953811438;0.2950089126559715;0.30712497389976906;0.30069305914431965;0.2982837619664825;0.3045388575997609;0.2998981283863619
kernel:rbf | gamma:scale | nu:0.04;0.3236807010859211;0.3084834120658781;0.30139875197491767;0.30691643641722766;0.29620885870259617;0.3028413807415606;0.29469162645171554;0.3012296230399846;0.3107940136615942;0.29289614331299363;0.30832787527075234;0.29225913686446975;0.3028963003212225;0.3035465360632281;0.31020966586252224;0.3281075027995521;0.31413918733983615;0.29108143176352674;0.297092463399768;0.30580142994197995;0.32442661654170113;0.3062901064805021;0.30856836764092965;0.29151520747263326;0.29735025620912126;0.2955177181730166;0.29971685849197405;0.29976773998836925;0.2943248335961154;0.28453194389879854;0.293102759694876;0.29621636037673416;0.30466241025506535;0.30160914881460027;0.29724825352189305;0.30832787527075234;0.30293227813482837;0.30238619333746947;0.30779766154574995;0.30279218119298407
kernel:rbf | gamma:scale | nu:0.045;0.3261013941185553;0.31209504647595376;0.3046403166615635;0.3083889040430714;0.29684622084160145;0.3051651694705296;0.2950749234652774;0.30428656776832647;0.3134374837064162;0.2947037411665944;0.3074866310160428;0.2944246976505041;0.3064464707803891;0.30426322859348715;0.3133333190649348;0.3277154305949386;0.3173150003393489;0.29225845906153647;0.29911459957080583;0.3080246886111099;0.3264322178105502;0.3086458324537479;0.31179197166762174;0.2964383041479943;0.30160914881460027;0.300123231298807;0.30623167302815424;0.3041401576146936;0.29662086722242775;0.2868422934019286;0.29770992366412213;0.29595859110049416;0.30634744214616905;0.30168528956198476;0.3017515454004953;0.3103038029376338;0.30361325238192693;0.3027642620407588;0.31237182716241935;0.30519240838096195
kernel:rbf | gamma:scale | nu:0.05;0.3279528148683409;0.3142361111111111;0.30668265770998127;0.3110759861699491;0.3001044696357957;0.30826552008768293;0.29596452331287615;0.30679957300264793;0.3171763184283696;0.29457928461791577;0.3090552357428839;0.2971512299026596;0.3091640457632526;0.30674178255254736;0.31643100995631546;0.331341962606483;0.3190680747985149;0.2941915587077151;0.29873229122837436;0.31135604517504345;0.32942084062777877;0.3106154333620679;0.31557150865421807;0.300123231298807;0.3036970658399835;0.30637362637362636;0.3074563921506229;0.3094453761591264;0.2991536213472409;0.2880292455543488;0.30301810354267833;0.2974424798594323;0.3075261632359636;0.30487998761740875;0.3040323755135906;0.3107192396025195;0.304659437250696;0.30699583529545355;0.3123100963397014;0.3076292450000954
kernel:rbf | gamma:scale | nu:0.055;0.3320828823171353;0.31669494922744496;0.3073186929886153;0.31311181174678554;0.30307643478480684;0.3145055608733306;0.2982069429085855;0.30890265354986485;0.3190942657616805;0.29783666863114117;0.3102167464104638;0.3012152777777778;0.30882657740148606;0.31148834924717994;0.3202088077939719;0.3346633008041926;0.32241544917463416;0.2988308927727917;0.30380190796857465;0.3142777913415138;0.33273393977857696;0.3153823798985089;0.31950554726586955;0.3031372391477941;0.30523666054388243;0.3070505177266208;0.3104565904251666;0.30904811403163424;0.29958361093473895;0.29642161084009017;0.30348027834070634;0.30101830596268175;0.3122518434486671;0.3078728287455688;0.3062631983756441;0.3122518434486671;0.30681211506865874;0.31169332210998874;0.31590914015283095;0.3105867961468789
kernel:rbf | gamma:scale | nu:0.06;0.3333151315056294;0.32027017508213435;0.30807135864052404;0.31599185720389344;0.30523666054388243;0.31592463565666973;0.3034866269432373;0.3108164983164983;0.32300451041049927;0.2989433667399769;0.31818374762292856;0.30369612137508184;0.3121244571360581;0.31376211174499685;0.32370916739593064;0.3382869043768738;0.325190633645995;0.3018942228725029;0.3067266844529544;0.31792772385541374;0.33494425591661936;0.3177025831161912;0.3202168378392421;0.30849613109296625;0.3092579984962207;0.30882937467288524;0.3124415441546295;0.31102696289605397;0.3012152777777778;0.2984941825343519;0.30653282005372157;0.30542498904406207;0.31413621820367327;0.3097851549427749;0.3080846079581941;0.3142714359633929;0.3074265911863046;0.31459981989765273;0.3175521743354615;0.31325645014368864
kernel:rbf | gamma:scale | nu:0.065;0.3379396063883946;0.3209620568111134;0.31117654567141584;0.3179684903184625;0.30839648581584067;0.32271699961775263;0.30647637657896576;0.31285023424327535;0.32459205360037463;0.2998848466007855;0.3245409389876732;0.30389142850817963;0.31376211174499685;0.3163894417695319;0.32711712700651036;0.3451514241030501;0.3293930359130165;0.3049035387745065;0.3094399558041572;0.3205447501581278;0.3358179798857765;0.3224350721131963;0.32214407642000886;0.31065339197071495;0.31416898216074907;0.3125828738921069;0.31539581339167694;0.3132500240625951;0.30562089079760035;0.30124223602484473;0.3104912165308945;0.3083051672175527;0.3183723630880173;0.3126267466715222;0.31171398086442426;0.31940454823017833;0.3095254179086413;0.31956172796426824;0.3225244330107466;0.31651113822106786
kernel:rbf | gamma:scale | nu:0.07;0.3408055143007181;0.321131621895814;0.3158164820817552;0.32105423846452896;0.31542964992995887;0.32532019509799703;0.30907255608346823;0.31424582493128056;0.3265934065934066;0.3041205313849057;0.3253579560967234;0.30911579735785216;0.3158758615068092;0.32049792221211704;0.33053404030806816;0.34742043811092577;0.3337203518655132;0.3093368432541924;0.3099427417810961;0.322156406459347;0.3380739678466035;0.32518993307960475;0.32222869142193317;0.3138131082150819;0.3164257435624459;0.31308348725835167;0.3174425425265291;0.31529424999618877;0.30897330514703597;0.3041144375321069;0.31677505315950494;0.31115292126825794;0.319658095032125;0.31783084423937186;0.31554339053821134;0.3211192322430855;0.3131866927752149;0.32178965345279587;0.3260065877336835;0.3193653927370413
kernel:rbf | gamma:scale | nu:0.075;0.34477067314603355;0.32123611887025494;0.31844718223594437;0.3227052107817699;0.3168402777777778;0.32500029921759876;0.31229863271439634;0.3184462521846232;0.32888096295844005;0.3074094923768089;0.3273011744654064;0.31209031562379097;0.317338544623876;0.32131868131868135;0.33553327228790686;0.3502456880771955;0.3371896737719817;0.3145688308244817;0.3104282015064278;0.32685531601394935;0.34030583578835155;0.3268862559217214;0.3269487650176438;0.3182342921616547;0.31718501831327073;0.3148365527192267;0.3189512114171922;0.3173096019311834;0.3103329664281783;0.3069542881638909;0.3172921241155987;0.3137011964331203;0.32291622870821174;0.3205411573754781;0.3172412161560385;0.32589760946439755;0.31887532693984305;0.3263888888888889;0.32736490130514506;0.32197610866734316
kernel:rbf | gamma:scale | nu:0.08;0.3489670816324691;0.32451545441820007;0.31990298677682144;0.32491750673568853;0.3208642275224227;0.32615558406417067;0.3130779575194951;0.3185763888888889;0.33129557679558935;0.3092223251003061;0.3309545049063336;0.3144860291481055;0.3190400274422476;0.32817173016713896;0.33963392085060706;0.35246767499550247;0.3393610018153891;0.3179980192967206;0.31361673604936835;0.3307186214854838;0.3431153604578128;0.32899906248883093;0.33275536932397953;0.3241128091294573;0.3202303750897236;0.3191339452995499;0.3220510632727052;0.3205089827927944;0.3136286007918179;0.309762241039518;0.32004970683033196;0.31555936300929316;0.32612730647450594;0.3247761837989429;0.321240396093745;0.3291276243450789;0.323329511043819;0.3294696238917635;0.3280860380236197;0.32502581843098044
kernel:rbf | gamma:scale | nu:0.085;0.3541127862981842;0.3285609335224069;0.3227276926859289;0.3261455525606469;0.325505062497462;0.32969272695661644;0.3131334927866481;0.32167779253608353;0.33559753323581787;0.31089646908551544;0.3309023658315305;0.3153932982013211;0.31887570956298505;0.3317061476574096;0.3394097222222222;0.35312353868269286;0.34178393723862144;0.319368270302266;0.31755446744126176;0.33175334792885547;0.34736072677909463;0.3336571976328215;0.3345017762331858;0.32687234677320354;0.32257970605557756;0.32222869142193317;0.32324019569535;0.3245315535044033;0.3136807110798735;0.3105399125202667;0.32450199491901266;0.318320653319411;0.33028756234413964;0.32839157952669235;0.3213534680440203;0.33318391067038405;0.3294214518597378;0.33281823103097796;0.3293225995198585;0.32755679785036973
kernel:rbf | gamma:auto | nu:0.05;0.317831088664422;0.3056855483493668;0.30100137233612023;0.3072866050807907;0.29557547153134994;0.30194065901125255;0.2938077813720811;0.3036395670313627;0.3109501299709131;0.2929239362924467;0.30678832888820284;0.29163838915152734;0.3013503050158662;0.3031405668864213;0.3101139879233779;0.3277294185606438;0.3149080449420323;0.29108143176352674;0.298105467467056;0.3070908946927978;0.3223939377555695;0.3084231766510978;0.3090077281134418;0.29388786141372425;0.29986663538904945;0.29580159568701064;0.29965987594797966;0.2982346842056079;0.2941664537962321;0.28492628143424215;0.295022271975619;0.29596452331287615;0.30272389437543706;0.2989703924499199;0.29724825352189305;0.30937057426104436;0.30149406274410934;0.3032776962799712;0.30691643641722766;0.3025627007862464
