Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
max_k:2| method:gmm;0.273653442331815;0.25587390663898507;0.29163838915152734;0.2767705477424183;0.2908018450231877;0.2749600987974901;0.28074866310160423;0.2666085791471643;0.27667030023257766;0.27259611690820984;0.2791024618672946;0.2810835381811281;0.2819648917643014;0.28791000662151217;0.28846844226924284;0.2858937710607646;0.3014602361640517;0.268583429954747;0.292529560779741;0.2765671776809204;0.27808335096255554;0.27554225422672957;0.28428640165421964;0.28325688073394495;0.2700994530588209;0.2867789599440975;0.286016500951978;0.2828519023983171;0.27486880669217595;0.2781090098506227;0.2769564195554907;0.2752959641880642;0.2897444407567209;0.29242685028841403;0.28076142087780337;0.292307648865998;0.2879557083466581;0.28941071108154076;0.2823778317175126;0.28130810055308586
max_k:2| method:kmeans;0.2661191308279247;0.2565198476913902;0.29127178188737873;0.2761174418498852;0.2882891209908494;0.2737198384103068;0.28204894324017904;0.2678607407236249;0.27730668880455406;0.271946261539674;0.2759318695103994;0.27981135031441906;0.2826075698468877;0.28157760083480066;0.28422771587434714;0.28392438456458036;0.30080005042523783;0.2724420877170356;0.2918716559110139;0.2791024618672946;0.2768138038958922;0.2780024089216794;0.28556555586717997;0.2819934891345793;0.27139604779641924;0.28992249207219345;0.287279426637883;0.2841361557960858;0.2774437154792201;0.2793702566602632;0.2795186388395447;0.27338465374262527;0.29038153760340785;0.29473645894001166;0.2833402114922942;0.2935705572202557;0.29184728272449423;0.2856056023365336;0.2817307345061536;0.2812701428845769
max_k:5| method:gmm;0.273653442331815;0.25587390663898507;0.29163838915152734;0.2767705477424183;0.2908018450231877;0.2749600987974901;0.28074866310160423;0.2666085791471643;0.27667030023257766;0.27259611690820984;0.2791024618672946;0.2810835381811281;0.2819648917643014;0.28791000662151217;0.28846844226924284;0.2858937710607646;0.3014602361640517;0.268583429954747;0.292529560779741;0.2765671776809204;0.27808335096255554;0.27554225422672957;0.28428640165421964;0.28325688073394495;0.2700994530588209;0.2867789599440975;0.286016500951978;0.2828519023983171;0.27486880669217595;0.2781090098506227;0.2769564195554907;0.2752959641880642;0.2897444407567209;0.29242685028841403;0.28076142087780337;0.292307648865998;0.2879557083466581;0.28941071108154076;0.2823778317175126;0.28130810055308586
max_k:5| method:kmeans;0.2661191308279247;0.2565198476913902;0.29127178188737873;0.2761174418498852;0.2882891209908494;0.2737198384103068;0.28204894324017904;0.2678607407236249;0.27730668880455406;0.271946261539674;0.2759318695103994;0.27981135031441906;0.2826075698468877;0.28157760083480066;0.28422771587434714;0.28392438456458036;0.30080005042523783;0.2724420877170356;0.2918716559110139;0.2791024618672946;0.2768138038958922;0.2780024089216794;0.28556555586717997;0.2819934891345793;0.27139604779641924;0.28992249207219345;0.287279426637883;0.2841361557960858;0.2774437154792201;0.2793702566602632;0.2795186388395447;0.27338465374262527;0.29038153760340785;0.29473645894001166;0.2833402114922942;0.2935705572202557;0.29184728272449423;0.2856056023365336;0.2817307345061536;0.2812701428845769
max_k:10| method:gmm;0.273653442331815;0.25587390663898507;0.29163838915152734;0.2767705477424183;0.2908018450231877;0.2749600987974901;0.28074866310160423;0.2666085791471643;0.27667030023257766;0.27259611690820984;0.2791024618672946;0.2810835381811281;0.2819648917643014;0.28791000662151217;0.28846844226924284;0.2858937710607646;0.3014602361640517;0.268583429954747;0.292529560779741;0.2765671776809204;0.27808335096255554;0.27554225422672957;0.28428640165421964;0.28325688073394495;0.2700994530588209;0.2867789599440975;0.286016500951978;0.2828519023983171;0.27486880669217595;0.2781090098506227;0.2769564195554907;0.2752959641880642;0.2897444407567209;0.29242685028841403;0.28076142087780337;0.292307648865998;0.2879557083466581;0.28941071108154076;0.2823778317175126;0.28130810055308586
max_k:10| method:kmeans;0.2661191308279247;0.2565198476913902;0.29127178188737873;0.2761174418498852;0.2882891209908494;0.2737198384103068;0.28204894324017904;0.2678607407236249;0.27730668880455406;0.271946261539674;0.2759318695103994;0.27981135031441906;0.2826075698468877;0.28157760083480066;0.28422771587434714;0.28392438456458036;0.30080005042523783;0.2724420877170356;0.2918716559110139;0.2791024618672946;0.2768138038958922;0.2780024089216794;0.28556555586717997;0.2819934891345793;0.27139604779641924;0.28992249207219345;0.287279426637883;0.2841361557960858;0.2774437154792201;0.2793702566602632;0.2795186388395447;0.27338465374262527;0.29038153760340785;0.29473645894001166;0.2833402114922942;0.2935705572202557;0.29184728272449423;0.2856056023365336;0.2817307345061536;0.2812701428845769
max_k:50| method:gmm;0.273653442331815;0.25587390663898507;0.29163838915152734;0.2767705477424183;0.2908018450231877;0.2749600987974901;0.28074866310160423;0.2666085791471643;0.27667030023257766;0.27259611690820984;0.2791024618672946;0.2810835381811281;0.2819648917643014;0.28791000662151217;0.28846844226924284;0.2858937710607646;0.3014602361640517;0.268583429954747;0.292529560779741;0.2765671776809204;0.27808335096255554;0.27554225422672957;0.28428640165421964;0.28325688073394495;0.2700994530588209;0.2867789599440975;0.286016500951978;0.2828519023983171;0.27486880669217595;0.2781090098506227;0.2769564195554907;0.2752959641880642;0.2897444407567209;0.29242685028841403;0.28076142087780337;0.292307648865998;0.2879557083466581;0.28941071108154076;0.2823778317175126;0.28130810055308586
max_k:50| method:kmeans;0.2661191308279247;0.2565198476913902;0.29127178188737873;0.2761174418498852;0.2882891209908494;0.2737198384103068;0.28204894324017904;0.2678607407236249;0.27730668880455406;0.271946261539674;0.2759318695103994;0.27981135031441906;0.2826075698468877;0.28157760083480066;0.28422771587434714;0.28392438456458036;0.30080005042523783;0.2724420877170356;0.2918716559110139;0.2791024618672946;0.2768138038958922;0.2780024089216794;0.28556555586717997;0.2819934891345793;0.27139604779641924;0.28992249207219345;0.287279426637883;0.2841361557960858;0.2774437154792201;0.2793702566602632;0.2795186388395447;0.27338465374262527;0.29038153760340785;0.29473645894001166;0.2833402114922942;0.2935705572202557;0.29184728272449423;0.2856056023365336;0.2817307345061536;0.2812701428845769
max_k:100| method:gmm;0.273653442331815;0.25587390663898507;0.29163838915152734;0.2767705477424183;0.2908018450231877;0.2749600987974901;0.28074866310160423;0.2666085791471643;0.27667030023257766;0.27259611690820984;0.2791024618672946;0.2810835381811281;0.2819648917643014;0.28791000662151217;0.28846844226924284;0.2858937710607646;0.3014602361640517;0.268583429954747;0.292529560779741;0.2765671776809204;0.27808335096255554;0.27554225422672957;0.28428640165421964;0.28325688073394495;0.2700994530588209;0.2867789599440975;0.286016500951978;0.2828519023983171;0.27486880669217595;0.2781090098506227;0.2769564195554907;0.2752959641880642;0.2897444407567209;0.29242685028841403;0.28076142087780337;0.292307648865998;0.2879557083466581;0.28941071108154076;0.2823778317175126;0.28130810055308586
max_k:100| method:kmeans;0.2661191308279247;0.2565198476913902;0.29127178188737873;0.2761174418498852;0.2882891209908494;0.2737198384103068;0.28204894324017904;0.2678607407236249;0.27730668880455406;0.271946261539674;0.2759318695103994;0.27981135031441906;0.2826075698468877;0.28157760083480066;0.28422771587434714;0.28392438456458036;0.30080005042523783;0.2724420877170356;0.2918716559110139;0.2791024618672946;0.2768138038958922;0.2780024089216794;0.28556555586717997;0.2819934891345793;0.27139604779641924;0.28992249207219345;0.287279426637883;0.2841361557960858;0.2774437154792201;0.2793702566602632;0.2795186388395447;0.27338465374262527;0.29038153760340785;0.29473645894001166;0.2833402114922942;0.2935705572202557;0.29184728272449423;0.2856056023365336;0.2817307345061536;0.2812701428845769
