Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Average
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.3922918374828142;0.4106212863458325;0.4057653166553093;0.3467467990593154;0.36341743181608144;0.38396030063250164;0.36860692731718936;0.4055718266046369;0.3868978243978244;0.36698162024962905;0.458041958041958;0.37736772195674045;0.3753612604474895;0.40410088913082925;0.3438960573098551;0.34427381190512696;0.36711715395970607;0.38241294254781405
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.3987340876744732;0.4119382990011911;0.32591278696074844;0.36056389137833394;0.3854561272940409;0.39380012340364257;0.36529104544237123;0.40573776491917635;0.38271665062785143;0.36831890399641626;0.44890106615174;0.38671161351175515;0.39960551595557225;0.40192424373754004;0.34354908540360535;0.3402533427163969;0.3710612221693611;0.38179269237318925
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.38916496365335335;0.3793279140322842;0.4523092954029063;0.3467467990593154;0.3570902143236371;0.38072826356205103;0.36429701253329444;0.41498572565170594;0.3839341720270075;0.3666471084476245;0.4790999937355816;0.3849502335477244;0.3979789190503693;0.40540484099075214;0.34296977660972405;0.3413055702399752;0.3727130122852481;0.3858619891266209
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.3958622964055939;0.4049997315103951;0.3248717256278693;0.37622663583334703;0.3811754858729381;0.4053490645039579;0.36579839866716335;0.407726745150058;0.383053829894529;0.36446491940334413;0.4440666488767994;0.38250470763737743;0.38258817120458366;0.4031824740638113;0.34486932523839203;0.3408116521315021;0.36653349762038245;0.3808285476260026
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.3917809595263583;0.3793279140322842;0.45280414821956905;0.34691745036572624;0.3654782587470577;0.38042131350681535;0.3634689162012943;0.40673455270974157;0.3858552066478774;0.36764160799104817;0.4790274288316928;0.3891501359232392;0.3991663373559899;0.40670591824972596;0.34372261620832695;0.34714411704542786;0.37765327775580754;0.3872353034892931
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.3917809595263583;0.36113943373542534;0.44287774343989716;0.6424203697669597;0.4831363344390881;0.3802677243430838;0.38981371544806015;0.3902439024390244;0.37533023066405397;0.3661447730025007;0.476415770609319;0.3849502335477244;0.39898012920325293;0.40540484099075214;0.34354908540360535;0.3371471997635684;0.36509370060961843;0.407923302760723
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.39149325738200413;0.3783485461235252;0.32933657412862066;0.3486302322347378;0.3718661936124767;0.38540316032031013;0.36710344070646805;0.4216468133790969;0.3872423864866521;0.3651270782370745;0.43898954819085734;0.3785957935110664;0.39110352099761597;0.4026492469606242;0.34279705573080965;0.3416789483042071;0.3662048252159261;0.3769539189130631
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.3950595406494081;0.4089417070036036;0.32554691021443344;0.3645916878268069;0.3877854171971819;0.3957903617083971;0.3664535160551141;0.40424200966191803;0.3841036606539101;0.3664797390835074;0.4506663053062576;0.3854923523060131;0.40315814603867534;0.40234144398325006;0.3426242440178806;0.3458081317204301;0.37421643342938105;0.3825471533444805
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.3931124106562703;0.3919204312667968;0.3829035430152295;0.3464052287581699;0.35452652544702334;0.3871551271046617;0.36744521053212437;0.40356675088784494;0.38061530748304495;0.3647961560286491;0.49192075135345104;0.37736772195674045;0.380531993361608;0.40540484099075214;0.34296977660972405;0.33870393559155487;0.368643294464278;0.38105817679458376
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.3922918374828142;0.42347061251021567;0.3248717256278693;0.3707597351833325;0.3869321319538616;0.39819216927650664;0.36147120765796037;0.4065674266851892;0.38061530748304495;0.36914972608586344;0.4810153375232017;0.38478103458935753;0.39760807717446883;0.4013430638110731;0.34245134139926353;0.3448581049588638;0.3731646963427077;0.38467903151444677
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.3926297795239618;0.39895676229526894;0.3248717256278693;0.3739755592212583;0.3750620657537437;0.3814301640388597;0.3662834937470594;0.40590366581415177;0.3851516934261636;0.3671487628581726;0.43815692421169095;0.38461177794448614;0.3784689128663907;0.40278214298460413;0.34486932523839203;0.3399431802845035;0.36653349762038245;0.37804584902687993
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.40208024750285104;0.4137936893616298;0.32468935710426794;0.35092131481280703;0.37746876879339564;0.4085684258227394;0.36529104544237123;0.40573776491917635;0.3839341720270075;0.366138743224394;0.4287827123359431;0.38793087471749715;0.4019739360109743;0.40336887116812575;0.34320175438596495;0.3393867614159758;0.37286308263008666;0.38094891303971806
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.3;0.39668308034676325;0.395936474983288;0.3250539956803456;0.41920257786503146;0.38309665711715174;0.5631456480651885;0.3662834937470594;0.4072217329449224;0.3841036606539101;0.3709731780162244;0.50067490476924;0.38461177794448614;0.4027790523747397;0.40047961630695444;0.34279705573080965;0.3408116521315021;0.37555606891926435;0.3976123898586401
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.39781543775641465;0.3980112345368772;0.3248717256278693;0.3523803435280987;0.3692178301093356;0.383820030635857;0.36247086247086246;0.4078950163346631;0.3851516934261636;0.36782107117524704;0.48136971053847666;0.3807212769944209;0.381732512754318;0.40540484099075214;0.34372261620832695;0.3388887764191433;0.3734660939834561;0.3796918278523696
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.39392619408207497;0.38304736511014537;0.3250539956803456;0.3516192628305492;0.371374350348278;0.3835032068002266;0.3646336574342288;0.40673455270974157;0.3839341720270075;0.3674847041504962;0.5120614035087719;0.3817812591369544;0.3971605907112791;0.4065567088619321;0.3436700233670858;0.34111875406345155;0.373315422135972;0.3815868013505024
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.39230774208996955;0.3803057343533274;0.32878024327410826;0.3651315789473684;0.3771297495063713;0.383976188685371;0.36662346445449007;0.40573776491917635;0.38672546337713726;0.3703386262480452;0.43434720548324507;0.3823372651140422;0.39110352099761597;0.4027940520031246;0.34158546220700553;0.3399431802845035;0.364376130198915;0.37726725718493037
k:5 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.38947699402578345;0.3785270906534185;0.4677453693847136;0.34691745036572624;0.3485926067248208;0.38057482656095143;0.3662834937470594;0.407726745150058;0.3822104304262031;0.3674721010849604;0.4882538010312862;0.3807212769944209;0.3991663373559899;0.4052570926532662;0.3444725818388954;0.34494729005691976;0.38163682840719826;0.3870577833212748
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.39031578375069365;0.4064690560429394;0.3248717256278693;0.3486302322347378;0.3720490857398718;0.38174261045241636;0.36529104544237123;0.4047363521977027;0.3881118881118881;0.3646305770564986;0.4376661929213277;0.38671161351175515;0.3796711006558175;0.4026353056192537;0.3437747042279299;0.3408116521315021;0.3684959569056531;0.37685969897824867
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.40276314719108186;0.4124551360251265;0.3245068900297217;0.3495698488600461;0.3776697433819851;0.42580242411506203;0.36529104544237123;0.40440683046210846;0.383053829894529;0.3656396607722844;0.44775552834247306;0.38671161351175515;0.4021626425714709;0.40333104395604397;0.3426242440178806;0.34111875406345155;0.3712106880373523;0.3827101806279261
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.3908305946742974;0.3880731014896016;0.32915122468324726;0.34691745036572624;0.37478551818805766;0.3850931297461135;0.36562935620575115;0.4069016435473558;0.38078206188470176;0.36547314572000195;0.47323963490462;0.3868827312257392;0.3907446602525154;0.40410088913082925;0.3446468294079471;0.33801857936571733;0.37075309130817347;0.37894256718237623
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.5;0.3973198581296119;0.4277848847417664;0.3248717256278693;0.3514449008021649;0.37746876879339564;0.43651238241096346;0.36147120765796037;0.4065674266851892;0.38166687988498393;0.36798040213050826;0.460844767262913;0.38478103458935753;0.3979789190503693;0.40278214298460413;0.34245134139926353;0.3465701787813288;0.3800184561250614;0.3852067810033712
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.39376416493345395;0.40946631169660214;0.3248717256278693;0.36073749032825636;0.37692239642876585;0.415501158529047;0.36330139054045124;0.40573776491917635;0.3841036606539101;0.36447243026444265;0.4235178942718454;0.3868827312257392;0.39038561919675685;0.4032222821645871;0.3441238206557271;0.3464773555977204;0.3733071859764301;0.38039972841239894
k:3 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.3890560923118715;0.3812820114278947;0.3248717256278693;0.35033436124874395;0.37323181013446033;0.38334469266178917;0.36860692731718936;0.40424200966191803;0.38498127934113796;0.3651398837766333;0.48091425534035415;0.3870537946986747;0.3900881498846723;0.40410088913082925;0.3416725106142397;0.34427381190512696;0.37075309130817347;0.37905572331715165
k:4 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.399236798679868;0.3872931869538523;0.3248717256278693;0.3514449008021649;0.3812801137974;0.38366165276375275;0.36562935620575115;0.4078950163346631;0.38044848950052085;0.36613625819561907;0.48031560659161426;0.3901956125762256;0.3921172098239586;0.40540484099075214;0.3427838095739657;0.3477173465624442;0.37226305508666213;0.3810997047098285
k:1 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.8;0.39343994305319313;0.3789690469846345;0.35363878371680696;0.36860915623143814;0.3723539992227507;0.38334469266178917;0.36247086247086246;0.4045716112531969;0.3853220510383732;0.3666471084476245;0.43259959205117904;0.3828394089364854;0.39110352099761597;0.4026492469606242;0.34141201264488935;0.33733068138880284;0.3651467364433317;0.3777910855590352
k:5 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.4;0.39359453450857446;0.42256020723510135;0.3250539956803456;0.35981437157633256;0.3903356853762133;0.3957903617083971;0.36710344070646805;0.40640026529597084;0.3834253558334279;0.37162210483183583;0.4963335752711126;0.38461177794448614;0.4007897259832733;0.40119760479041916;0.34354908540360535;0.3476165035550977;0.3684959569056531;0.38578203250625376
k:1 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.8;0.39392619408207497;0.4177776986200937;0.3248717256278693;0.36551801928825217;0.3807669397948268;0.3825469315256005;0.36529104544237123;0.4047363521977027;0.3841036606539101;0.3647961560286491;0.43059331451268945;0.38478103458935753;0.38036125478705424;0.4026353056192537;0.3437747042279299;0.3406256346214938;0.3721129592560344;0.37877758416912727
k:3 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.396026553104139;0.4105997736703131;0.3248717256278693;0.3603740708881978;0.3833814496243216;0.4245662614113269;0.36512177696199444;0.40291219271919904;0.38498127934113796;0.36697959638338246;0.4311594855807639;0.38671161351175515;0.40116550978958027;0.40347955460188667;0.3426242440178806;0.3494321869290494;0.3764511298594915;0.3829904943542523
k:2 | numlayers:1 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.39392619408207497;0.38341248999417743;0.32591278696074844;0.3478606152587027;0.37498377103783165;0.38366165276375275;0.36163697286618696;0.4093919567289589;0.3814991292286953;0.36681440214122457;0.46638510773328934;0.3870537946986747;0.38822909682980555;0.4052570926532662;0.3427838095739657;0.3364574774902709;0.3651467364433317;0.3776713580285269
k:4 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.6;0.396026553104139;0.4270987022608411;0.3248717256278693;0.35907007095022425;0.3793355239138372;0.4399745665305324;0.3662834937470594;0.40291219271919904;0.3837646250965111;0.3692926223659668;0.46454873138526215;0.3858327863215804;0.3959715583458182;0.4016337848811457;0.34210526315789475;0.35199585277345774;0.37599019951961127;0.38627695604123236
k:2 | numlayers:2 | r:0.3 | lr:0.001 | epoch:2000 | alpha:0.1 | mt:300 | eps:0.7;0.3916530908567732;0.4211594351237524;0.3248717256278693;0.35628632384315456;0.37459497452789625;0.3882627677936846;0.3644653733731012;0.4047363521977027;0.3828852702694471;0.3663050754412057;0.4173860779309263;0.3868827312257392;0.3883600992358913;0.403515398268069;0.3441238206557271;0.34475806451612906;0.37614389303315915;0.37861120434824874
