Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Average
kernel:rbf | gamma:scale | nu:0.045;0.33598661113068595;0.4484923466896543;0.5904969427363856;0.5950933333333334;0.43807876335106233;0.440969050415416;0.4967931761993184;0.39423761542103286;0.41697751039730696;0.5094110812885061;0.5694303752464439;0.5205318548758164;0.38030344954805384;0.2686564704331202;0.329663739760002;0.5187005060625366;0.47063303967816883;0.4543797568568731
kernel:rbf | gamma:scale | nu:0.05;0.3390692954504625;0.45850813109069444;0.6072793109415977;0.5974701231018825;0.451143489240298;0.4465666452412529;0.5001305996813509;0.4059655566417081;0.4235964769383943;0.5164638571500904;0.5733840396874733;0.5397351621407563;0.3938654365212533;0.2700612498194407;0.3314668980609811;0.5211680417644206;0.5004748832589955;0.4633146586312384
kernel:rbf | gamma:scale | nu:0.055;0.34241149753903527;0.4643195193645894;0.6126646970931813;0.6018231417001305;0.4606658442913446;0.45851337307881634;0.49913218246217084;0.4161949216270812;0.42786968793017965;0.5256933069906169;0.5739601220261574;0.552495596426722;0.39640879256119244;0.2715513084374878;0.3318364150023451;0.5230365583121355;0.5104746624940348;0.4687677427845424
kernel:rbf | gamma:scale | nu:0.06;0.3418698530654593;0.4704812924358188;0.6194124997621329;0.6045718749910323;0.4620258241555113;0.47629069930673407;0.5016662894773043;0.413285902130474;0.4381606126430799;0.5390417842562036;0.5773897508001554;0.5565970256496057;0.40633631441206786;0.2743110898390087;0.3343599366518132;0.53087189294415;0.5255048699576064;0.4748339713222446
kernel:rbf | gamma:scale | nu:0.065;0.34650442389954084;0.4781727099236641;0.6232535298246206;0.610698852254545;0.4695203007299817;0.4860148675912804;0.5020447759201492;0.4178620113564151;0.4465160084666382;0.5460444005158798;0.5803915363371319;0.5651819705371183;0.41714285714285715;0.2772742916140874;0.33496162326093426;0.5380217576849606;0.5388885674900904;0.4810879108558762
kernel:rbf | gamma:scale | nu:0.07;0.3490723810983621;0.4843978183768962;0.6254928094619416;0.6141948804288979;0.47220641579137657;0.49275185884704525;0.49793072549812767;0.4299335074443083;0.45789933491580953;0.5508599562301644;0.5808807317061846;0.5679144909226573;0.43005795006801806;0.2835688544401158;0.3337105791486921;0.5400764735589063;0.5454506909980518;0.4856705564079739
kernel:rbf | gamma:scale | nu:0.075;0.3552746206262009;0.4871664138613777;0.6296195591548981;0.6164124280030807;0.48868039458456863;0.5165470592600034;0.4961882119137975;0.4343637992831541;0.46181919284351114;0.5607250986349347;0.5866888358292845;0.5654205931191298;0.4434496359139266;0.28606396866840733;0.33260276916973497;0.5438414642805846;0.5496443346842282;0.49144166940181305
kernel:rbf | gamma:scale | nu:0.08;0.36051998133024077;0.4945854462528084;0.6376748078027576;0.6203230475091857;0.5118899873692538;0.5198723679829265;0.49139823895965107;0.4354329784923572;0.4732035065185194;0.5694446361675708;0.5871553467223014;0.5718019793835105;0.4459691097959576;0.2915307052356175;0.3333947003262087;0.549247887904389;0.5500154504922086;0.49667412813208617
kernel:rbf | gamma:scale | nu:0.085;0.36854361168741356;0.4949689812391296;0.6397541852087307;0.6218937130304181;0.5288806658509003;0.5304791692796522;0.4889541871807318;0.4402267922352489;0.48329688308652896;0.5711864192564134;0.5883920312697254;0.5756525645345013;0.4520808521900225;0.2903346600552029;0.3335980036297641;0.5525846702317291;0.5507045391497216;0.5006783487715197
kernel:rbf | gamma:auto | nu:0.05;0.30668265770998127;0.426217697043303;0.6074174581637268;0.5621171983592665;0.5118953857352624;0.5274280745529469;0.560715830449827;0.40131407894248117;0.4421313774134398;0.5394663462193594;0.578286100036487;0.5190710346202405;0.398716582832658;0.25351111548562616;0.31768558951965065;0.53202066135751;0.5444148168889794;0.472299529725338
kernel:rbf | gamma:auto | nu:0.1;0.3544533333333333;0.47185674900090757;0.6467013888888888;0.5987797509872042;0.667745810262002;0.5945376630895519;0.5564547742701189;0.4414136183600096;0.5061122946767344;0.61346334405014;0.6023569909321391;0.5519056231770706;0.4536159359390033;0.28297419250165806;0.3168655831233401;0.5714648071591633;0.5615157850601965;0.5171892732242036
kernel:rbf | gamma:auto | nu:0.15;0.39640657126663603;0.511413172433707;0.659650637949488;0.6180425750790759;0.6799759178820652;0.6149907212763828;0.5263102798520483;0.4574214919844444;0.5586440770035134;0.6364420483783055;0.6129219850865686;0.5555982223928896;0.5276331716789077;0.3258223609791412;0.3410049575618482;0.5874555109757744;0.5741133088725346;0.5402262947443137
kernel:rbf | gamma:auto | nu:0.2;0.4356552829811172;0.5462036507426589;0.6636221965169333;0.6291962084577241;0.671699746634179;0.6355635563556356;0.4991742417122065;0.455533902174431;0.5826222676192341;0.6547236375876521;0.6249396048357252;0.5543861274770984;0.5485135020018741;0.3883718313481539;0.365113475954674;0.5970611877823535;0.57857281063148;0.5547619547537135
kernel:rbf | gamma:auto | nu:0.25;0.48631578947368426;0.5679516028268725;0.6734541784935928;0.6220823792726448;0.6643608510496664;0.6450850075424437;0.4862309905466502;0.44853771850185875;0.6083142051434947;0.66367260546106;0.6340683055225245;0.5450225466604655;0.5499142307564444;0.4310156651258346;0.4030322194731061;0.6074088568228844;0.5912666063569185;0.5663372799429498
kernel:rbf | gamma:auto | nu:0.3;0.5302231648400417;0.5960567436381143;0.6853985253963775;0.6276922578745292;0.6570064290458496;0.6577662293205948;0.4794774956131365;0.4335939634732481;0.6319006940564769;0.6704367421947167;0.6302123693635202;0.5346545162580024;0.5530912402842356;0.4641158417478982;0.439005580711027;0.6187587701845142;0.6052409087600596;0.5773312631036672
kernel:rbf | gamma:auto | nu:0.35;0.5439608755691984;0.602955801936423;0.6852905617587743;0.6287940607049713;0.652412002035734;0.6560811112599938;0.46739002240830285;0.4216978949803377;0.6462768154700144;0.6787858557306217;0.6316707415164813;0.5032433069937492;0.5534592212553091;0.4903077936846493;0.4771573702815276;0.6453191570749508;0.6067463865649381;0.5818558223074104
kernel:rbf | gamma:auto | nu:0.4;0.5474901139899021;0.5982518995802613;0.6833009239253451;0.6265285880344248;0.6290937545952986;0.6468542199488491;0.4572368641278805;0.4141360127509467;0.6377766069546891;0.674394587174985;0.6244886493083535;0.4754901219825567;0.5617074074670878;0.5072586231477483;0.5455910319287358;0.6505325722923585;0.6045513802483256;0.5814519622033969
kernel:rbf | gamma:auto | nu:0.45;0.5408333333333334;0.5975915513323129;0.6798393561953646;0.6295936853002071;0.6070902375270484;0.6313245300115133;0.44497069445266707;0.40836328270883243;0.6309409130146497;0.6600289618570871;0.6186883942099524;0.4592692872778062;0.5732605292156358;0.5220230686713647;0.5456191878802514;0.6566151765526277;0.5996161822515245;0.5768040218701281
kernel:rbf | gamma:auto | nu:0.5;0.5278769768719954;0.5994829969395479;0.6731032908775731;0.6220010167434691;0.5908813613308823;0.6158049600672552;0.43179551228621865;0.400321778557847;0.6256415488643107;0.6536439044050368;0.6129600882346158;0.4433852161799872;0.5734049847772067;0.5304383016404782;0.5373000019146207;0.6627606644038961;0.596033466838533;0.5704021218196161
kernel:rbf | gamma:auto | nu:0.55;0.5269562179785747;0.5888453876650993;0.6737962277345839;0.6092027386273002;0.5716948401065813;0.60192;0.41418875242404657;0.4003186328376538;0.6047406162301825;0.6470345095442736;0.6150943112816796;0.4249693975372213;0.5665868238331196;0.5322776864951846;0.5110066141997661;0.6573559498735027;0.6048805890343885;0.5618158409060682
kernel:rbf | gamma:auto | nu:0.6;0.5250859378782478;0.5730098079062206;0.6589860627319322;0.5891153696267304;0.5613915287107327;0.5814116321902065;0.40837697194004774;0.39546158629557154;0.5808381423599907;0.6357108301713034;0.60544740962515;0.4030701181210674;0.5691081453931012;0.5255264723681466;0.49312514267825014;0.6507544753088663;0.594830177996245;0.5500735183118712
kernel:rbf | gamma:auto | nu:0.65;0.5233356507672524;0.5479068731011018;0.6372689650624062;0.5653356200157036;0.5402837393950386;0.5585405765046484;0.39927704298042166;0.39439476428612485;0.5622163859172346;0.6306890067169673;0.5801408559709;0.39110352099761597;0.5581578392883395;0.5075933948767781;0.47014692777404643;0.6394946792024644;0.5822389539549232;0.5345955762830569
kernel:rbf | gamma:auto | nu:0.7;0.5137398673965342;0.5283559784116509;0.6190858361782468;0.5334611670609807;0.517995955409506;0.5481411192322251;0.38909008547571633;0.38840586230555524;0.5365067855406597;0.6281091185060286;0.5597275511755224;0.38310296071947336;0.5549525101763908;0.4946226981864923;0.4506482530434626;0.6291838637279921;0.5762653765014161;0.5206702934734031
kernel:rbf | gamma:auto | nu:0.75;0.5082145393979475;0.5112311928002591;0.58584865807272;0.49275648840096986;0.4895538814778269;0.5373888970283007;0.3792083896376887;0.39088975323375535;0.5139552257084772;0.6132248806407237;0.5330839922036998;0.37956192801649424;0.5412326285071878;0.4874145052457211;0.43377961752022876;0.612532214762531;0.55581306214075;0.5038641091056049
kernel:rbf | gamma:auto | nu:0.8;0.4820098862113146;0.4865129053924391;0.5408563925456188;0.46226129630237245;0.4613976113916073;0.5233166267160602;0.3679782382266986;0.3911299712521825;0.4923632581756026;0.587187563054883;0.5139959416222978;0.37170143252073384;0.5213154717844659;0.4796441671069678;0.4135385001060385;0.5910049047399457;0.5271337050726852;0.4831381101307008
kernel:rbf | gamma:auto | nu:0.85;0.4579465042477283;0.45426955377195355;0.5046049650572955;0.4210425865102124;0.4314707318694035;0.4996863318453538;0.36063486680535345;0.3861569587455414;0.46861486701843647;0.5614270735646556;0.4861596972509714;0.3721747865394274;0.4973653440238106;0.4736455790091788;0.40169748696828633;0.5754386564384685;0.48753462603878117;0.4611688597473446
kernel:rbf | gamma:auto | nu:0.005;0.28091605832772026;0.3216552351390952;0.4362414231095998;0.4679756895745676;0.3556076276664512;0.33991446304869216;0.438921443867548;0.3045094925972669;0.34220333929636254;0.42896586345381527;0.5200619078836068;0.3253134149087906;0.30616660656328887;0.24653405666063893;0.3234100135317997;0.40879148431801604;0.33994377058107994;0.36394893473696116
kernel:rbf | gamma:auto | nu:0.01;0.28157676359079986;0.3628950050968399;0.48801395388364055;0.49503250785302066;0.36040051216306707;0.3473694216738885;0.47044457735247214;0.3220510632727052;0.3759846961494761;0.44723871337756843;0.5391370684803094;0.39266080821187754;0.3196078420138003;0.2458521870286576;0.3234100135317997;0.43900290524878427;0.4022599975222185;0.3889963550853486
kernel:rbf | gamma:auto | nu:0.015;0.2819555937148594;0.39065806886594084;0.5271040780228087;0.5135986304089317;0.3759018492661783;0.35635398737808377;0.48685701307380647;0.3398180184975714;0.3870784444257775;0.4660143097643098;0.5495601165376763;0.4060072289726559;0.34689093774056967;0.24471299093655588;0.3234100135317997;0.44783579288409486;0.44058788621566203;0.4049614682492519
kernel:rbf | gamma:auto | nu:0.02;0.28772121363306097;0.39433459656951114;0.5689268693055239;0.5259404666450291;0.4005404177270222;0.37085204127210614;0.5180319038660138;0.35644926601075705;0.3944439222847322;0.47449551569506726;0.5539648995898422;0.4132870107770845;0.34736342335398485;0.2428238204956826;0.3230435959924181;0.46373786688658775;0.4601599884618752;0.41741863638625293
kernel:rbf | gamma:auto | nu:0.025;0.2927065404475043;0.3998161764705882;0.5846945610567214;0.526678758423037;0.40770938378103855;0.3862776976309087;0.5275550498972694;0.3649489822565559;0.39962901705196113;0.48966515817098755;0.5615092230169749;0.44591082186536646;0.3536464142543133;0.24358993458516096;0.3228602383531961;0.47387552851594633;0.48350666948227927;0.42732824442704764
kernel:rbf | gamma:auto | nu:0.03;0.2937765819001521;0.4015256323267215;0.5910931759907496;0.5297357989484097;0.41768857946344135;0.4208803344435502;0.5403054422069439;0.3788404743703815;0.4092266843677398;0.503120267531366;0.5663615304025342;0.48140727911572145;0.3664697022361256;0.24637681159420288;0.3217580032555616;0.48868245533535914;0.4985892206254925;0.4385787043596738
kernel:rbf | gamma:auto | nu:0.035;0.29899264036097456;0.40919716560742203;0.5977492911185412;0.5299901584793747;0.4253540747620153;0.4518095905976016;0.5487064197632021;0.38822171575502573;0.41954264870931535;0.5095504066932668;0.5698222060677303;0.47962157264482846;0.38102375176495606;0.24506416601815093;0.3212055389628021;0.4925585427197031;0.5123924597663866;0.4459295499877234
kernel:rbf | gamma:auto | nu:0.04;0.30149406274410934;0.41097376377833955;0.6012411811554494;0.5328256117340103;0.44894775261332354;0.48058533112411767;0.5559997158398181;0.3885367037057659;0.428298335438136;0.5148082561349753;0.5704784829444935;0.4907568793311991;0.38672645029569136;0.2493839150483548;0.32028276237085374;0.5016866863566741;0.5211202582728006;0.45318506758165367
kernel:rbf | gamma:auto | nu:0.045;0.3048576706087419;0.41691183489980643;0.6032290797311619;0.5582709657108814;0.46872411385350665;0.5016659785904027;0.5637266978730393;0.397758959144066;0.43858540155698983;0.5294196367018214;0.5749223318353334;0.5044635114385223;0.3901484563349952;0.25094834585376025;0.3189866521383819;0.512221371157485;0.5430798640611725;0.46340711008765106
kernel:rbf | gamma:auto | nu:0.05;0.30668265770998127;0.426217697043303;0.6074174581637268;0.5621171983592665;0.5118953857352624;0.5274280745529469;0.560715830449827;0.40131407894248117;0.4421313774134398;0.5394663462193594;0.578286100036487;0.5190710346202405;0.398716582832658;0.25351111548562616;0.31768558951965065;0.53202066135751;0.5444148168889794;0.472299529725338
kernel:rbf | gamma:auto | nu:0.055;0.33016317886960117;0.43807876335106233;0.6163119364188443;0.5667923443025822;0.5381665183531809;0.535855396714958;0.5681046324465082;0.40906004386788763;0.4495863174978615;0.5590653085600066;0.5796563308739612;0.5229998469296994;0.4027836985868358;0.25647165162372515;0.31600547195622436;0.533629698460802;0.547308323724598;0.4805905566199023
kernel:rbf | gamma:auto | nu:0.06;0.3318137962291012;0.4479084735025055;0.6313032686721989;0.5777165345283827;0.5555263134714267;0.5516428183152069;0.5691090445722076;0.41863645760225826;0.4653873587313718;0.5789131624630783;0.5832998795664391;0.5280240070218166;0.4087699603226963;0.2591436585038083;0.315630988228853;0.5342771982116244;0.5530651694878236;0.48883341702534117
kernel:rbf | gamma:auto | nu:0.065;0.3411413124948621;0.45051632185616464;0.6379136460342957;0.579835959743664;0.5927649672096467;0.5637670002566076;0.5699888451253132;0.42146022633667646;0.46860227651801767;0.580960773139346;0.5852785933163274;0.5299053290917245;0.4153805037749716;0.260465196834029;0.31412894375857336;0.5361522052701928;0.5521038402318869;0.49413917299954707
kernel:rbf | gamma:auto | nu:0.07;0.34234029564240287;0.45907845783878065;0.6362997694008283;0.5809009783078447;0.606981409127719;0.5683953794467683;0.5655245863571254;0.42303902729438947;0.4770029773714372;0.5888509210480177;0.5879127927262279;0.5371489256217524;0.4155855671399483;0.2662568275168425;0.31438593130035875;0.5388744808110544;0.5548965868337368;0.49785146551677856
kernel:rbf | gamma:auto | nu:0.075;0.3461528667067234;0.4691098057452444;0.6397827920949127;0.5896494015514909;0.6259152103307948;0.5812816947057955;0.5655458134836043;0.42696741854636594;0.4905623003376772;0.594202784261771;0.590596309694423;0.5394822639540949;0.4225530663944747;0.2693200969744261;0.3136866579076178;0.5454825882978556;0.5569828480010812;0.503957289352256
kernel:rbf | gamma:auto | nu:0.08;0.3484654384122773;0.47116184276545947;0.6444252245007512;0.5933786078098472;0.6371078701155751;0.5849782366636299;0.5628870608094252;0.4236695818812931;0.4946376460037783;0.5986288506237472;0.5911273432087494;0.5421927519761336;0.42718254084281515;0.27117020774011225;0.3145896379571347;0.5522772654091317;0.5602882424561382;0.5069510793632941
kernel:rbf | gamma:auto | nu:0.085;0.34934460632430175;0.47079002258192415;0.6463540320169806;0.5945568149740517;0.649908737184952;0.5863754836411909;0.5634224417678786;0.42695207654639705;0.5003317796982804;0.603328867412817;0.5965355855613534;0.5459045459702864;0.4346940800529581;0.27455995680591233;0.3153975498438626;0.5575276321964004;0.5601179901626197;0.5103589531024805
kernel:sigmoid | gamma:scale | nu:0.05;0.4157788932875942;0.5307338125409485;0.6725362148749245;0.6182770308844285;0.6363927343111836;0.5378879361008182;0.4129035427502985;0.30170050110080093;0.5787782530511052;0.6106177321698834;0.47207462712067105;0.31345601604629775;0.4968494907135089;0.32991973956128134;0.35464231354642317;0.6262684621219414;0.5789628032523146;0.4992811825549661
kernel:sigmoid | gamma:scale | nu:0.1;0.49432505566579477;0.5708480043434174;0.673101673101673;0.6217128675260886;0.649131911069387;0.5712021458771106;0.48545128023834294;0.3352972052920724;0.6288479102816096;0.6031570774694991;0.581143709104469;0.4657441413424165;0.5555637963976352;0.4248907292385553;0.4101509641510805;0.6600232695184418;0.6152770345867589;0.5497569867767267
kernel:sigmoid | gamma:scale | nu:0.15;0.5211687607552863;0.5739791203025559;0.666654452478666;0.623754775373022;0.6448532633374422;0.5748899410530108;0.5612303666673014;0.41898480386893105;0.649681656752376;0.5878787878787879;0.607085346215781;0.5384306642584789;0.5659153873607399;0.4858097172219197;0.461752858101783;0.6620983667030511;0.6251902931286091;0.5746681506739848
kernel:sigmoid | gamma:scale | nu:0.2;0.5149849001063387;0.5811688311688312;0.6589537230002271;0.6063306539129606;0.6447889634365045;0.5861115362963372;0.5996330571851709;0.4949594429235801;0.6483460229601996;0.5674608845697833;0.6015393795227282;0.5614930443382559;0.5631930110881774;0.5187869880001554;0.5169631601473098;0.6631683335144775;0.6135941880206894;0.5847927129524546
kernel:sigmoid | gamma:scale | nu:0.25;0.5140730708700914;0.5828358219721215;0.6309605131791155;0.5999800750836197;0.6433887880126286;0.5958510145179919;0.6243236372578631;0.5237100520872622;0.6431406523619638;0.5499181669394435;0.6031989841893994;0.565103010572354;0.5595000409636904;0.5433903112493018;0.5604066631569888;0.6571933632635127;0.6024070002855921;0.588198892115467
kernel:sigmoid | gamma:scale | nu:0.3;0.5344244854129547;0.58479973427183;0.6239349170609931;0.589185210667584;0.6428936815448265;0.6065455405068593;0.6458697414529041;0.5371113079893544;0.6317283153188146;0.5287237804838412;0.6037717725409837;0.5642256092486397;0.5535840306482509;0.576779826881277;0.5875769719564433;0.6389171613837759;0.5860863919764487;0.5903622634909284
kernel:sigmoid | gamma:scale | nu:0.35;0.5459790060692407;0.5761984024567799;0.5887049743972848;0.5799644825033924;0.6389544895686861;0.6009832548802538;0.6675956607546492;0.5461987314712502;0.6198089940730893;0.5093590222492004;0.6025743875675322;0.564517595693075;0.5571913745754724;0.5943171004524282;0.6202150665425168;0.6111412551998554;0.5581209539091463;0.587166161903756
