Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
n_neighbors:1;0.49199478486747583;0.4841788567278763;0.5057087954482005;0.49826941795490526;0.4917226101044063;0.4830777299799788;0.5103664991032019;0.48505969626456824;0.5097923486947032;0.4893307123910572;0.516844548534968;0.5040745237131725;0.5045784460445935;0.5031562417515377;0.5055404699050361;0.5121059523724336;0.5286327022033972;0.4976685912854365;0.5002282907807545;0.5064504776701029;0.492269392033543;0.501556865592655;0.5018177414761764;0.5255008010735823;0.4971924044776391;0.49871953477225095;0.49511970854793813;0.5000790476823203;0.5150177269382568;0.4738645201553354;0.4986240384206724;0.48945275264018806;0.512833166614017;0.4952169957555408;0.5131117880467829;0.4984893942408525;0.5028317617224375;0.4971228833819723;0.5151609541632423;0.5013529018854669
n_neighbors:2;0.5117764506222752;0.5075262547999664;0.5235860600542546;0.5047265447526164;0.5131293473096954;0.47670345388691376;0.4984959788049511;0.5141514940312262;0.5313614250957561;0.5005713398050072;0.5030599755201959;0.5121778156209533;0.4943207833832834;0.5044032918616714;0.5130718842580412;0.5331511484156419;0.5465442892618234;0.5115720297009907;0.5116222415275077;0.5189633858651674;0.5208184143222506;0.5072540067943289;0.50950369728159;0.5426581497988683;0.5151668372485616;0.5010509602609508;0.4829951215825167;0.5208378811270288;0.5046515932494839;0.4779846866683742;0.505653855167565;0.4926453211096862;0.5348320854680558;0.5088731345985811;0.5225704510833333;0.4970002926543752;0.4855684811237928;0.5067330932767721;0.5411625432308984;0.5104839948878191
n_neighbors:5;0.5430701499801159;0.5281841182842415;0.5263381919355508;0.5115796295929433;0.504983276287007;0.4846735667513629;0.5106498618405491;0.5136912867049983;0.5552048827861285;0.5062877863429917;0.5067274020445848;0.5312839269399103;0.5142251405618237;0.48292168776922495;0.548439244758186;0.5461762636920913;0.5177305055596605;0.5457730521996152;0.5120135455960925;0.5314720838562657;0.5344699164114872;0.5381523255843945;0.5224282824078214;0.5545702232021407;0.5411236765414471;0.5332955444149902;0.48886119561278024;0.49987848420682507;0.49813972715998345;0.4889002557544757;0.5028216401387956;0.5001615484340631;0.5343612379556789;0.5393673283500366;0.5192644510406401;0.49138003938482355;0.48711437462523005;0.49433191681699495;0.5383154407259448;0.5186759798013306
n_neighbors:10;0.5451809384641576;0.5031933892886565;0.5292913764097023;0.4792;0.5106989557306681;0.5016420593927382;0.5016325443330528;0.5208101631268156;0.5258597303426246;0.49782251038807157;0.4843482065246286;0.50197477827051;0.486452842121274;0.49703216943800876;0.514681892985477;0.5227589529139249;0.5096478094426541;0.5323751096934993;0.4822674604698803;0.5256326277349629;0.537387056354187;0.53286448458741;0.5235973815916743;0.5449110002816189;0.526632892063802;0.5364224388221985;0.4831917310676971;0.5165903775409093;0.49080713514558727;0.5064962744079721;0.5011327974868642;0.4843636166967942;0.506338075048134;0.521144709587501;0.5177796216794738;0.48188651242168085;0.4510518423276747;0.5001919999026795;0.5094037615046019;0.5088383903997376
n_neighbors:50;0.42068678454402314;0.3353866492949111;0.3602132336871516;0.3911721472930086;0.3899722218290183;0.3903068244358834;0.35132817263683735;0.3639134305869461;0.35353155106507095;0.3915370627925295;0.35298363995250465;0.3342483676898803;0.37396695925231993;0.34542473917422384;0.4029599500744504;0.35688918739766196;0.3452414897234596;0.4112200973772593;0.36587436332767403;0.36895999999999995;0.3647756459981728;0.36021671220435136;0.3764719835985022;0.4123591707995577;0.3745166332621672;0.4032309154260374;0.36679709527314674;0.3906913881056532;0.382344758322182;0.3572284302888266;0.353062158198323;0.33192151865171005;0.3596858191752753;0.39379765142782797;0.3661646645220266;0.391392790591043;0.34406840013076984;0.33509673738013607;0.37588600379298054;0.3703980858790642
n_neighbors:100;0.31046587432927136;0.27272727272727276;0.29079237401032076;0.300700045874077;0.2985313672427743;0.30951639051838203;0.2718109841517068;0.3114721977896346;0.2913894159445761;0.2938425199536121;0.2892430578817652;0.26761630190719315;0.28385072963773095;0.28066938030146665;0.29385342776715456;0.3002849002849003;0.2900279670426591;0.3020020782282602;0.274748462083386;0.28558914842226496;0.28657200615589035;0.2964635448098535;0.3026432862941749;0.28975789475958347;0.2815987900460617;0.3154128162894966;0.30727686758156497;0.2993712680614431;0.27896481207249135;0.2838304595100545;0.28086549519969867;0.27807690069864965;0.2861094023063154;0.2883381752579293;0.30555444051772723;0.302119774064989;0.28870649946353044;0.27345346047837976;0.2825525553750375;0.2909436498728533
