Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
kernel:rbf | gamma:scale | nu:0.65;0.624939497539384;0.6138446649841552;0.6278435651542487;0.6391229768361527;0.6599959562950865;0.6346456780826684;0.6487184715282504;0.6282774853209152;0.6405083347803437;0.6541014031555494;0.6338754054635137;0.6242783052691443;0.632409398034398;0.6403689066984599;0.6524593577677764;0.6295760232998111;0.6364003084905843;0.6187613010042916;0.6325638067619064;0.6293241028295375;0.6370761816134407;0.639308060360692;0.6313534556256803;0.6374139436710989;0.6199652116827403;0.6279446857923261;0.645227255226489;0.632324332366627;0.6369259654283809;0.641271242142683;0.6355766858783163;0.6379832971510742;0.6390136435607311;0.6404830677137645;0.6345096382296029;0.6383273947108921;0.6443503821997176;0.6314959764357291;0.6355738254544394;0.6355933126805282
kernel:rbf | gamma:scale | nu:0.7;0.6286334240528826;0.6101328599840962;0.6104580346592311;0.6397435328789469;0.6367306445136021;0.6237433807378616;0.6372810227222293;0.6239425797351262;0.6272667506322266;0.6369607971444502;0.6289046570426555;0.6094819005456356;0.6216670670189767;0.6316831937543104;0.6444361627906747;0.6080311178353331;0.623573519860731;0.610282131661442;0.6281775827732788;0.6259600107335848;0.628626916675229;0.6314821263161757;0.6239260662909163;0.6219041634215126;0.6128917419791069;0.6129417810220386;0.6286700115509253;0.6260064913305313;0.6219041634215126;0.6303329023917259;0.6273199834650942;0.6323492970943356;0.6226679477940588;0.6269983700380993;0.6250081140055225;0.6256740861057408;0.6276675600651477;0.6229914266646132;0.6223519799119154;0.6250975769390121
kernel:rbf | gamma:scale | nu:0.75;0.6067332060125857;0.6027348417185805;0.5987127990713251;0.6327757532965756;0.6211848823233309;0.6114161567049488;0.6138324988467586;0.6091555640348925;0.616;0.6194399657683642;0.6109454584223215;0.5823507077577955;0.604610606909626;0.6152807945649899;0.6312794976401888;0.5936239919354839;0.6104648166914906;0.5911878120308072;0.6110013292988516;0.608410208777522;0.6141122596800497;0.6163758038818015;0.610250601388661;0.5982948094148615;0.6005647593844157;0.5978552278820375;0.6150195658175978;0.6132457148353947;0.6078311664415406;0.6123862145317369;0.6025315876096695;0.6196054296050546;0.6089739223447437;0.6139399616351515;0.6118154012890855;0.6125309975201985;0.6103136296203431;0.6108235937829121;0.6021151641202037;0.6094801718613307
kernel:rbf | gamma:scale | nu:0.8;0.5854493463688016;0.5891296768178516;0.5845467342181898;0.6075783677493125;0.6013389658097146;0.59716514438703;0.5987535051036785;0.5947237345408972;0.5809280645726906;0.6000493053971052;0.5989440964120367;0.5667843635386642;0.5812803983836764;0.5990426371891038;0.606605874161087;0.5733301734711292;0.5860501029512697;0.5729411944520116;0.5898373788095124;0.5840579619154053;0.5928539065471113;0.6040173277867323;0.5901876082099863;0.573946903965262;0.5801513863702308;0.5760064819904401;0.5948108293152536;0.5949324623978769;0.590155122926588;0.5936602011494252;0.5791761033237437;0.5968379446640316;0.584118484141461;0.5949703878350218;0.6009248415423919;0.5814181377248886;0.5739400957561335;0.5865945204098506;0.5722460082128766;0.5887047636030377
kernel:rbf | gamma:scale | nu:0.85;0.5644755747126438;0.5667654745408942;0.5597240601995582;0.5707928556636358;0.5783730158730158;0.5629098177029559;0.5568268093295902;0.5661911336094493;0.5461435929440136;0.5676662130090994;0.5639199967267081;0.544939729795324;0.5530244100156231;0.5730018604414808;0.5687645687645688;0.5440261618619997;0.5558407782074882;0.5520245278766867;0.5598106317737591;0.5529238305866686;0.5585456834130977;0.583295921215311;0.563621599213001;0.5458582148895468;0.5603618982829683;0.5469786687593636;0.5644857006334818;0.5602901968529093;0.5535307170866643;0.566579129861419;0.550257024842685;0.5591147359811083;0.5461202357754082;0.5562405972966294;0.5730690814886239;0.5495281015106913;0.5495281015106913;0.5588643066607288;0.5440261618619997;0.5589343877120896
kernel:rbf | gamma:scale | nu:0.005;0.4086007493730166;0.37307721268448;0.3762588921140868;0.37369875378399203;0.3659443078117701;0.36126520184609096;0.39166167549836756;0.3680420676824849;0.3665586316040497;0.3698226795597976;0.36646504071202224;0.3736319639293325;0.368559648817045;0.3720292233260826;0.3786934169040267;0.3818182626008678;0.39486082657973964;0.37197761588005496;0.3901295765087151;0.375055316049728;0.3758397044949163;0.3682456675877729;0.3677380349212972;0.35797225217219386;0.3647303375764424;0.36306771048828756;0.37033315100555886;0.3649638485732627;0.3617773160586024;0.3686522932374293;0.3690489847424573;0.369087463299459;0.3720258565158325;0.3704529883857497;0.3901485905919467;0.38180187308951374;0.38740107827641523;0.37113698433232717;0.3716345460531507;0.3736976857607274
kernel:rbf | gamma:scale | nu:0.01;0.4086007493730166;0.3720050441361917;0.3762588921140868;0.3748117838743488;0.3659443078117701;0.36126520184609096;0.39166167549836756;0.3680420676824849;0.3668558391307316;0.3698226795597976;0.36646504071202224;0.3730832443789288;0.368559648817045;0.3720292233260826;0.3786934169040267;0.3818182626008678;0.39486082657973964;0.37197761588005496;0.39068973921520833;0.375055316049728;0.3758397044949163;0.3682456675877729;0.3677380349212972;0.35797225217219386;0.36417657045840407;0.36306771048828756;0.37033315100555886;0.3649638485732627;0.3617773160586024;0.3686522932374293;0.3690489847424573;0.3696308923056151;0.3720258565158325;0.3704529883857497;0.3901485905919467;0.38180187308951374;0.38740107827641523;0.37113698433232717;0.37274383266097366;0.37373482577920886
kernel:rbf | gamma:scale | nu:0.015;0.4086007493730166;0.3725413328415649;0.3768031514240745;0.37621862881791646;0.36701863996376854;0.36126520184609096;0.39250835375097937;0.3707030160671;0.3690518003817004;0.36871677909196765;0.3670124968731179;0.3736319639293325;0.3677086510391704;0.37257976885160393;0.3792461728678317;0.3818182626008678;0.39569736524051247;0.3736087698824343;0.39068973921520833;0.37559854304637996;0.3769235429080737;0.36877464978914815;0.3677380349212972;0.3601923563860949;0.36528366389495887;0.36251261596451884;0.37033315100555886;0.36664620840152756;0.3617773160586024;0.3686522932374293;0.36960339727695857;0.370173899500172;0.3720258565158325;0.37181663837011886;0.3901485905919467;0.383984684911551;0.38766003294107776;0.3735825188213058;0.3730017617121232;0.3744064256490496
kernel:rbf | gamma:scale | nu:0.02;0.4086007493730166;0.3725413328415649;0.3822226187992229;0.3786934169040267;0.3708840384971488;0.36527952921395546;0.3949197615400345;0.37273773407260175;0.37069424604772305;0.3769685592601095;0.37354872120412286;0.3774609745848443;0.3704891787897444;0.3753259951289827;0.38200339558573854;0.3840567770743115;0.39993320399322163;0.3754755620762111;0.3920714496759053;0.3785461656720032;0.382549874565449;0.37088662265018835;0.3710792382328032;0.363509265813447;0.3660929702042495;0.36804371255627205;0.3719845086122028;0.36914737330333847;0.3645383675156434;0.37107619078492393;0.37292062515825486;0.3725803893490528;0.3739606086311553;0.3756729635113272;0.3912337662337662;0.38724620160259204;0.39374212630026584;0.37437723250883104;0.3754662789126868;0.3773990186354087
kernel:rbf | gamma:scale | nu:0.025;0.4086007493730166;0.3738424905194462;0.3891260912696911;0.3844498813327898;0.37303475394090624;0.3686528637822199;0.3965431557851734;0.3787425749717428;0.376079837482086;0.37855113636363635;0.375884374368304;0.3850567266189963;0.37240938406779267;0.37800626780250923;0.38499760356750556;0.39153658881965925;0.40470881744786047;0.38002451617921357;0.4006474369845483;0.384693392254724;0.3865232778279764;0.37163087190895866;0.3771633814156415;0.3703426485433532;0.37347808441558444;0.37353122470965433;0.37740489511068837;0.37381119647656513;0.3691883081426937;0.3780365953504406;0.3786615794795114;0.379494255469567;0.3786515370793411;0.380599985378098;0.39447927244277703;0.38880424446749656;0.3981324278438031;0.38276227038250527;0.37931292779744297;0.38198968274804923
kernel:rbf | gamma:scale | nu:0.03;0.4091197830705427;0.3773496240601504;0.39488036076033556;0.38652320956164077;0.38198577546400003;0.3747200051428652;0.40169786163946597;0.38488996568543915;0.3798612641797755;0.3860642224859435;0.38224165228310214;0.3890545866042702;0.3798081799618013;0.38529193320880645;0.38906173421173057;0.3964892919957237;0.40659679803220833;0.38270525134492883;0.4049834610035249;0.3878130970711769;0.3925827181608964;0.3786463374973058;0.37950808958921234;0.3763189441665875;0.380232607556204;0.3802983646120246;0.37982032436452484;0.38199130270142134;0.3744290289310067;0.38299959907565784;0.38458327930497926;0.38587555700877385;0.38384984853046067;0.3862716653699862;0.40328544804257427;0.3921936946856247;0.40544452014506305;0.3846832315560063;0.3839259906106431;0.387130220760933
kernel:rbf | gamma:scale | nu:0.035;0.4096384415390083;0.37899476379104813;0.3998316515226698;0.3921102405758526;0.3892060081937257;0.38354651446021365;0.4051386583028825;0.38839125862676005;0.38545607398066417;0.39643090032026934;0.38702306872855;0.3986388843706372;0.3874195307371855;0.39096773585290023;0.3963287677057911;0.40273471255019566;0.4120730542685541;0.38803633704238716;0.4112065605991291;0.39301670113080694;0.3999390154048827;0.3837177736792099;0.38343597583980576;0.3840810211356487;0.38584075204052304;0.38721686433023433;0.3876005913379197;0.3881959798146867;0.3859915100060643;0.3911497018516581;0.386833771309211;0.3947140869957517;0.39225002639636786;0.39363826460448725;0.41017448591983646;0.3996596418862635;0.41075326331258644;0.3905002101723413;0.3871819237672896;0.3933093519001026
kernel:rbf | gamma:scale | nu:0.04;0.41035757619156593;0.3868826977963194;0.40471730871819245;0.39823567750414757;0.3971788473455482;0.3918368026090284;0.4113264486239987;0.39339361667521944;0.3940697391811508;0.4015057612813234;0.3958631920082143;0.4067366600261337;0.39334254104543254;0.3972703566480576;0.39977547811989966;0.41052514946312185;0.4210526315789474;0.39090592787286577;0.41820877254979705;0.39607020708936624;0.4068639832482394;0.38770979553077134;0.3873703814674109;0.389936895810956;0.3928928888638443;0.39108515088750495;0.394442365768897;0.39402753538879187;0.3934693619700922;0.3954430433864809;0.3967746938809731;0.4026987022317242;0.4044816266821818;0.39758034682915677;0.4163667835831094;0.4040078835255373;0.4163129169193451;0.3962470717982982;0.3920377007456097;0.39946165438069886
kernel:rbf | gamma:scale | nu:0.045;0.4100404276681193;0.3948849831692235;0.41090512450093464;0.40292882306941946;0.40255285650022493;0.39837260203766633;0.4178351845336818;0.39834159257531165;0.40108296228877527;0.40401318961441574;0.39928207329308985;0.4137742862556004;0.3969168202462462;0.4026560415627489;0.407967398402167;0.4153795335865089;0.425070063495652;0.3952337392321493;0.42694920218360566;0.40480120360200306;0.41320641303885275;0.3936940202327287;0.39293784641403134;0.3950220101535891;0.39669553156395265;0.39732048688468935;0.3987824255562016;0.40137384492839057;0.39888127406674123;0.4010325898251182;0.40108901423266785;0.4094291979533524;0.40966380353611387;0.4067366600261337;0.42371112011362533;0.40934405169748583;0.41970929622343445;0.4055749798446892;0.3998342247077862;0.4052058179183879
kernel:rbf | gamma:scale | nu:0.05;0.41365217763830264;0.3992014743138465;0.41320641303885275;0.40998221320403694;0.40765208313609275;0.40583217920233877;0.42292047869268634;0.40589157248519436;0.40523499974307486;0.40948481571675543;0.40380291363554743;0.4194804399839251;0.39938488959754764;0.4091197830705427;0.4233176116045367;0.4235029538131042;0.4330147689731496;0.40034241825002137;0.43377765429936405;0.4096275885895616;0.418652866928729;0.401258571836823;0.39971907020044606;0.4046824537047915;0.4007681192270167;0.4034776792117523;0.40401318961441574;0.40548122861407127;0.4090051586837844;0.40763517167621066;0.4098028741599694;0.4146884351720186;0.41562504026205427;0.41317885106596103;0.4301069901329473;0.4151233510272069;0.4282041387464124;0.41404210001314345;0.40588077336197637;0.41153270493918487
kernel:rbf | gamma:scale | nu:0.055;0.41622096261415753;0.4072269563002737;0.4208163496123325;0.4148797092988654;0.41423569623520495;0.409543364786917;0.4307004624861173;0.41353049039731393;0.41269623552003193;0.4170403065728103;0.41132750253017164;0.4236287339735616;0.4063148036657971;0.4146807889819678;0.42801190268486966;0.42860931796296586;0.43768439529127445;0.4048800006530078;0.44072346372968263;0.4144129178018473;0.4243646616348441;0.4067681039616018;0.40609482034493616;0.412751677852349;0.40769703945154245;0.4103915000439708;0.40773751727571267;0.40934405169748583;0.41320918188949474;0.4122746197334011;0.414811045106714;0.4209021880631726;0.41965872258785114;0.42210903491959206;0.4368710447141819;0.42012346295279457;0.43404731297684435;0.4203643818026161;0.41207239250967675;0.41740402873379356
kernel:rbf | gamma:scale | nu:0.06;0.4177578608515368;0.4111221520534746;0.4281909549483933;0.42198690148139717;0.4192110043810933;0.41237710192628224;0.439005580711027;0.41696533830154514;0.41966275441984846;0.42063571979438497;0.4180940250870543;0.43100969870207406;0.41325860408091775;0.42304231903591494;0.43236167937229747;0.43911359096576713;0.4433513124557727;0.40975027742983094;0.4433616048289989;0.42286036036036034;0.43002188715953304;0.4174355859595567;0.4135960156824985;0.41939872054183047;0.41473479303211236;0.42008853176711025;0.4155113801513983;0.41730537999691897;0.4171742211751497;0.4192937125729226;0.42041173684500716;0.42903385928225923;0.4257595287299998;0.4288962556844744;0.448036822021768;0.4269115053428779;0.4388910756041828;0.427174699796498;0.42147343879522425;0.42395558952126394
kernel:rbf | gamma:scale | nu:0.065;0.42068678454402314;0.4138277173980395;0.43299578287518514;0.4276593887551904;0.42514072240124234;0.4176294425496381;0.4435490219638618;0.4271434668785662;0.42555298996775826;0.4243646616348441;0.4224277060314731;0.4369531949296913;0.41628435996557783;0.42946165543130127;0.4379019249952246;0.44345382828119095;0.44946988223180384;0.4168514754279365;0.44953217730093886;0.42787271923628234;0.43659410262290155;0.42207960841097963;0.41958138116713467;0.42853898585433875;0.4174996214784017;0.42516892082174007;0.4227994227994228;0.42401139410187666;0.4217894298130347;0.4245700751724848;0.4229433093865178;0.43298099035803955;0.43019469732208115;0.43377916907113767;0.4529783491720528;0.435962377201897;0.4459764768423151;0.43167399763153447;0.4290397287029327;0.4294082292495023
kernel:rbf | gamma:scale | nu:0.07;0.4222946010548162;0.41715374683930684;0.43806431310710664;0.4330773292476194;0.42883026424795323;0.4223378148751585;0.4477058071562434;0.4357744510821355;0.43397679412041645;0.4325009628910935;0.42787423125752255;0.4447738329392736;0.42413307774626335;0.4334688869720356;0.440917798611556;0.4476787580235856;0.4509546531195895;0.4244080073517219;0.45609819052302825;0.43381546029359785;0.44160026270673736;0.42526063038593015;0.4259972076793456;0.4342807113932406;0.42238281487915386;0.43068051939123636;0.4311699049193882;0.4281006854663256;0.42801992657810667;0.42963412200911566;0.4286565977742448;0.44111450971934746;0.4380932836370942;0.4386109962794543;0.4578582864630675;0.4423954953474668;0.44817935671726167;0.43792592358166127;0.43393198962214174;0.4348649283592397
kernel:rbf | gamma:scale | nu:0.075;0.42750167692748137;0.4243851042220921;0.44518283176382906;0.4387729865267468;0.4361336767716796;0.426031912625658;0.4521642733764727;0.4417325487553574;0.4381933746629983;0.4383980279042069;0.43130155732842423;0.44957960359552174;0.43315941408184055;0.4376210602276853;0.44571693664354595;0.45498417386517614;0.45952554170697324;0.4296843682089584;0.46376866366841246;0.4375745646020136;0.44701139377888227;0.43127553131612645;0.4305122447306265;0.4400656814449918;0.4277112612550118;0.43628968260841094;0.4374343776474585;0.4371245844144509;0.43167399763153447;0.4328626873914493;0.4334889592741783;0.44692298804697184;0.4443962508106858;0.4455198747938529;0.4641274416720802;0.44727406102851636;0.45366183876332533;0.4420006597231138;0.43777692279051295;0.44047545478428846
kernel:rbf | gamma:scale | nu:0.08;0.42884708503569435;0.43006335330356305;0.45125028871857475;0.4481499133113165;0.4418700442796828;0.43079283887468034;0.4573979908222746;0.4464606473844349;0.4444612209314539;0.4434305069139578;0.4376026272577997;0.4519304918327395;0.44235995244986015;0.4471211520167357;0.4527607232525266;0.4587582005770273;0.46741130011252857;0.4358478003652321;0.4670695312065546;0.4444020714268807;0.45370843989769816;0.4391032434833254;0.4329907195219935;0.4446931599803352;0.4352795798578931;0.4419708028596755;0.4409960882066217;0.4409172027672411;0.44055589135018663;0.4364014751022353;0.44269385233240655;0.45391572716156037;0.45389165210377735;0.4502307384882596;0.4682583030481272;0.454986837603807;0.4567888994914883;0.44358018099999735;0.4412555124913463;0.44615912940567937
kernel:rbf | gamma:scale | nu:0.085;0.42935685832067116;0.43581990486374866;0.45513592477014264;0.4518767542412888;0.4481745053827434;0.4376028304628614;0.45962088021626357;0.44903123903352427;0.44763189796302383;0.45288957090313464;0.44401424175752136;0.45547860525938116;0.4499648782651917;0.4542176043035743;0.45628963492275526;0.462314288299415;0.47172375502898267;0.44483367544689867;0.4706535619977815;0.4491884326781943;0.458150695682241;0.44484385297251117;0.4398384892320671;0.44927467920454645;0.443392389880011;0.4475996110050634;0.44697159675681486;0.4459890845433014;0.4468677427075306;0.44402360972764765;0.4483217561688966;0.4579829706915124;0.4585191130428038;0.45628900049258164;0.47174131602557345;0.46006124658830805;0.46118548427923106;0.44856416612398375;0.4468351717201695;0.4513402825887665
kernel:rbf | gamma:auto | nu:0.05;0.34532302895837286;0.347960816300522;0.36337913111953396;0.35762596347551895;0.35554616206229317;0.35096724424400666;0.37562734990387725;0.3502059405560824;0.3631712446072799;0.35826553146061824;0.35910443722943725;0.3663483234551488;0.3589311364337569;0.3538597926895799;0.3674986361156574;0.36679536679536684;0.3791407860353586;0.36033458015172815;0.365930042785938;0.35897642304268346;0.36437546193643755;0.35296975530905345;0.3541493622747175;0.3534335269381753;0.35598073563047405;0.3407942124972455;0.34875741891965895;0.3522069859024847;0.3555257241438964;0.350009741368367;0.3608446641748675;0.35775326352729014;0.3550709421963584;0.3598056058027935;0.37081811002438625;0.36812523223201254;0.3727489989655921;0.35496506592980825;0.36523326760861674;0.3589374362257692
