Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Average
kernel:rbf | gamma:scale | nu:0.3;0.45824561403508773;0.560314015735671;0.626100788796143;0.5879777820152585;0.605371717269111;0.5786634869697782;0.48652056979716457;0.41252567831309306;0.558535326163733;0.5998163891765946;0.5631562000714061;0.5067715111224824;0.4790976998512264;0.4069774686675084;0.45151164383697634;0.6056939427405561;0.49888410782929526;0.5285978789641816
kernel:rbf | gamma:scale | nu:0.3;0.45824561403508773;0.560314015735671;0.626100788796143;0.5879777820152585;0.605371717269111;0.5786634869697782;0.48652056979716457;0.41252567831309306;0.558535326163733;0.5998163891765946;0.5631562000714061;0.5067715111224824;0.4790976998512264;0.4069774686675084;0.45151164383697634;0.6056939427405561;0.49888410782929526;0.5285978789641816
kernel:rbf | gamma:scale | nu:0.35;0.4771698013277247;0.5952446293370539;0.6411377902749233;0.5912079624184121;0.6171469470112152;0.5965187897356942;0.4794203686410231;0.4292644353487305;0.5787352263284002;0.627104538761923;0.5709798625482678;0.5156151703389217;0.5049941394196653;0.42052322717232765;0.4670307931801406;0.6195797799820859;0.5192570709557416;0.544172384281309
kernel:rbf | gamma:scale | nu:0.35;0.4771698013277247;0.5952446293370539;0.6411377902749233;0.5912079624184121;0.6171469470112152;0.5965187897356942;0.4794203686410231;0.4292644353487305;0.5787352263284002;0.627104538761923;0.5709798625482678;0.5156151703389217;0.5049941394196653;0.42052322717232765;0.4670307931801406;0.6195797799820859;0.5192570709557416;0.544172384281309
kernel:rbf | gamma:scale | nu:0.4;0.5023387673772725;0.60999843999376;0.6467783690134169;0.5871989432292947;0.6263308861607043;0.6102658156062599;0.4839993113076235;0.4294854991922119;0.5921728565942087;0.6400585451382599;0.5822362070169529;0.5199791896143169;0.5219827913804898;0.44344653994364086;0.477476459892155;0.628225684193216;0.5369609295323199;0.555231484422712
kernel:rbf | gamma:scale | nu:0.4;0.5023387673772725;0.60999843999376;0.6467783690134169;0.5871989432292947;0.6263308861607043;0.6102658156062599;0.4839993113076235;0.4294854991922119;0.5921728565942087;0.6400585451382599;0.5822362070169529;0.5199791896143169;0.5219827913804898;0.44344653994364086;0.477476459892155;0.628225684193216;0.5369609295323199;0.555231484422712
kernel:rbf | gamma:scale | nu:0.45;0.5215283231853267;0.6150068258249259;0.6509843363693555;0.5900768956439159;0.6296831823147613;0.6185805483221115;0.4812536886900879;0.4287771202310603;0.6070253895350781;0.6527732513572422;0.5961268312261689;0.5311455450362503;0.5365675466431135;0.46405671056973735;0.48856138319894526;0.6333444557518808;0.552677353619329;0.5645981992658405
kernel:rbf | gamma:scale | nu:0.45;0.5215283231853267;0.6150068258249259;0.6509843363693555;0.5900768956439159;0.6296831823147613;0.6185805483221115;0.4812536886900879;0.4287771202310603;0.6070253895350781;0.6527732513572422;0.5961268312261689;0.5311455450362503;0.5365675466431135;0.46405671056973735;0.48856138319894526;0.6333444557518808;0.552677353619329;0.5645981992658405
kernel:rbf | gamma:scale | nu:0.5;0.53126354274348;0.612167372358948;0.6511857125667868;0.5881824646642825;0.6255679696252956;0.6134408779343854;0.47009133416305193;0.4373702703993214;0.6041831927603568;0.6500939469337839;0.6020898871679075;0.5387186886744108;0.5439428822421708;0.4830207526805632;0.5053446013830485;0.6387694254441696;0.5671913997345898;0.568389665969209
kernel:rbf | gamma:scale | nu:0.5;0.53126354274348;0.612167372358948;0.6511857125667868;0.5881824646642825;0.6255679696252956;0.6134408779343854;0.47009133416305193;0.4373702703993214;0.6041831927603568;0.6500939469337839;0.6020898871679075;0.5387186886744108;0.5439428822421708;0.4830207526805632;0.5053446013830485;0.6387694254441696;0.5671913997345898;0.568389665969209
kernel:rbf | gamma:scale | nu:0.55;0.5465125824552669;0.6100058135779343;0.6288414905725739;0.58700154012654;0.6099606113647531;0.5983311177161481;0.4532885837489868;0.44028674707699267;0.6021649438073348;0.652206363271937;0.5965646167259071;0.531840094676204;0.5565178271636028;0.49907145821277243;0.5231549491020442;0.6381371251112637;0.5678900876080325;0.5671632913128409
kernel:rbf | gamma:scale | nu:0.55;0.5465125824552669;0.6100058135779343;0.6288414905725739;0.58700154012654;0.6099606113647531;0.5983311177161481;0.4532885837489868;0.44028674707699267;0.6021649438073348;0.652206363271937;0.5965646167259071;0.531840094676204;0.5565178271636028;0.49907145821277243;0.5231549491020442;0.6381371251112637;0.5678900876080325;0.5671632913128409
kernel:rbf | gamma:scale | nu:0.6;0.5494503463764703;0.5975354654031373;0.610236742202786;0.5854118212443693;0.5943171004524282;0.5862204820353687;0.44376583341022685;0.4345713939476522;0.5956182509685588;0.6435477091214796;0.5958483827221827;0.5318772271806562;0.5664742781420842;0.5017649126090131;0.5239554943900553;0.6309547285686115;0.5529179975014981;0.5614393038986223
kernel:rbf | gamma:scale | nu:0.6;0.5494503463764703;0.5975354654031373;0.610236742202786;0.5854118212443693;0.5943171004524282;0.5862204820353687;0.44376583341022685;0.4345713939476522;0.5956182509685588;0.6435477091214796;0.5958483827221827;0.5318772271806562;0.5664742781420842;0.5017649126090131;0.5239554943900553;0.6309547285686115;0.5529179975014981;0.5614393038986223
kernel:rbf | gamma:scale | nu:0.65;0.5485964218916993;0.5738211313220118;0.5955472176199545;0.5799832193693368;0.5816473679703777;0.5703986925554558;0.4417023293546079;0.4206034379132107;0.5853910537094815;0.6353880022014309;0.5960276016789774;0.5200395408904813;0.5657459000952799;0.5078022036563927;0.5106663035280876;0.6131927806592818;0.5462729705135344;0.5525191867605649
kernel:rbf | gamma:scale | nu:0.65;0.5485964218916993;0.5738211313220118;0.5955472176199545;0.5799832193693368;0.5816473679703777;0.5703986925554558;0.4417023293546079;0.4206034379132107;0.5853910537094815;0.6353880022014309;0.5960276016789774;0.5200395408904813;0.5657459000952799;0.5078022036563927;0.5106663035280876;0.6131927806592818;0.5462729705135344;0.5525191867605649
kernel:rbf | gamma:scale | nu:0.7;0.5283675939630337;0.5515599632735211;0.5748184621447681;0.5686451190496465;0.5606142883852703;0.5489652822883748;0.42351207039426886;0.40524294600126176;0.5708004745620769;0.6183537028733312;0.589860391731662;0.5090127424037534;0.5722164108773724;0.5035273774378622;0.4922343076445814;0.6033102035199718;0.5333635559734489;0.5384944054426003
kernel:rbf | gamma:scale | nu:0.7;0.5283675939630337;0.5515599632735211;0.5748184621447681;0.5686451190496465;0.5606142883852703;0.5489652822883748;0.42351207039426886;0.40524294600126176;0.5708004745620769;0.6183537028733312;0.589860391731662;0.5090127424037534;0.5722164108773724;0.5035273774378622;0.4922343076445814;0.6033102035199718;0.5333635559734489;0.5384944054426003
kernel:rbf | gamma:scale | nu:0.75;0.5087370373568266;0.535499353010731;0.5508740274003664;0.549723264274306;0.5383860092221424;0.5362579067326385;0.4050004288190742;0.3892326780441509;0.5535163298379528;0.594756395018828;0.5694670630829032;0.48905737075265726;0.5670180722891566;0.48511684818821704;0.4655477623913545;0.5877650678975183;0.5073371418684408;0.5196054562463096
kernel:rbf | gamma:scale | nu:0.75;0.5087370373568266;0.535499353010731;0.5508740274003664;0.549723264274306;0.5383860092221424;0.5362579067326385;0.4050004288190742;0.3892326780441509;0.5535163298379528;0.594756395018828;0.5694670630829032;0.48905737075265726;0.5670180722891566;0.48511684818821704;0.4655477623913545;0.5877650678975183;0.5073371418684408;0.5196054562463096
kernel:rbf | gamma:scale | nu:0.8;0.4978413037837365;0.5145542973286876;0.5164257989866815;0.510582860722594;0.5107453029681701;0.5127309752631057;0.3944321435849963;0.3802082980661844;0.5262811463220579;0.5730530413123545;0.544828080420233;0.4671115515949309;0.553973290795208;0.47124979183939175;0.44657843476361253;0.5617032391025114;0.4869660299891264;0.4981920933437401
kernel:rbf | gamma:scale | nu:0.8;0.4978413037837365;0.5145542973286876;0.5164257989866815;0.510582860722594;0.5107453029681701;0.5127309752631057;0.3944321435849963;0.3802082980661844;0.5262811463220579;0.5730530413123545;0.544828080420233;0.4671115515949309;0.553973290795208;0.47124979183939175;0.44657843476361253;0.5617032391025114;0.4869660299891264;0.4981920933437401
kernel:rbf | gamma:scale | nu:0.85;0.4727362828290089;0.483922251769457;0.4778005610120478;0.4778736142114858;0.47233240308924684;0.4911122108315462;0.3766475116575885;0.3732630473835989;0.4963407832484005;0.5487634937449557;0.5087462941666755;0.4393818930544513;0.5303780634076919;0.4477184504138682;0.4354215836958446;0.5378345705348555;0.4569846891399759;0.47219162965827643
kernel:rbf | gamma:scale | nu:0.005;0.2812156713758544;0.32601276522125017;0.3541510884014623;0.34287006981477186;0.3308730597605044;0.30214574292320506;0.3204340986916498;0.27565583647878544;0.30894038029862864;0.3133333333333333;0.313135395519611;0.29253071115681906;0.30196537441849597;0.24517752306402013;0.32476943346508563;0.3735947503494135;0.3016013099384239;0.3122592084830185
kernel:rbf | gamma:scale | nu:0.01;0.285214387146204;0.3387208230958231;0.3672786547700755;0.3523775284489517;0.34065987243885676;0.31405060485269615;0.3269919772947607;0.2813817747632065;0.31532651485185814;0.32108854876228343;0.31558302470690525;0.29766799519001036;0.30613748085206316;0.24637681159420288;0.3261606076463297;0.38485048629187874;0.30881733923409854;0.3193343783494238
kernel:rbf | gamma:scale | nu:0.85;0.4727362828290089;0.483922251769457;0.4778005610120478;0.4778736142114858;0.47233240308924684;0.4911122108315462;0.3766475116575885;0.3732630473835989;0.4963407832484005;0.5487634937449557;0.5087462941666755;0.4393818930544513;0.5303780634076919;0.4477184504138682;0.4354215836958446;0.5378345705348555;0.4569846891399759;0.47219162965827643
kernel:rbf | gamma:scale | nu:0.015;0.2872906004960457;0.349066881664927;0.37505305152363977;0.3659639970500745;0.34825645567020896;0.32358275606342235;0.3353916305410162;0.28763619781099825;0.32043518375413893;0.3267044238054779;0.32839689969182284;0.3068354030887042;0.3118287005331167;0.24577763459272434;0.33032665336726075;0.39285748398922;0.31880626841381293;0.3267182483562713
kernel:rbf | gamma:scale | nu:0.005;0.2812156713758544;0.32601276522125017;0.3541510884014623;0.34287006981477186;0.3308730597605044;0.30214574292320506;0.3204340986916498;0.27565583647878544;0.30894038029862864;0.3133333333333333;0.313135395519611;0.29253071115681906;0.30196537441849597;0.24517752306402013;0.32476943346508563;0.3735947503494135;0.3016013099384239;0.3122592084830185
kernel:rbf | gamma:scale | nu:0.01;0.285214387146204;0.3387208230958231;0.3672786547700755;0.3523775284489517;0.34065987243885676;0.31405060485269615;0.3269919772947607;0.2813817747632065;0.31532651485185814;0.32108854876228343;0.31558302470690525;0.29766799519001036;0.30613748085206316;0.24637681159420288;0.3261606076463297;0.38485048629187874;0.30881733923409854;0.3193343783494238
kernel:rbf | gamma:scale | nu:0.02;0.29455109813666946;0.35674003809160026;0.3808582663904996;0.3774822160219189;0.3489623607452939;0.32881049298959747;0.35545970177693126;0.2902395226867432;0.32823511547656975;0.3349720220907059;0.3372516310075715;0.3115700644015101;0.31513017445639874;0.24762706054876055;0.329468717913733;0.40794804208116986;0.3238551646042237;0.33348009937764095
kernel:rbf | gamma:scale | nu:0.015;0.2872906004960457;0.349066881664927;0.37505305152363977;0.3659639970500745;0.34825645567020896;0.32358275606342235;0.3353916305410162;0.28763619781099825;0.32043518375413893;0.3267044238054779;0.32839689969182284;0.3068354030887042;0.3118287005331167;0.24577763459272434;0.33032665336726075;0.39285748398922;0.31880626841381293;0.3267182483562713
kernel:rbf | gamma:scale | nu:0.025;0.297188536782761;0.3619486935121963;0.3890429956941381;0.39020532511838196;0.3531746031746032;0.34224903386087596;0.3635255306942054;0.29583728652751423;0.3344844852911345;0.3451778638003371;0.34607006384531486;0.3173417296157688;0.31909363168898686;0.24699585454163825;0.3341987235595119;0.41840851580828126;0.32618424962719295;0.3400663013613437
kernel:rbf | gamma:scale | nu:0.02;0.29455109813666946;0.35674003809160026;0.3808582663904996;0.3774822160219189;0.3489623607452939;0.32881049298959747;0.35545970177693126;0.2902395226867432;0.32823511547656975;0.3349720220907059;0.3372516310075715;0.3115700644015101;0.31513017445639874;0.24762706054876055;0.329468717913733;0.40794804208116986;0.3238551646042237;0.33348009937764095
kernel:rbf | gamma:scale | nu:0.03;0.301435886102128;0.36681582504882215;0.39762792818606135;0.39850783563117836;0.3644016556820722;0.3494295382972128;0.3717400412138533;0.2985409652076319;0.33697829056381595;0.3471759163024044;0.353468304015931;0.3207239157983667;0.3220480113783411;0.24890083048363457;0.33361350065854073;0.42486067483145123;0.3341230587904078;0.345317186952462
kernel:rbf | gamma:scale | nu:0.025;0.297188536782761;0.3619486935121963;0.3890429956941381;0.39020532511838196;0.3531746031746032;0.34224903386087596;0.3635255306942054;0.29583728652751423;0.3344844852911345;0.3451778638003371;0.34607006384531486;0.3173417296157688;0.31909363168898686;0.24699585454163825;0.3341987235595119;0.41840851580828126;0.32618424962719295;0.3400663013613437
kernel:rbf | gamma:scale | nu:0.035;0.3090761484449895;0.37182308971261674;0.40575451318670763;0.4052169731938935;0.3730825351234779;0.35435496493897767;0.37417317128660865;0.30063022684012786;0.341427982532135;0.352570672022433;0.36830275813326663;0.3281177389506157;0.32985135851301434;0.2503990906583533;0.3356175672528252;0.4340854576857054;0.33838124572210815;0.35134502907046217
kernel:rbf | gamma:scale | nu:0.03;0.301435886102128;0.36681582504882215;0.39762792818606135;0.39850783563117836;0.3644016556820722;0.3494295382972128;0.3717400412138533;0.2985409652076319;0.33697829056381595;0.3471759163024044;0.353468304015931;0.3207239157983667;0.3220480113783411;0.24890083048363457;0.33361350065854073;0.42486067483145123;0.3341230587904078;0.345317186952462
kernel:rbf | gamma:scale | nu:0.035;0.3090761484449895;0.37182308971261674;0.40575451318670763;0.4052169731938935;0.3730825351234779;0.35435496493897767;0.37417317128660865;0.30063022684012786;0.341427982532135;0.352570672022433;0.36830275813326663;0.3281177389506157;0.32985135851301434;0.2503990906583533;0.3356175672528252;0.4340854576857054;0.33838124572210815;0.35134502907046217
kernel:rbf | gamma:scale | nu:0.04;0.3129201860820234;0.3810486740357702;0.41300415599177415;0.4149846563184799;0.38255237087318217;0.3598376822019238;0.38192682812840145;0.303403891030293;0.34742146878186864;0.35647528865108424;0.3803460956745628;0.33398664343786294;0.333584459915082;0.25111993385891257;0.3373978259458434;0.4387626506391121;0.34486664281172014;0.35727290908105275
kernel:rbf | gamma:scale | nu:0.04;0.3129201860820234;0.3810486740357702;0.41300415599177415;0.4149846563184799;0.38255237087318217;0.3598376822019238;0.38192682812840145;0.303403891030293;0.34742146878186864;0.35647528865108424;0.3803460956745628;0.33398664343786294;0.333584459915082;0.25111993385891257;0.3373978259458434;0.4387626506391121;0.34486664281172014;0.35727290908105275
kernel:rbf | gamma:scale | nu:0.045;0.31575838309649507;0.38807889211314794;0.42018884236907805;0.4198734066376316;0.38910955225188054;0.3694747238069365;0.38861030951129466;0.31080927766586236;0.35067588074615363;0.364608289448885;0.38400342670836385;0.3434817112762427;0.3393293359982234;0.2543456734153354;0.3365513081576935;0.44499046077354454;0.3508611174006566;0.3629853289045544
kernel:rbf | gamma:scale | nu:0.045;0.31575838309649507;0.38807889211314794;0.42018884236907805;0.4198734066376316;0.38910955225188054;0.3694747238069365;0.38861030951129466;0.31080927766586236;0.35067588074615363;0.364608289448885;0.38400342670836385;0.3434817112762427;0.3393293359982234;0.2543456734153354;0.3365513081576935;0.44499046077354454;0.3508611174006566;0.3629853289045544
kernel:rbf | gamma:scale | nu:0.05;0.3196017236282602;0.3944557430513567;0.4274013318906665;0.4290603761139896;0.3938484495120623;0.37253950263445096;0.391897956708616;0.31165503286136476;0.3571766326079235;0.37130962383238025;0.39377698295204433;0.34828355585115606;0.3426811717171047;0.2588427680366491;0.3376717074952181;0.4534112208794427;0.35593154186913334;0.3682085483318717
kernel:rbf | gamma:scale | nu:0.05;0.3196017236282602;0.3944557430513567;0.4274013318906665;0.4290603761139896;0.3938484495120623;0.37253950263445096;0.391897956708616;0.31165503286136476;0.3571766326079235;0.37130962383238025;0.39377698295204433;0.34828355585115606;0.3426811717171047;0.2588427680366491;0.3376717074952181;0.4534112208794427;0.35593154186913334;0.3682085483318717
kernel:rbf | gamma:scale | nu:0.055;0.3252159176666328;0.3985025865758931;0.4390083501066183;0.44081621108229696;0.40410822379914074;0.3780782485838406;0.3991446677639966;0.3147625699473902;0.3640951801032287;0.3777779705747271;0.3996374684498991;0.3507023147194176;0.34871515259145325;0.26105439413424203;0.3387621944094416;0.46244991658705603;0.3613499514784459;0.37436360697492477
kernel:rbf | gamma:scale | nu:0.055;0.3252159176666328;0.3985025865758931;0.4390083501066183;0.44081621108229696;0.40410822379914074;0.3780782485838406;0.3991446677639966;0.3147625699473902;0.3640951801032287;0.3777779705747271;0.3996374684498991;0.3507023147194176;0.34871515259145325;0.26105439413424203;0.3387621944094416;0.46244991658705603;0.3613499514784459;0.37436360697492477
kernel:rbf | gamma:scale | nu:0.06;0.3278266077333153;0.4065766550522648;0.4524693092045281;0.449912475578608;0.4095964946658899;0.38748823977420366;0.4036926994261777;0.3180295229588756;0.3696130260896516;0.38194702341368203;0.40811397756100004;0.3588530565902436;0.35399289044962096;0.26540520249030636;0.3391885353040243;0.46888577050086766;0.367291610270382;0.3805225351213906
kernel:rbf | gamma:scale | nu:0.06;0.3278266077333153;0.4065766550522648;0.4524693092045281;0.449912475578608;0.4095964946658899;0.38748823977420366;0.4036926994261777;0.3180295229588756;0.3696130260896516;0.38194702341368203;0.40811397756100004;0.3588530565902436;0.35399289044962096;0.26540520249030636;0.3391885353040243;0.46888577050086766;0.367291610270382;0.3805225351213906
kernel:rbf | gamma:scale | nu:0.065;0.3298420250499704;0.41031245577343417;0.46116440030330974;0.4554021627920848;0.4153994416178909;0.3992851275525162;0.40933487664712453;0.3209037732560673;0.3751152927940461;0.38719297830663146;0.412258862754424;0.3663576258131155;0.3573756166827475;0.26930271480961876;0.34042826364706763;0.4740514895629897;0.3775260231994077;0.3859560665036733
kernel:rbf | gamma:scale | nu:0.065;0.3298420250499704;0.41031245577343417;0.46116440030330974;0.4554021627920848;0.4153994416178909;0.3992851275525162;0.40933487664712453;0.3209037732560673;0.3751152927940461;0.38719297830663146;0.412258862754424;0.3663576258131155;0.3573756166827475;0.26930271480961876;0.34042826364706763;0.4740514895629897;0.3775260231994077;0.3859560665036733
kernel:rbf | gamma:scale | nu:0.07;0.33492950252726794;0.4146085274394266;0.46398680117218566;0.4574569387323413;0.42115031672139536;0.40738793744856305;0.4119419880771238;0.3222521560853284;0.38340412174325267;0.39428446824233465;0.4223484272675865;0.3737914174356508;0.3601901232204948;0.2731859641899662;0.3416432584269663;0.4792472344258624;0.38276592744366994;0.3908573594470245
kernel:rbf | gamma:scale | nu:0.07;0.33492950252726794;0.4146085274394266;0.46398680117218566;0.4574569387323413;0.42115031672139536;0.40738793744856305;0.4119419880771238;0.3222521560853284;0.38340412174325267;0.39428446824233465;0.4223484272675865;0.3737914174356508;0.3601901232204948;0.2731859641899662;0.3416432584269663;0.4792472344258624;0.38276592744366994;0.3908573594470245
kernel:rbf | gamma:scale | nu:0.075;0.33713157232739466;0.4200014343086632;0.4701635486418815;0.46051605804683327;0.4260903731074778;0.41360865663559754;0.4190244797650964;0.3287177413920895;0.3894200260667616;0.3981632848203564;0.4279064539555557;0.3799303842857393;0.36306352650223694;0.2784380305602716;0.3426165784227812;0.48517717683015804;0.38915239006074975;0.39583068916056735
kernel:rbf | gamma:scale | nu:0.075;0.33713157232739466;0.4200014343086632;0.4701635486418815;0.46051605804683327;0.4260903731074778;0.41360865663559754;0.4190244797650964;0.3287177413920895;0.3894200260667616;0.3981632848203564;0.4279064539555557;0.3799303842857393;0.36306352650223694;0.2784380305602716;0.3426165784227812;0.48517717683015804;0.38915239006074975;0.39583068916056735
kernel:rbf | gamma:scale | nu:0.08;0.3367549308166332;0.4248519896022507;0.47814969692466436;0.46436207200896784;0.42753656215525204;0.41861303914408854;0.4238635708935876;0.3322770560330278;0.39091037303434173;0.4079749996299844;0.4309443170836974;0.3864983660566136;0.36447284372657285;0.28075134914123406;0.343468549719117;0.4919731761837025;0.39433673600209684;0.3998670369503431
kernel:rbf | gamma:scale | nu:0.08;0.3367549308166332;0.4248519896022507;0.47814969692466436;0.46436207200896784;0.42753656215525204;0.41861303914408854;0.4238635708935876;0.3322770560330278;0.39091037303434173;0.4079749996299844;0.4309443170836974;0.3864983660566136;0.36447284372657285;0.28075134914123406;0.343468549719117;0.4919731761837025;0.39433673600209684;0.3998670369503431
kernel:rbf | gamma:scale | nu:0.085;0.338402119884307;0.4297784345310205;0.47960311063904737;0.46753654380773024;0.4334758569634014;0.42444426325097173;0.4285361818234594;0.33353317563775975;0.3934065934065934;0.41016040828134787;0.43661274866776467;0.3877463237028547;0.36969184077079015;0.2841159460494253;0.34751793890679966;0.4942734144073113;0.4020753061685033;0.40358295334700517
kernel:rbf | gamma:scale | nu:0.085;0.338402119884307;0.4297784345310205;0.47960311063904737;0.46753654380773024;0.4334758569634014;0.42444426325097173;0.4285361818234594;0.33353317563775975;0.3934065934065934;0.41016040828134787;0.43661274866776467;0.3877463237028547;0.36969184077079015;0.2841159460494253;0.34751793890679966;0.4942734144073113;0.4020753061685033;0.40358295334700517
kernel:rbf | gamma:auto | nu:0.05;0.31831834880407833;0.39187074217238904;0.4445088492155499;0.4143454354699719;0.4319512225179927;0.3975904671696896;0.4087357042461805;0.32081846546344656;0.36600045128786773;0.3822117690838419;0.417193854981339;0.3682218074798243;0.3493694038106055;0.2613237461068414;0.3394462206671895;0.4785280464124352;0.3836696745334508;0.3808296593778055
kernel:rbf | gamma:auto | nu:0.05;0.31831834880407833;0.39187074217238904;0.4445088492155499;0.4143454354699719;0.4319512225179927;0.3975904671696896;0.4087357042461805;0.32081846546344656;0.36600045128786773;0.3822117690838419;0.417193854981339;0.3682218074798243;0.3493694038106055;0.2613237461068414;0.3394462206671895;0.4785280464124352;0.3836696745334508;0.3808296593778055
kernel:rbf | gamma:auto | nu:0.1;0.35332966428178314;0.4231163681115821;0.5149220169966799;0.4890292522251837;0.5438823011218876;0.47741481861543433;0.48001044122460645;0.3585583786751859;0.41578965721295497;0.45339033344230817;0.4760138511144267;0.420569872094645;0.37718535988972984;0.2978426119479809;0.36655405405405406;0.5280867417211963;0.41360244545873287;0.4346645981287278
kernel:rbf | gamma:auto | nu:0.1;0.35332966428178314;0.4231163681115821;0.5149220169966799;0.4890292522251837;0.5438823011218876;0.47741481861543433;0.48001044122460645;0.3585583786751859;0.41578965721295497;0.45339033344230817;0.4760138511144267;0.420569872094645;0.37718535988972984;0.2978426119479809;0.36655405405405406;0.5280867417211963;0.41360244545873287;0.4346645981287278
kernel:rbf | gamma:auto | nu:0.15;0.3798322624238316;0.45633224427599206;0.5730720874262533;0.5421543273753608;0.6135473533023174;0.5321560888019408;0.513478777742409;0.3898465269285393;0.45496161968714044;0.511855514618749;0.511816951565911;0.45597186976497317;0.4132030870211998;0.3274676999395338;0.4003380180546082;0.546829778756606;0.4468366890959841;0.4746882880459618
kernel:rbf | gamma:auto | nu:0.15;0.3798322624238316;0.45633224427599206;0.5730720874262533;0.5421543273753608;0.6135473533023174;0.5321560888019408;0.513478777742409;0.3898465269285393;0.45496161968714044;0.511855514618749;0.511816951565911;0.45597186976497317;0.4132030870211998;0.3274676999395338;0.4003380180546082;0.546829778756606;0.4468366890959841;0.4746882880459618
kernel:rbf | gamma:auto | nu:0.2;0.41169979867059775;0.5055023495726473;0.6039531357226662;0.5692749461593682;0.654652580495979;0.5797592686697093;0.5259619129614825;0.40060221847696553;0.496298494666205;0.5601480274863003;0.540872480587992;0.4881706854414929;0.4381004168932391;0.3674186109562289;0.43586488964106906;0.5628528843435825;0.479657308670676;0.5071052946715413
