Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Iteration 17;Iteration 18;Iteration 19;Iteration 20;Iteration 21;Iteration 22;Iteration 23;Iteration 24;Iteration 25;Iteration 26;Iteration 27;Iteration 28;Iteration 29;Iteration 30;Iteration 31;Iteration 32;Iteration 33;Iteration 34;Iteration 35;Iteration 36;Iteration 37;Iteration 38;Average
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.1;0.41365217763830264;0.6168309644188271;0.613132592222869;0.6033938282476763;0.6007345843543006;0.5951740911418331;0.6186764511701792;0.6174240548691623;0.5999989759973785;0.6155822245220619;0.5811082459501928;0.5995661072753198;0.5970575840325004;0.610357856305738;0.6098246395860155;0.6018128491548498;0.6402383087054646;0.5847319624847336;0.6269074954764535;0.6107969486480774;0.5983835497901995;0.6185141800523308;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.599907562643273;0.6043310586436581;0.6014765533771742;0.586718996923397;0.601534715447779;0.609593753500056;0.6042221215903275;0.615589605542934;0.6187823724969043;0.632442204539587;0.4287245983481597;0.6139925268953207;0.5893560445748605;0.5969141067379384
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.2;0.41365217763830264;0.6168309644188271;0.613132592222869;0.6033938282476763;0.6007345843543006;0.5951740911418331;0.6186764511701792;0.6174240548691623;0.5999989759973785;0.6155822245220619;0.5811082459501928;0.5995661072753198;0.5970575840325004;0.610357856305738;0.6098246395860155;0.6018128491548498;0.6402383087054646;0.5847319624847336;0.6269074954764535;0.6107969486480774;0.5983835497901995;0.6185141800523308;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.599907562643273;0.6043310586436581;0.6014765533771742;0.4111890663614801;0.601534715447779;0.609593753500056;0.6042221215903275;0.615589605542934;0.6187823724969043;0.632442204539587;0.429244681758057;0.6139925268953207;0.5893560445748605;0.5924266747596815
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.3;0.41365217763830264;0.6168309644188271;0.613132592222869;0.6033938282476763;0.6007345843543006;0.5951740911418331;0.6186764511701792;0.408889769500033;0.40471730871819245;0.6155822245220619;0.5811082459501928;0.5995661072753198;0.5970575840325004;0.610357856305738;0.4233176116045367;0.6018128491548498;0.6402383087054646;0.5847319624847336;0.43377765429936405;0.6107969486480774;0.5983835497901995;0.6185141800523308;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.599907562643273;0.6043310586436581;0.6014765533771742;0.4108661652105401;0.601534715447779;0.609593753500056;0.6042221215903275;0.615589605542934;0.6187823724969043;0.632442204539587;0.429244681758057;0.6139925268953207;0.5893560445748605;0.5723298613505065
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.4;0.41365217763830264;0.3992014743138465;0.613132592222869;0.6033938282476763;0.6007345843543006;0.40583217920233877;0.6186764511701792;0.40639212818955794;0.40471730871819245;0.6155822245220619;0.5811082459501928;0.4194804399839251;0.5970575840325004;0.610357856305738;0.4233176116045367;0.6018128491548498;0.6402383087054646;0.5847319624847336;0.43377765429936405;0.4096275885895616;0.5983835497901995;0.6185141800523308;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.599907562643273;0.6043310586436581;0.6014765533771742;0.40814393939393945;0.601534715447779;0.609593753500056;0.6042221215903275;0.615589605542934;0.6187823724969043;0.632442204539587;0.4287245983481597;0.4145554018798185;0.5893560445748605;0.5468579766082795
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.5;0.41365217763830264;0.3992014743138465;0.613132592222869;0.4094587123686988;0.40817042020734906;0.40583217920233877;0.6186764511701792;0.40639212818955794;0.40471730871819245;0.41754923329205496;0.5811082459501928;0.4194804399839251;0.5970575840325004;0.41015672549069704;0.4233176116045367;0.6018128491548498;0.43513921730122596;0.5847319624847336;0.43377765429936405;0.4096275885895616;0.5983835497901995;0.439710570488984;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.40401318961441574;0.40705094675175224;0.6014765533771742;0.4086523498288204;0.601534715447779;0.609593753500056;0.6042221215903275;0.41576069958590317;0.6187823724969043;0.416152594791231;0.4282041387464124;0.4145554018798185;0.5893560445748605;0.4961415367920851
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.6;0.41365217763830264;0.3992014743138465;0.419300718607065;0.40998221320403694;0.40817042020734906;0.40583217920233877;0.6186764511701792;0.40639212818955794;0.40471730871819245;0.40948481571675543;0.5811082459501928;0.4194804399839251;0.5970575840325004;0.4096384415390083;0.4233176116045367;0.6018128491548498;0.43513921730122596;0.42002126367755566;0.43377765429936405;0.4096275885895616;0.418652866928729;0.40243660500737477;0.3994069457707192;0.4051978708416334;0.4007681192270167;0.4034776792117523;0.40401318961441574;0.4060048514208414;0.4090051586837844;0.40763517167621066;0.601534715447779;0.41670709946999884;0.41666545399986854;0.41421270187131504;0.47659991428708315;0.416152594791231;0.4282041387464124;0.41404210001314345;0.40588077336197637;0.437768941883888
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.7;0.41365217763830264;0.3992014743138465;0.4142256911139782;0.40998221320403694;0.40817042020734906;0.40583217920233877;0.424471633217526;0.40639212818955794;0.40471730871819245;0.40948481571675543;0.43363196375244567;0.4194804399839251;0.4096384415390083;0.4091197830705427;0.4233176116045367;0.4235029538131042;0.43354647519017975;0.40086142442108863;0.43377765429936405;0.4096275885895616;0.418652866928729;0.4017600813341874;0.39971907020044606;0.4051978708416334;0.4007681192270167;0.4034776792117523;0.40401318961441574;0.4060048514208414;0.4090051586837844;0.40763517167621066;0.4134030533016374;0.41519362603327536;0.4161454356625729;0.41421270187131504;0.43061572192685965;0.4151233510272069;0.4282041387464124;0.41404210001314345;0.40588077336197637;0.4128638292017707
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.8;0.41365217763830264;0.3992014743138465;0.4137162313430045;0.40998221320403694;0.40765208313609275;0.40583217920233877;0.42292047869268634;0.40589157248519436;0.40471730871819245;0.40948481571675543;0.40380291363554743;0.4194804399839251;0.40096666960104965;0.4091197830705427;0.4233176116045367;0.4235029538131042;0.43354647519017975;0.40086142442108863;0.43377765429936405;0.4096275885895616;0.418652866928729;0.401258571836823;0.39971907020044606;0.4046824537047915;0.4007681192270167;0.4034776792117523;0.40401318961441574;0.40548122861407127;0.4090051586837844;0.40763517167621066;0.41186232046805765;0.4146884351720186;0.4161454356625729;0.41369596217208077;0.4301069901329473;0.4151233510272069;0.4282041387464124;0.41404210001314345;0.40588077336197637;0.411679411925995
kernel:rbf | gamma:scale | nu:0.05 | ht:50 | alpha:0.9;0.41365217763830264;0.3992014743138465;0.41320641303885275;0.40998221320403694;0.40765208313609275;0.40583217920233877;0.42292047869268634;0.40589157248519436;0.40523499974307486;0.40948481571675543;0.40380291363554743;0.4194804399839251;0.39991254071243254;0.4091197830705427;0.4233176116045367;0.4235029538131042;0.4330147689731496;0.40034241825002137;0.43377765429936405;0.4096275885895616;0.418652866928729;0.401258571836823;0.39971907020044606;0.4046824537047915;0.4007681192270167;0.4034776792117523;0.40401318961441574;0.40548122861407127;0.4090051586837844;0.40763517167621066;0.4098028741599694;0.4146884351720186;0.4161454356625729;0.41317885106596103;0.4301069901329473;0.4151233510272069;0.4282041387464124;0.41404210001314345;0.40588077336197637;0.41155957792675935
kernel:rbf | gamma:scale | nu:0.05 | ht:100 | alpha:0.1;0.6477390470140241;0.6168309644188271;0.613132592222869;0.6033938282476763;0.6007345843543006;0.5951740911418331;0.6186764511701792;0.6174240548691623;0.5999989759973785;0.6155822245220619;0.5811082459501928;0.5995661072753198;0.5970575840325004;0.610357856305738;0.6098246395860155;0.6018128491548498;0.6402383087054646;0.5847319624847336;0.6269074954764535;0.6107969486480774;0.5983835497901995;0.6185141800523308;0.6039746543778801;0.6079989964774309;0.5847138862714573;0.6023908390849325;0.599907562643273;0.6043310586436581;0.6014765533771742;0.586718996923397;0.601534715447779;0.609593753500056;0.6042221215903275;0.615589605542934;0.6187823724969043;0.632442204539587;0.6319319221283168;0.6139925268953207;0.5893560445748605;0.60812677835732
